"BroodRef","BirdID","NatalBroodID","RingedYN","LastStage","DeathDate","CrossFosteredYN","LastLiveRecord","HatchDate","MixedBroodYN","WeightedAge5","AgeCaptureAge5","RingingDate","RingingAge","DaysBetweenWeightedAge5andRinging","AvgBroodRingingAge","DurationSurvivalCheck","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat6","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat6","MeanBroodSizeAgeCat10","NbChickd5"
1807,8010,1806,1,2,NA,1,"2014-07-13 00:00:00","2014-07-02",1,TRUE,4,2014-07-06,4,0,0,0,4,15.5,2.15,13.35,16.2492894587254,6,0.275,5.725,6935,6808,"68086935",2014,91,1,4,TRUE,0.13493818690183,-0.0321245027738832,0.0548082364949952,-0.231111720963387,0.215068137308664,0.16686271541562,12.780269058296,19.7183098591549,3,3,3
1808,8022,1805,1,2,NA,1,"2014-07-14 00:00:00","2014-07-03",1,TRUE,4,2014-07-14,11,7,7,7,1,12,1.35,10.65,13.1223869251235,4,-0.475,4.475,6776,6924,"69246776",2014,92,1,4,FALSE,0.124456517929111,-0.0331272901664512,0.0939777345705462,-0.244015125799294,0.154935301287676,0.177760545466392,16.6666666666667,9.57810718358039,4,2,4
1808,8024,1808,0,2,"2014-07-12",0,"2014-07-07 00:00:00","2014-07-03",1,TRUE,4,NA,NA,NA,7,7,1,12,1.35,10.65,13.1223869251235,4,-0.475,4.475,6776,6924,"69246776",2014,92,1,4,FALSE,0.124456517929111,-0.0331272901664512,0.0939777345705462,-0.244015125799294,0.154935301287676,0.177760545466392,16.6666666666667,9.57810718358039,4,2,4
1808,8025,1808,0,2,"2014-07-14",0,"2014-07-12 00:00:00","2014-07-03",1,TRUE,4,NA,NA,NA,7,7,1,12,1.35,10.65,13.1223869251235,4,-0.475,4.475,6776,6924,"69246776",2014,92,1,4,FALSE,0.124456517929111,-0.0331272901664512,0.0939777345705462,-0.244015125799294,0.154935301287676,0.177760545466392,16.6666666666667,9.57810718358039,4,2,4
1808,8026,1808,0,2,"2014-07-12",0,"2014-07-07 00:00:00","2014-07-03",1,TRUE,4,NA,NA,NA,7,7,1,12,1.35,10.65,13.1223869251235,4,-0.475,4.475,6776,6924,"69246776",2014,92,1,4,FALSE,0.124456517929111,-0.0331272901664512,0.0939777345705462,-0.244015125799294,0.154935301287676,0.177760545466392,16.6666666666667,9.57810718358039,4,2,4
1809,7947,1795,1,3,NA,1,"2016-07-16 00:00:00","2014-06-26",1,TRUE,4,2014-07-07,11,7,7,7,3,28.5,5.43,23.07,35.3788371718474,18.5,4.16,14.34,6930,7203,"72036930",2014,85,2,3,TRUE,0.211593196458015,0.254593274831847,0.157325111916667,0.0295759452456279,0.265861280999364,0.479610604418066,40.5862457722661,30.1714285714286,3,3,3
1809,7948,1795,1,3,NA,1,"2014-07-26 00:00:00","2014-06-26",1,TRUE,4,2014-07-07,11,7,7,7,3,28.5,5.43,23.07,35.3788371718474,18.5,4.16,14.34,6930,7203,"72036930",2014,85,2,3,TRUE,0.211593196458015,0.254593274831847,0.157325111916667,0.0295759452456279,0.265861280999364,0.479610604418066,40.5862457722661,30.1714285714286,3,3,3
1809,7949,1795,1,2,NA,1,"2014-07-07 00:00:00","2014-06-26",1,TRUE,4,2014-07-07,11,7,7,7,3,28.5,5.43,23.07,35.3788371718474,18.5,4.16,14.34,6930,7203,"72036930",2014,85,2,3,TRUE,0.211593196458015,0.254593274831847,0.157325111916667,0.0295759452456279,0.265861280999364,0.479610604418066,40.5862457722661,30.1714285714286,3,3,3
1810,8028,1810,0,2,"2014-07-06",0,"2014-07-05 23:59:59","2014-07-06",1,FALSE,NA,NA,NA,NA,7,7,1,6,0.51,5.49,8.68746013093839,0.5,-0.69,1.19,4976,5139,"51394976",2014,95,2,4,TRUE,0.0510954704482736,-0.530559042120265,0.102190940896547,-0.518793793415168,0,-0.542324290825362,8.91428571428571,8.46063454759107,1,1,1
1810,8029,1810,0,2,"2014-07-06",0,"2014-07-05 23:59:59","2014-07-06",1,FALSE,NA,NA,NA,NA,7,7,1,6,0.51,5.49,8.68746013093839,0.5,-0.69,1.19,4976,5139,"51394976",2014,95,2,4,TRUE,0.0510954704482736,-0.530559042120265,0.102190940896547,-0.518793793415168,0,-0.542324290825362,8.91428571428571,8.46063454759107,1,1,1
1810,8030,1810,0,2,"2014-07-06",0,"2014-07-05 23:59:59","2014-07-06",1,FALSE,NA,NA,NA,NA,7,7,1,6,0.51,5.49,8.68746013093839,0.5,-0.69,1.19,4976,5139,"51394976",2014,95,2,4,TRUE,0.0510954704482736,-0.530559042120265,0.102190940896547,-0.518793793415168,0,-0.542324290825362,8.91428571428571,8.46063454759107,1,1,1
1810,8038,1812,1,2,NA,1,"2014-07-17 00:00:00","2014-07-06",1,TRUE,4,2014-07-17,11,7,7,7,1,6,0.51,5.49,8.68746013093839,0.5,-0.69,1.19,4976,5139,"51394976",2014,95,2,4,TRUE,0.0510954704482736,-0.530559042120265,0.102190940896547,-0.518793793415168,0,-0.542324290825362,8.91428571428571,8.46063454759107,1,1,1
1811,8035,1811,1,2,NA,0,"2014-07-18 00:00:00","2014-07-07",0,TRUE,4,2014-07-11,4,0,0,0,2,30.5,6,24.5,33.8469634052873,25,7,18,6321,5517,"55176321",2014,96,5,2,FALSE,0.229239558137569,0.344022892715294,0.356190799654282,0.495343259617614,0.102288316620856,0.192702525812974,28.2828282828283,39.4110985277463,2,2,2
1811,8036,1811,1,2,NA,0,"2014-07-18 00:00:00","2014-07-07",0,TRUE,4,2014-07-11,4,0,0,0,2,30.5,6,24.5,33.8469634052873,25,7,18,6321,5517,"55176321",2014,96,5,2,FALSE,0.229239558137569,0.344022892715294,0.356190799654282,0.495343259617614,0.102288316620856,0.192702525812974,28.2828282828283,39.4110985277463,2,2,2
1812,8037,1810,1,3,NA,1,"2014-08-06 00:00:00","2014-07-06",1,TRUE,4,2014-07-17,11,7,7,7,1,14.5,2.39,12.11,15.5216440172356,5,1.26,3.74,7649,6786,"67867649",2014,95,2,2,FALSE,0.171145576966195,0.297022774882467,0.343771539102825,0.570125366047282,-0.00148038517043422,0.0239201837176518,12.5290023201856,18.5142857142857,2,2,2
1812,8044,1812,0,2,"2014-07-19",0,"2014-07-17 00:00:00","2014-07-06",1,TRUE,4,NA,NA,NA,7,7,1,14.5,2.39,12.11,15.5216440172356,5,1.26,3.74,7649,6786,"67867649",2014,95,2,2,FALSE,0.171145576966195,0.297022774882467,0.343771539102825,0.570125366047282,-0.00148038517043422,0.0239201837176518,12.5290023201856,18.5142857142857,2,2,2
1815,7927,1791,1,2,NA,1,"2014-07-02 00:00:00","2014-06-23",1,TRUE,4,2014-07-02,9,5,5,5,2,10,-1.26,11.26,19.4537530266344,7,1.565,5.435,7132,7000,"70007132",2014,82,2,2,FALSE,-0.106191824200776,0.262549475236873,-0.225806668733693,0.121171121684468,0.0134230203321408,0.403927828789278,23.3142857142857,15.5932203389831,2,2,2
1815,7928,1791,1,3,NA,1,"2014-07-25 00:00:00","2014-06-23",1,TRUE,4,2014-07-02,9,5,5,5,2,10,-1.26,11.26,19.4537530266344,7,1.565,5.435,7132,7000,"70007132",2014,82,2,2,FALSE,-0.106191824200776,0.262549475236873,-0.225806668733693,0.121171121684468,0.0134230203321408,0.403927828789278,23.3142857142857,15.5932203389831,2,2,2
1817,7957,1793,0,2,"2014-07-05",1,"2014-06-30 00:00:00","2014-06-26",1,TRUE,4,NA,NA,NA,5,5,1,4.5,-0.140000000000001,4.64,15.630187843915,2,0.845,1.155,6536,6391,"63916536",2014,85,2,2,TRUE,-0.0839084352955364,0.414909750368517,0.0408219945202552,0.484508315448617,-0.208638865111328,0.345311185288417,10.872027180068,20.3883485077621,2,1,2
1817,7956,1793,1,2,NA,1,"2014-07-07 00:00:00","2014-06-26",1,TRUE,4,2014-07-05,9,5,5,5,1,4.5,-0.140000000000001,4.64,15.630187843915,2,0.845,1.155,6536,6391,"63916536",2014,85,2,2,TRUE,-0.0839084352955364,0.414909750368517,0.0408219945202552,0.484508315448617,-0.208638865111328,0.345311185288417,10.872027180068,20.3883485077621,2,1,2
1819,8053,1831,1,3,NA,1,"2014-08-06 00:00:00","2014-07-09",1,TRUE,4,2014-07-20,11,7,7,7,3,19.5,1.89,17.61,31.2079124579124,14,2.81,11.19,5284,3764,"37645284",2014,98,9,3,TRUE,0.0975502423678692,0.22622975078641,0.219661249478335,0.373565559103156,-0.0245607647425967,0.0788939424696629,24.9158249158249,37.5,3,3,3
1819,8054,1831,1,2,NA,1,"2014-07-20 00:00:00","2014-07-09",1,TRUE,4,2014-07-20,11,7,7,7,3,19.5,1.89,17.61,31.2079124579124,14,2.81,11.19,5284,3764,"37645284",2014,98,9,3,TRUE,0.0975502423678692,0.22622975078641,0.219661249478335,0.373565559103156,-0.0245607647425967,0.0788939424696629,24.9158249158249,37.5,3,3,3
1819,8055,1831,1,3,NA,1,"2016-07-14 00:00:00","2014-07-09",1,TRUE,4,2014-07-20,11,7,7,7,3,19.5,1.89,17.61,31.2079124579124,14,2.81,11.19,5284,3764,"37645284",2014,98,9,3,TRUE,0.0975502423678692,0.22622975078641,0.219661249478335,0.373565559103156,-0.0245607647425967,0.0788939424696629,24.9158249158249,37.5,3,3,3
1820,8061,1820,1,2,NA,0,"2014-07-25 00:00:00","2014-07-10",0,TRUE,4,2014-07-21,11,7,7,7,4,20.5,2.44,18.06,22.5062274099011,12.5,1.585,10.915,5214,4757,"47575214",2014,99,5,4,TRUE,0.0260953610635074,-0.165485710275089,-0.276313344845021,-0.67440113773889,0.328504066972036,0.343429717188712,17.0261066969353,27.9863481228669,4,4,3
1820,8062,1820,1,2,NA,0,"2014-07-25 00:00:00","2014-07-10",0,TRUE,4,2014-07-21,11,7,7,7,4,20.5,2.44,18.06,22.5062274099011,12.5,1.585,10.915,5214,4757,"47575214",2014,99,5,4,TRUE,0.0260953610635074,-0.165485710275089,-0.276313344845021,-0.67440113773889,0.328504066972036,0.343429717188712,17.0261066969353,27.9863481228669,4,4,3
1820,8063,1820,1,3,NA,0,"2016-05-28 00:00:00","2014-07-10",0,TRUE,4,2014-07-21,11,7,7,7,4,20.5,2.44,18.06,22.5062274099011,12.5,1.585,10.915,5214,4757,"47575214",2014,99,5,4,TRUE,0.0260953610635074,-0.165485710275089,-0.276313344845021,-0.67440113773889,0.328504066972036,0.343429717188712,17.0261066969353,27.9863481228669,4,4,3
1820,8064,1820,1,2,NA,0,"2014-07-25 00:00:00","2014-07-10",0,FALSE,NA,2014-07-23,13,NA,7,7,4,20.5,2.44,18.06,22.5062274099011,12.5,1.585,10.915,5214,4757,"47575214",2014,99,5,4,TRUE,0.0260953610635074,-0.165485710275089,-0.276313344845021,-0.67440113773889,0.328504066972036,0.343429717188712,17.0261066969353,27.9863481228669,4,4,3
1821,8070,1821,1,2,NA,0,"2014-07-23 00:00:00","2014-07-12",0,TRUE,4,2014-07-18,6,2,2,2,2,11,-0.0799999999999983,11.08,13.0117818317693,3.5,0.19,3.31,5407,7154,"71545407",2014,101,2,3,TRUE,-0.0175182967731908,0.0610927848731043,0.0265564173614327,-0.266750236410745,-0.0615930109078143,0.388935806156954,15.2249134948097,10.7986501687289,3,2,3
1821,8071,1821,0,2,"2014-07-21",0,"2014-07-18 00:00:00","2014-07-12",0,TRUE,4,NA,NA,NA,2,2,2,11,-0.0799999999999983,11.08,13.0117818317693,3.5,0.19,3.31,5407,7154,"71545407",2014,101,2,3,TRUE,-0.0175182967731908,0.0610927848731043,0.0265564173614327,-0.266750236410745,-0.0615930109078143,0.388935806156954,15.2249134948097,10.7986501687289,3,2,3
1821,8072,1821,1,2,NA,0,"2014-07-23 00:00:00","2014-07-12",0,TRUE,4,2014-07-18,6,2,2,2,2,11,-0.0799999999999983,11.08,13.0117818317693,3.5,0.19,3.31,5407,7154,"71545407",2014,101,2,3,TRUE,-0.0175182967731908,0.0610927848731043,0.0265564173614327,-0.266750236410745,-0.0615930109078143,0.388935806156954,15.2249134948097,10.7986501687289,3,2,3
1823,8079,1823,1,2,NA,0,"2014-07-25 00:00:00","2014-07-14",0,TRUE,4,2014-07-25,11,7,7,7,1,5,0.15,4.85,6.7572331594146,1,-0.51,1.51,4576,4682,"46824576",2014,103,9,1,TRUE,0.0204109972601276,-0.273482335190932,0.0408219945202552,-0.470003629245736,0,-0.0769610411361284,8.53816300129366,4.97630331753554,1,1,1
1824,8087,1825,0,2,"2014-07-24",1,"2014-07-19 00:00:00","2014-07-15",1,TRUE,4,NA,NA,NA,7,7,3,24,3.28,20.72,26.8144748951836,12.5,-0.149999999999999,12.65,6888,4722,"47226888",2014,104,2,4,TRUE,0.133143011197343,-0.018138928230245,0.221390702486795,0.106127092928022,0.0448953199078909,-0.142404949388512,22.9471316085489,30.6818181818182,4,3,4
1824,8088,1825,1,2,NA,1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,24,3.28,20.72,26.8144748951836,12.5,-0.149999999999999,12.65,6888,4722,"47226888",2014,104,2,4,TRUE,0.133143011197343,-0.018138928230245,0.221390702486795,0.106127092928022,0.0448953199078909,-0.142404949388512,22.9471316085489,30.6818181818182,4,3,4
1824,8089,1825,1,2,NA,1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,24,3.28,20.72,26.8144748951836,12.5,-0.149999999999999,12.65,6888,4722,"47226888",2014,104,2,4,TRUE,0.133143011197343,-0.018138928230245,0.221390702486795,0.106127092928022,0.0448953199078909,-0.142404949388512,22.9471316085489,30.6818181818182,4,3,4
1824,8090,1825,1,2,NA,1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,24,3.28,20.72,26.8144748951836,12.5,-0.149999999999999,12.65,6888,4722,"47226888",2014,104,2,4,TRUE,0.133143011197343,-0.018138928230245,0.221390702486795,0.106127092928022,0.0448953199078909,-0.142404949388512,22.9471316085489,30.6818181818182,4,3,4
1825,8083,1824,1,2,NA,1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,9.5,1.06,8.44,13.6400576556739,3.5,-0.085,3.585,6250,6532,"65326250",2014,104,2,4,TRUE,0.00516203905366376,-0.526946911934366,0.236130746841021,0.140028644603703,-0.225806668733693,-1.19392246847243,17.7095631641086,9.57055214723926,3,3,3
1825,8084,1824,0,2,"2014-07-19",1,"2014-07-16 00:00:00","2014-07-15",1,FALSE,NA,NA,NA,NA,7,7,3,9.5,1.06,8.44,13.6400576556739,3.5,-0.085,3.585,6250,6532,"65326250",2014,104,2,4,TRUE,0.00516203905366376,-0.526946911934366,0.236130746841021,0.140028644603703,-0.225806668733693,-1.19392246847243,17.7095631641086,9.57055214723926,3,3,3
1825,8085,1824,1,2,NA,1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,9.5,1.06,8.44,13.6400576556739,3.5,-0.085,3.585,6250,6532,"65326250",2014,104,2,4,TRUE,0.00516203905366376,-0.526946911934366,0.236130746841021,0.140028644603703,-0.225806668733693,-1.19392246847243,17.7095631641086,9.57055214723926,3,3,3
1825,8086,1824,1,3,"2014-07-30",1,"2014-07-26 00:00:00","2014-07-15",1,TRUE,4,2014-07-26,11,7,7,7,3,9.5,1.06,8.44,13.6400576556739,3.5,-0.085,3.585,6250,6532,"65326250",2014,104,2,4,TRUE,0.00516203905366376,-0.526946911934366,0.236130746841021,0.140028644603703,-0.225806668733693,-1.19392246847243,17.7095631641086,9.57055214723926,3,3,3
1827,8099,1827,1,3,NA,0,"2014-12-04 00:00:00","2014-07-16",1,TRUE,4,2014-07-27,11,7,7,7,2,11,0.940000000000001,10.06,14.7728596732154,5,1.64,3.36,6643,6260,"62606643",2014,105,4,4,TRUE,0.0672005419694712,0.261758795913561,-0.0140189211793308,0.066139802504545,0.148420005118273,0.457377789322578,10.9464082098062,18.5993111366246,2,2,2
1827,8100,1833,1,2,NA,1,"2014-07-27 00:00:00","2014-07-16",1,TRUE,4,2014-07-27,11,7,7,7,2,11,0.940000000000001,10.06,14.7728596732154,5,1.64,3.36,6643,6260,"62606643",2014,105,4,4,TRUE,0.0672005419694712,0.261758795913561,-0.0140189211793308,0.066139802504545,0.148420005118273,0.457377789322578,10.9464082098062,18.5993111366246,2,2,2
1827,8101,1833,0,2,"2014-07-20",1,"2014-07-17 00:00:00","2014-07-16",1,FALSE,NA,NA,NA,NA,7,7,2,11,0.940000000000001,10.06,14.7728596732154,5,1.64,3.36,6643,6260,"62606643",2014,105,4,4,TRUE,0.0672005419694712,0.261758795913561,-0.0140189211793308,0.066139802504545,0.148420005118273,0.457377789322578,10.9464082098062,18.5993111366246,2,2,2
1827,8102,1833,0,2,"2014-07-20",1,"2014-07-17 00:00:00","2014-07-16",1,FALSE,NA,NA,NA,NA,7,7,2,11,0.940000000000001,10.06,14.7728596732154,5,1.64,3.36,6643,6260,"62606643",2014,105,4,4,TRUE,0.0672005419694712,0.261758795913561,-0.0140189211793308,0.066139802504545,0.148420005118273,0.457377789322578,10.9464082098062,18.5993111366246,2,2,2
1829,8115,1836,1,2,NA,1,"2014-07-28 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,21,4.38,16.62,21.2881099959097,11.5,2.79,8.71,6555,6492,"64926555",2014,106,3,5,TRUE,0.228106447243639,0.248971719657192,0.128942633964171,-0.0769610411361283,0.327270260523108,0.574904480450513,21.6216216216216,20.9545983701979,3,3,3
1829,8116,1836,0,2,"2014-07-21",1,"2014-07-18 00:00:00","2014-07-17",1,FALSE,NA,NA,NA,NA,7,7,3,21,4.38,16.62,21.2881099959097,11.5,2.79,8.71,6555,6492,"64926555",2014,106,3,5,TRUE,0.228106447243639,0.248971719657192,0.128942633964171,-0.0769610411361283,0.327270260523108,0.574904480450513,21.6216216216216,20.9545983701979,3,3,3
1829,8117,1836,1,2,NA,1,"2014-07-28 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,21,4.38,16.62,21.2881099959097,11.5,2.79,8.71,6555,6492,"64926555",2014,106,3,5,TRUE,0.228106447243639,0.248971719657192,0.128942633964171,-0.0769610411361283,0.327270260523108,0.574904480450513,21.6216216216216,20.9545983701979,3,3,3
1829,8118,1858,0,2,"2014-07-21",1,"2014-07-18 00:00:00","2014-07-17",1,FALSE,NA,NA,NA,NA,7,7,3,21,4.38,16.62,21.2881099959097,11.5,2.79,8.71,6555,6492,"64926555",2014,106,3,5,TRUE,0.228106447243639,0.248971719657192,0.128942633964171,-0.0769610411361283,0.327270260523108,0.574904480450513,21.6216216216216,20.9545983701979,3,3,3
1829,8119,1858,1,2,NA,1,"2014-07-28 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,21,4.38,16.62,21.2881099959097,11.5,2.79,8.71,6555,6492,"64926555",2014,106,3,5,TRUE,0.228106447243639,0.248971719657192,0.128942633964171,-0.0769610411361283,0.327270260523108,0.574904480450513,21.6216216216216,20.9545983701979,3,3,3
1830,8111,1830,1,2,NA,0,"2014-07-27 00:00:00","2014-07-16",1,TRUE,4,2014-07-25,9,5,5,5,2,17,0.59,16.41,20.810246173974,9.5,0.574999999999999,8.925,6919,6806,"68066919",2014,105,1,3,TRUE,0.0355786872482623,0.0627026220522036,0.0163491380015294,0.0153553880831947,0.0548082364949952,0.110049856021212,22.5512528473804,19.0692395005675,2,2,2
1830,8112,1830,0,2,"2014-07-20",0,"2014-07-17 00:00:00","2014-07-16",1,FALSE,NA,NA,NA,NA,5,5,2,17,0.59,16.41,20.810246173974,9.5,0.574999999999999,8.925,6919,6806,"68066919",2014,105,1,3,TRUE,0.0355786872482623,0.0627026220522036,0.0163491380015294,0.0153553880831947,0.0548082364949952,0.110049856021212,22.5512528473804,19.0692395005675,2,2,2
1830,8113,1826,1,2,NA,1,"2014-07-27 00:00:00","2014-07-16",1,TRUE,4,2014-07-25,9,5,5,5,2,17,0.59,16.41,20.810246173974,9.5,0.574999999999999,8.925,6919,6806,"68066919",2014,105,1,3,TRUE,0.0355786872482623,0.0627026220522036,0.0163491380015294,0.0153553880831947,0.0548082364949952,0.110049856021212,22.5512528473804,19.0692395005675,2,2,2
1831,8048,1818,0,2,"2014-07-13",1,"2014-07-10 00:00:00","2014-07-09",1,FALSE,NA,NA,NA,NA,5,5,3,23,-0.48,23.48,26.4513805707332,14,-0.59,14.59,6323,6533,"65336323",2014,98,2,4,TRUE,-0.0194387500743949,-0.0489296101952288,-0.0168273201325253,-0.0654995976171217,-0.0220501800162645,-0.0323596227733359,18.2481745049999,34.6545866364666,3,3,3
1831,8049,1818,1,3,NA,1,"2014-12-04 00:00:00","2014-07-09",1,TRUE,4,2014-07-18,9,5,5,5,3,23,-0.48,23.48,26.4513805707332,14,-0.59,14.59,6323,6533,"65336323",2014,98,2,4,TRUE,-0.0194387500743949,-0.0489296101952288,-0.0168273201325253,-0.0654995976171217,-0.0220501800162645,-0.0323596227733359,18.2481745049999,34.6545866364666,3,3,3
1831,8050,1818,1,2,NA,1,"2014-07-20 00:00:00","2014-07-09",1,TRUE,4,2014-07-18,9,5,5,5,3,23,-0.48,23.48,26.4513805707332,14,-0.59,14.59,6323,6533,"65336323",2014,98,2,4,TRUE,-0.0194387500743949,-0.0489296101952288,-0.0168273201325253,-0.0654995976171217,-0.0220501800162645,-0.0323596227733359,18.2481745049999,34.6545866364666,3,3,3
1831,8051,1818,1,2,NA,1,"2014-07-20 00:00:00","2014-07-09",1,TRUE,4,2014-07-18,9,5,5,5,3,23,-0.48,23.48,26.4513805707332,14,-0.59,14.59,6323,6533,"65336323",2014,98,2,4,TRUE,-0.0194387500743949,-0.0489296101952288,-0.0168273201325253,-0.0654995976171217,-0.0220501800162645,-0.0323596227733359,18.2481745049999,34.6545866364666,3,3,3
1833,8096,1827,0,2,"2014-07-20",1,"2014-07-17 00:00:00","2014-07-16",1,FALSE,NA,NA,NA,NA,7,7,1,11,-0.48,11.48,13.4831460674157,4,1.03,2.97,7133,7074,"70747133",2014,105,1,3,TRUE,-0.040891557318099,0.259922802817506,-0.040891557318099,0.259922802817506,NA,NA,13.4831460674157,NA,1,NA,1
1833,8097,1827,1,2,NA,1,"2014-07-27 00:00:00","2014-07-16",1,TRUE,4,2014-07-27,11,7,7,7,1,11,-0.48,11.48,13.4831460674157,4,1.03,2.97,7133,7074,"70747133",2014,105,1,3,TRUE,-0.040891557318099,0.259922802817506,-0.040891557318099,0.259922802817506,NA,NA,13.4831460674157,NA,1,NA,1
1833,8098,1827,0,2,"2014-07-20",1,"2014-07-17 00:00:00","2014-07-16",1,FALSE,NA,NA,NA,NA,7,7,1,11,-0.48,11.48,13.4831460674157,4,1.03,2.97,7133,7074,"70747133",2014,105,1,3,TRUE,-0.040891557318099,0.259922802817506,-0.040891557318099,0.259922802817506,NA,NA,13.4831460674157,NA,1,NA,1
1835,8128,1837,1,2,NA,1,"2014-07-29 00:00:00","2014-07-18",1,TRUE,4,2014-07-27,9,5,5,5,2,14,1.85,12.15,17.3414634146341,6,0.385,5.615,4961,7267,"72674961",2014,107,3,4,TRUE,0.14289855587785,0.0681691679626498,0.206614249362999,0.083381608939051,0.0791828623927014,0.0529567269862486,12,22.6829268292683,3,2,3
1835,8165,1835,0,2,"2014-07-24",0,"2014-07-22 00:00:00","2014-07-18",1,TRUE,4,NA,NA,NA,5,5,2,14,1.85,12.15,17.3414634146341,6,0.385,5.615,4961,7267,"72674961",2014,107,3,4,TRUE,0.14289855587785,0.0681691679626498,0.206614249362999,0.083381608939051,0.0791828623927014,0.0529567269862486,12,22.6829268292683,3,2,3
1835,8166,1835,0,2,"2014-07-22",0,"2014-07-21 23:59:59","2014-07-18",1,FALSE,NA,NA,NA,NA,5,5,2,14,1.85,12.15,17.3414634146341,6,0.385,5.615,4961,7267,"72674961",2014,107,3,4,TRUE,0.14289855587785,0.0681691679626498,0.206614249362999,0.083381608939051,0.0791828623927014,0.0529567269862486,12,22.6829268292683,3,2,3
1835,8129,1837,1,2,NA,1,"2014-07-29 00:00:00","2014-07-18",1,TRUE,4,2014-07-27,9,5,5,5,2,14,1.85,12.15,17.3414634146341,6,0.385,5.615,4961,7267,"72674961",2014,107,3,4,TRUE,0.14289855587785,0.0681691679626498,0.206614249362999,0.083381608939051,0.0791828623927014,0.0529567269862486,12,22.6829268292683,3,2,3
1836,8122,1829,1,3,NA,1,"2014-08-04 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,23,0.859999999999999,22.14,26.961442039476,13,0.42,12.58,6845,6280,"62806845",2014,106,2,3,FALSE,0.0379589465482933,0.000480994397498366,0.0418909417091601,-0.0942400887444805,0.0340269513874265,0.0952020775394772,20.8520179372197,33.0708661417323,3,3,3
1836,8123,1829,1,2,"2014-08-18",1,"2014-07-28 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,23,0.859999999999999,22.14,26.961442039476,13,0.42,12.58,6845,6280,"62806845",2014,106,2,3,FALSE,0.0379589465482933,0.000480994397498366,0.0418909417091601,-0.0942400887444805,0.0340269513874265,0.0952020775394772,20.8520179372197,33.0708661417323,3,3,3
1836,8124,1829,1,2,NA,1,"2014-07-28 00:00:00","2014-07-17",1,TRUE,4,2014-07-28,11,7,7,7,3,23,0.859999999999999,22.14,26.961442039476,13,0.42,12.58,6845,6280,"62806845",2014,106,2,3,FALSE,0.0379589465482933,0.000480994397498366,0.0418909417091601,-0.0942400887444805,0.0340269513874265,0.0952020775394772,20.8520179372197,33.0708661417323,3,3,3
1837,8126,1835,1,2,NA,1,"2014-07-29 00:00:00","2014-07-18",1,TRUE,4,2014-07-29,11,7,7,7,3,12,1.2,10.8,21.3946086704924,8.5,2.47,6.03,7103,6830,"68307103",2014,107,2,3,TRUE,0.110513848038684,0.492845498207806,0.133912417586267,0.882260983287844,0.0871152784911001,0.103430013127769,16.1797752808989,26.6094420600858,3,3,3
1837,8127,1835,1,2,NA,1,"2014-07-29 00:00:00","2014-07-18",1,TRUE,4,2014-07-29,11,7,7,7,3,12,1.2,10.8,21.3946086704924,8.5,2.47,6.03,7103,6830,"68307103",2014,107,2,3,TRUE,0.110513848038684,0.492845498207806,0.133912417586267,0.882260983287844,0.0871152784911001,0.103430013127769,16.1797752808989,26.6094420600858,3,3,3
1837,8130,1837,1,2,NA,0,"2014-07-29 00:00:00","2014-07-18",1,TRUE,4,2014-07-29,11,7,7,7,3,12,1.2,10.8,21.3946086704924,8.5,2.47,6.03,7103,6830,"68307103",2014,107,2,3,TRUE,0.110513848038684,0.492845498207806,0.133912417586267,0.882260983287844,0.0871152784911001,0.103430013127769,16.1797752808989,26.6094420600858,3,3,3
1838,8169,1838,1,2,NA,0,"2014-08-02 00:00:00","2014-07-22",1,TRUE,4,2014-07-31,9,5,5,5,2,13,1.1,11.9,13.3903420786265,3,-0.84,3.84,4872,5675,"56754872",2014,111,9,2,FALSE,0.0648607747141153,-0.384357778832259,0.188888526763891,0.0257841171557146,-0.0591669773356603,-0.794499674820233,14.5496535796767,12.2310305775764,2,2,2
