"DVDRef","Sex","Tstart","Interval"
200,0,36.7,1.8
200,0,47.2,10.5
200,1,50.2,26.9
200,0,54.3,7.09999999999999
200,1,55.6,5.4
200,0,57.8,3.5
200,1,59,3.4
200,0,63.6,5.8
200,0,69.2,5.6
200,1,76,17
200,0,76.2,7
200,1,79.7,3.7
200,0,83.5,7.3
200,1,85.4,5.7
200,0,86.1,2.59999999999999
200,0,88.3,2.2
200,1,89.8,4.39999999999999
200,0,91.2,2.90000000000001
205,1,11.8,0
205,0,18.9,0
205,1,28.7,16.9
205,1,36.7,8
205,0,39.8,20.9
205,1,45.2,8.5
205,1,52.4,7.2
205,1,54.6,2.2
205,1,55.7,1.1
205,0,56.7,16.9
205,1,77.5,21.8
205,1,84.8,7.3
205,0,89,32.3
208,0,2.5,0
208,0,4.8,2.3
208,0,11.9,7.1
208,0,25.6,13.7
208,1,31.1,0
208,1,32.4,1.3
208,1,32.9,0.5
208,0,33.3,7.7
208,0,37,3.7
208,0,55.3,18.3
208,1,59.7,26.8
208,0,60.8,5.5
208,1,62.1,2.4
208,0,63.9,3.1
208,0,70.5,6.6
208,0,79.9,9.40000000000001
208,0,83,3.09999999999999
208,0,85.7,2.7
208,0,91.4,5.7
210,0,2.8,0
210,1,5.1,0
210,1,13,7.9
210,1,19.4,6.4
210,1,21.2,1.8
210,1,23.5,2.3
210,0,24.2,21.4
210,1,33.1,9.6
210,0,41.3,17.1
210,0,42.1,0.800000000000004
210,1,43.8,10.7
210,1,48,4.2
210,1,51.1,3.1
210,0,52.7,10.6
210,1,55.4,4.3
210,1,59.8,4.4
210,1,62.1,2.3
210,0,62.6,9.9
210,1,69,6.9
210,0,74.4,11.8
210,1,82.2,13.2
210,0,86.5,12.1
210,1,88.3,6.09999999999999
211,1,4.6,0
211,0,7.8,0
211,1,16,11.4
211,0,25,17.2
211,1,33.1,17.1
211,0,38.7,13.7
211,1,40.8,7.7
211,1,46.5,5.7
211,1,47.6,1.1
211,0,48.1,9.4
211,1,53.2,5.6
211,0,63.8,15.7
211,1,71.3,18.1
211,0,78.7,14.9
211,0,84.1,5.39999999999999
211,1,91.3,20
213,0,2.9,0
213,0,6.4,3.5
213,0,10.2,3.8
213,1,11.9,0
213,0,14.8,4.6
213,1,25.5,13.6
213,0,26.7,11.9
213,1,32.1,6.6
213,0,32.3,5.6
213,1,33.5,1.4
213,0,38.7,6.40000000000001
213,0,44,5.3
213,1,44.3,10.8
213,0,47.7,3.7
213,1,53.7,9.40000000000001
213,0,55.4,7.7
213,0,58.4,3
213,1,59.3,5.59999999999999
213,0,61.8,3.4
213,1,66.6,7.3
213,0,69.8,8
213,1,77.1,10.5
213,0,80,10.2
213,1,80.3,3.2
213,0,82.1,2.09999999999999
213,1,89.9,9.60000000000001
213,0,92.9,10.8
220,0,5.2,0
220,1,9.9,0
220,1,11.6,1.7
220,1,13.7,2.1
220,0,16.5,11.3
220,1,19.3,5.6
220,0,28.7,12.2
220,1,31.6,12.3
220,0,33.5,4.8
220,0,37.2,3.7
220,1,40.3,8.7
220,1,51.1,10.8
220,1,60.1,9
220,0,60.7,23.5
220,1,63,2.9
220,0,66.8,6.09999999999999
220,1,69.8,6.8
220,0,74.1,7.3
220,1,78.5,8.7
220,0,83.8,9.7
220,1,84.5,6
220,0,88.7,4.90000000000001
221,0,8.5,0
221,1,9.7,0
221,0,10.1,1.6
221,0,11.1,1
221,1,11.6,1.9
221,0,12.5,1.4
221,0,25.6,13.1
221,0,39.3,13.7
221,1,40,28.4
221,0,41.1,1.8
221,0,47.2,6.1
221,0,48.4,1.2
221,0,49.5,1.1
221,0,50.3,0.799999999999997
221,0,51.3,1
221,0,53,1.7
221,0,53.8,0.799999999999997
221,0,54.9,1.1
221,0,55.7,0.800000000000004
221,0,56.5,0.799999999999997
221,0,57.8,1.3
221,0,59.1,1.3
221,0,63,3.9
221,0,64,1
221,0,64.9,0.900000000000006
221,0,66.2,1.3
221,1,66.9,26.9
221,0,67.3,1.09999999999999
221,0,69.1,1.8
221,0,71.3,2.2
221,0,78.7,7.40000000000001
221,1,82.2,15.3
221,0,84.9,6.2
221,1,85.8,3.59999999999999
221,0,86.2,1.3
221,0,88.2,2
221,0,89.3,1.09999999999999
221,1,89.5,3.7
221,0,90.7,1.40000000000001
221,0,92.8,2.09999999999999
224,1,5,0
224,1,6.4,1.4
224,0,8.1,0
224,1,8.6,2.2
224,0,10.9,2.8
224,1,15.9,7.3
224,1,18.9,3
224,1,21.6,2.7
224,0,23.1,12.2
224,0,23.8,0.699999999999999
224,1,25.9,4.3
224,1,27.7,1.8
224,0,30.7,6.9
224,1,33.5,5.8
224,0,34.7,4
224,1,35.5,2
224,1,38,2.5
224,1,40.8,2.8
224,0,41.5,6.8
224,1,45.1,4.3
224,1,47,1.9
224,1,49.5,2.5
224,0,54.7,13.2
224,1,56.3,6.8
224,1,58.3,2
224,0,60,5.3
224,1,60.7,2.40000000000001
224,0,64.1,4.09999999999999
224,0,67.1,3
224,1,67.9,7.2
224,1,70.9,3
224,1,73.5,2.59999999999999
224,1,74.8,1.3
224,0,76.1,9
224,1,77.2,2.40000000000001
224,0,81.7,5.60000000000001
224,1,82.6,5.39999999999999
224,1,85.5,2.90000000000001
224,0,87.3,5.59999999999999
224,0,87.9,0.600000000000009
224,1,90.2,4.7
225,0,1.1,0
225,0,2.5,1.4
225,1,2.9,0
225,0,4.5,2
225,1,13.8,10.9
225,1,16.7,2.9
225,0,17.1,12.6
225,1,20.9,4.2
225,0,23,5.9
225,0,23.9,0.899999999999999
225,1,24.4,3.5
225,0,26,2.1
225,1,26.1,1.7
225,1,28.8,2.7
225,1,31.5,2.7
225,1,31.7,0.199999999999999
225,1,35.5,3.8
225,0,37.3,11.3
225,1,42.6,7.1
225,0,43.7,6.40000000000001
225,0,44.8,1.09999999999999
225,0,46.6,1.8
225,1,55.1,12.5
225,0,55.7,9.1
225,0,57.3,1.59999999999999
225,1,57.7,2.6
225,0,58.4,1.1
225,1,58.9,1.2
225,0,59.8,1.4
225,1,61.9,3
225,0,64,4.2
225,1,64.5,2.6
225,0,66.5,2.5
225,1,68,3.5
225,0,69.9,3.40000000000001
225,1,75,7
225,0,76.8,6.89999999999999
225,1,79,4
225,0,81.5,4.7
225,1,84,5
225,0,85.1,3.59999999999999
225,1,85.5,1.5
225,0,86.9,1.80000000000001
225,1,88.6,3.09999999999999
225,0,89.5,2.59999999999999
225,1,92.2,3.60000000000001
225,1,93,0.799999999999997
226,0,2.7,0
226,1,4.7,0
226,0,4.9,2.2
226,0,8.4,3.5
226,1,10.4,5.7
226,0,11.3,2.9
226,1,13.8,3.4
226,0,15.1,3.8
226,0,16.7,1.6
226,1,18.4,4.6
226,0,21.3,4.6
226,1,21.6,3.2
226,0,22.8,1.5
226,1,25.4,3.8
226,0,26.4,3.6
226,1,28,2.6
226,0,30.9,4.5
226,1,32,4
226,0,33.3,2.4
226,1,37.6,5.6
226,0,37.8,4.5
226,1,39.3,1.7
226,0,40.7,2.90000000000001
226,0,43.7,3
226,1,45.2,5.90000000000001
226,1,46.7,1.5
226,0,48.1,4.4
226,0,51,2.9
226,1,52,5.3
226,0,53.1,2.1
226,0,58.3,5.2
226,1,62,10
226,0,62,3.7
226,1,66.5,4.5
226,1,68.3,1.8
226,0,68.6,6.59999999999999
226,0,72.2,3.60000000000001
226,0,73.3,1.09999999999999
226,1,73.6,5.3
226,0,82.2,8.90000000000001
226,0,83.5,1.3
226,1,85,11.4
226,0,85.2,1.7
226,0,86.8,1.59999999999999
226,1,87.5,2.5
226,0,88,1.2
226,0,89,1
226,0,90.2,1.2
226,1,91.1,3.59999999999999
226,0,92.4,2.2
228,0,2.8,0
228,1,4,0
228,0,6.3,3.5
228,1,7.6,3.6
228,0,9.4,3.1
228,0,18.5,9.1
228,1,19.4,11.8
228,0,21.6,3.1
228,1,23.2,3.8
228,0,26,4.4
228,1,35.2,12
228,1,37.2,2
228,0,39,13
228,1,43.1,5.9
228,0,46.6,7.6
228,1,52.2,9.1
228,0,54.3,7.7
228,1,58.3,6.09999999999999
228,0,60,5.7
228,1,65.5,7.2
228,0,67.4,7.40000000000001
228,1,68,2.5
228,0,69.7,2.3
228,0,71.6,1.89999999999999
228,1,76.5,8.5
228,0,78.4,6.80000000000001
228,1,87.9,11.4
228,0,89.7,11.3
229,1,4.6,0
229,0,4.7,0
229,1,9.3,4.7
229,0,11,6.3
229,0,13.7,2.7
229,1,14.5,5.2
229,0,16.2,2.5
229,0,17.8,1.6
229,1,18.3,3.8
229,0,20.2,2.4
229,1,23.7,5.4
229,0,32.5,12.3
229,1,34.2,10.5
229,0,37.9,5.4
229,1,41.5,7.3
229,0,43.4,5.5
229,1,46.9,5.4
229,0,48.3,4.9
229,1,51,4.1
229,0,52.5,4.2
229,1,57.4,6.4
229,0,59.9,7.4
229,1,60.5,3.1
229,0,60.6,0.700000000000003
229,1,65.5,5
229,0,67.3,6.7
229,1,71,5.5
229,0,73.7,6.40000000000001
229,1,74,3
229,0,75.1,1.39999999999999
229,1,76.7,2.7
229,0,78.8,3.7
229,0,80,1.2
229,1,84.9,8.2
229,0,87.8,7.8
229,0,91.4,3.60000000000001
230,0,4.3,0
230,0,13.1,8.8
230,1,13.4,0
230,1,36.6,23.2
230,0,37,23.9
230,1,39,2.4
230,0,57.5,20.5
230,1,66.6,27.6
230,0,82.4,24.9
230,1,83.7,17.1
230,0,87.6,5.19999999999999
230,1,87.9,4.2
231,1,1.9,0
231,0,4.7,0
231,1,12.8,10.9
231,0,18.9,14.2
231,1,25.7,12.9
231,0,31.1,12.2
231,1,33.5,7.8
231,1,36,2.5
231,1,40.5,4.5
231,1,45.4,4.9
231,1,53.3,7.9
231,0,62.7,31.6
231,1,64.1,10.8
231,0,66.3,3.59999999999999
231,1,67.7,3.60000000000001
231,1,75.1,7.39999999999999
231,1,80.2,5.10000000000001
231,1,82,1.8
231,0,82.8,16.5
231,1,88.8,6.8
233,0,2.7,0
233,0,4.3,1.6
233,1,5,0
233,0,15.9,11.6
233,0,16.7,0.799999999999999
233,1,17.6,12.6
233,0,20.7,4
233,1,36.3,18.7
233,0,38,17.3
233,1,42.8,6.5
233,0,43.2,5.2
233,1,45.6,2.8
233,0,48.5,5.3
233,1,57.6,12
233,0,63.4,14.9
233,1,67,9.4
233,0,67.5,4.1
233,1,69.7,2.7
233,1,70.8,1.09999999999999
233,0,75.7,8.2
233,1,80.8,10
233,1,82.6,1.8
233,1,89.2,6.60000000000001
233,0,91.3,15.6
233,1,92,2.8
235,0,9.9,0
235,0,10.9,1
235,0,12.3,1.4
235,1,14.1,0
235,0,16.7,4.4
235,1,17,2.9
235,0,17.4,0.699999999999999
235,0,20.8,3.4
235,0,24.6,3.8
235,1,26.8,9.8
235,0,28.8,4.2
235,1,34.5,7.7
235,0,34.6,5.8
235,1,39,4.5
235,0,39.9,5.3
235,1,40.2,1.2
235,0,41,1.1
235,1,41.6,1.4
235,0,43.5,2.5
235,1,47,5.4
235,0,47.6,4.1
235,1,49.1,2.1
235,0,54.6,7
235,1,55.2,6.1
235,0,56.5,1.9
235,0,60,3.5
235,1,61.9,6.7
235,0,67,7
235,0,71.5,4.5
235,0,72.3,0.799999999999997
235,0,72.9,0.600000000000009
235,0,73.7,0.799999999999997
235,0,74.6,0.899999999999991
235,1,76.8,14.9
235,0,78.2,3.60000000000001
235,1,78.5,1.7
235,0,78.9,0.700000000000003
235,0,81.1,2.19999999999999
235,0,81.8,0.700000000000003
235,1,85.2,6.7
235,1,86.2,1
235,1,87.4,1.2
235,0,88.6,6.8
235,0,89.4,0.800000000000011
235,0,89.9,0.5
236,1,2.4,0
236,0,2.9,0
236,0,6.4,3.5
236,1,9.9,7.5
236,1,11.3,1.4
236,0,22.7,16.3
236,1,29.4,18.1
236,0,29.5,6.8
236,1,32.4,3
236,1,42,9.6
236,0,42.3,12.8
236,1,46.8,4.8
236,0,47.1,4.8
236,0,48.3,1.2
236,0,49.5,1.2
236,0,51.5,2
236,1,56,9.2
236,1,57.3,1.3
236,0,57.6,6.1
236,1,59.1,1.8
236,0,60.4,2.8
236,1,62.9,3.8
236,0,66,5.6
236,1,69.5,6.6
236,0,71.5,5.5
236,1,79.5,10
236,0,80.3,8.8
236,1,83,3.5
236,0,84.7,4.40000000000001
236,0,86.8,2.09999999999999
236,1,88.1,5.09999999999999
236,0,88.5,1.7
236,1,89.8,1.7
236,0,91.2,2.7
237,1,1.8,0
237,0,1.9,0
237,1,5.3,3.5
237,1,10,4.7
237,0,12.9,11
237,1,15,5
237,0,16.7,3.8
237,1,20.3,5.3
237,1,26.6,6.3
237,0,32.1,15.4
237,1,37.8,11.2
237,0,42.8,10.7
237,1,51.7,13.9
237,0,56.1,13.3
237,1,61,9.3
237,0,64.6,8.49999999999999
237,1,66.8,5.8
237,1,67,0.200000000000003
237,0,72.1,7.5
237,1,77.2,10.2
237,0,77.9,5.80000000000001
237,1,82.2,5
238,0,3.5,0
238,1,4.6,0
238,1,4.8,0.2
238,1,30,25.2
238,0,31.6,28.1
238,1,32.6,2.6
238,0,36.8,5.2
238,1,38.3,5.7
238,0,41.3,4.5
238,1,44.7,6.40000000000001
238,1,47.9,3.2
238,1,50.2,2.3
238,1,53.5,3.3
238,1,56.4,2.9
238,1,59.6,3.2
238,0,62.3,21
238,1,63,3.4
238,1,69,6
238,0,69.7,7.40000000000001
238,0,73.8,4.09999999999999
238,1,75.7,6.7
238,0,79,5.2
239,0,2.4,0
239,1,5.8,0
239,0,6.4,4
239,0,8,1.6
239,1,12,6.2
239,0,17,9
239,0,21,4
239,1,22,10
239,0,22.6,1.6
239,0,23.8,1.2
239,1,27.1,5.1
239,0,38.6,14.8
239,1,42.5,15.4
239,0,44.6,6
239,1,51.5,9
239,0,56.3,11.7
239,0,58.8,2.5
239,0,60.3,1.5
239,0,62.5,2.2
239,1,64.2,12.7
239,0,65.8,3.3
239,0,72.2,6.40000000000001
239,1,77.6,13.4
239,0,78.7,6.5
239,1,79,1.40000000000001
239,1,81,2
239,0,81.8,3.09999999999999
239,0,89.4,7.60000000000001
239,1,90.3,9.3
239,0,93.4,4
240,0,4,0
240,1,12.9,0
240,0,14.6,10.6
240,1,14.8,1.9
240,1,15.9,1.1
240,0,17.5,2.9
240,1,17.7,1.8
240,1,18.8,1.1
240,0,19.1,1.6
240,1,20.5,1.7
240,0,21.5,2.4
240,1,27.7,7.2
240,0,28.3,6.8
240,1,29.1,1.4
240,0,30.3,2
240,1,30.6,1.5
240,0,32.5,2.2
240,1,37.2,6.6
240,0,38,5.5
240,0,39.2,1.2
240,0,43.9,4.7
240,1,48.7,11.5
240,0,52.5,8.6
240,1,53,4.3
240,1,55.4,2.4
240,0,56.3,3.8
240,1,57.6,2.2
240,1,61.1,3.5
240,0,61.9,5.6
240,0,66.6,4.7
240,1,68.3,7.2
240,0,69.5,2.90000000000001
240,1,70.9,2.60000000000001
240,0,71.9,2.40000000000001
240,1,74.4,3.5
240,0,76.4,4.5
240,0,80.7,4.3
240,1,81.6,7.19999999999999
240,0,85.7,5
246,0,1.5,0
246,1,3.9,0
246,0,9.8,8.3
246,1,24.7,20.8
246,0,25.6,15.8
246,0,33.2,7.6
246,1,38.7,14
246,0,47.5,14.3
246,1,50.2,11.5
246,1,57.4,7.2
246,0,58.3,10.8
246,1,62.6,5.2
246,1,63.6,1
246,1,69.6,5.99999999999999
246,0,71.6,13.3
246,0,85.7,14.1
246,0,87.5,1.8
246,1,89,19.4
246,0,89.5,2
247,0,3.8,0
247,1,7.5,0
247,0,16.6,12.8
247,1,17.3,9.8
247,0,20.1,3.5
247,1,22.8,5.5
247,0,25.3,5.2
247,1,26.4,3.6
247,0,29.6,4.3
247,1,30.2,3.8
247,1,32.5,2.3
247,0,33.2,3.6
247,1,36.8,4.3
247,0,38.4,5.2
247,1,39.2,2.40000000000001
247,0,41.4,3
247,1,45.6,6.4
247,0,48.9,7.5
247,1,52.7,7.1
247,0,53.5,4.6
247,1,55.7,3
247,1,58.8,3.09999999999999
247,0,58.9,5.4
247,0,62.5,3.6
247,0,63.7,1.2
247,1,65.9,7.10000000000001
247,0,67.4,3.7
247,1,68.8,2.89999999999999
247,0,71.2,3.8
247,0,73,1.8
247,1,77.5,8.7
247,0,78.9,5.90000000000001
247,1,80.9,3.40000000000001
247,0,84,5.09999999999999
247,1,84.3,3.39999999999999
250,0,1.3,0
250,1,1.8,0
250,1,2.5,0.7
250,0,7.7,6.4
250,1,20.7,18.2
250,0,22.5,14.8
250,0,24.9,2.4
250,1,33.3,12.6
250,0,33.7,8.8
250,1,34,0.700000000000003
250,1,40.7,6.7
250,0,40.9,7.2
250,1,46,5.3
250,1,47.6,1.6
250,0,48.6,7.7
250,1,56.2,8.6
250,0,58.1,9.5
250,1,60.5,4.3
250,1,69.3,8.8
250,0,70.5,12.4
250,1,75.9,6.60000000000001
250,0,79.3,8.8
250,1,80.2,4.3
250,1,86.1,5.89999999999999
250,0,89.7,10.4
250,1,92.9,6.80000000000001
252,0,2.9,0
252,1,3.3,0
252,0,8.3,5.4
252,1,10.4,7.1
252,1,18.8,8.4
252,0,20.6,12.3
252,0,29,8.4
252,0,32.8,3.8
252,1,34.1,15.3
252,0,36.6,3.8
252,1,42.3,8.2
252,0,45.6,9
252,0,47.8,2.2
252,0,53.5,5.7
252,0,64.8,11.3
252,0,70,5.2
252,0,74.8,4.8
252,0,81.2,6.40000000000001
252,0,84.4,3.2
256,0,1.7,0
256,1,1.9,0
256,0,3.4,1.7
256,0,4.4,1
256,1,5.2,3.3
256,1,8.6,3.4
256,0,9.9,5.5
256,1,13.1,4.5
256,1,15.6,2.5
256,1,17.9,2.3
256,1,18.7,0.800000000000001
256,1,20,1.3
256,1,20.2,0.199999999999999
256,1,20.5,0.300000000000001
256,0,21.1,11.2
256,1,23.7,3.2
256,0,24.1,3
256,1,30.5,6.8
256,0,32.1,8
256,0,37.6,5.5
256,1,39.9,9.4
256,0,40.8,3.2
256,1,42.4,2.5
256,0,43.5,2.7
256,1,45.7,3.3
256,0,47.2,3.7
256,1,49.7,4
256,0,50,2.8
256,0,50.8,0.799999999999997
256,1,51.5,1.8
256,0,52.6,1.8
256,1,53.5,2
256,1,54.4,0.899999999999999
256,1,55.7,1.3
256,1,57.6,1.9
256,0,57.8,5.2
256,1,60,2.4
256,1,62.9,2.9
256,1,65.8,2.9
256,0,67.5,9.7
256,1,68,2.2
256,0,69.5,2
256,1,69.8,1.8
256,0,70.8,1.3
256,1,71.7,1.90000000000001
256,0,72.3,1.5
256,1,74.3,2.59999999999999
256,0,75.4,3.10000000000001
256,1,77.4,3.10000000000001
256,1,80.1,2.69999999999999
256,1,84.6,4.5
256,0,85.9,10.5
256,1,86.6,2
256,0,87.1,1.19999999999999
256,1,87.2,0.600000000000009
256,1,88,0.799999999999997
256,0,88.7,1.60000000000001
256,1,88.8,0.799999999999997
256,0,90,1.3
256,1,91.4,2.60000000000001
256,1,93.2,1.8
257,0,4.2,0
257,1,4.3,0
257,0,5.2,1
257,1,8.4,4.1
257,0,8.6,3.4
257,1,11.5,3.1
257,1,13.9,2.4
257,0,15.7,7.1
257,1,16.6,2.7
257,1,19.1,2.5
257,1,22,2.9
257,1,25.1,3.1
257,0,25.2,9.5
257,1,27.7,2.6
257,0,29,3.8
257,1,30.8,3.1
257,0,30.9,1.9
257,0,32.2,1.3
257,1,35.3,4.5
257,0,35.7,3.5
257,1,38,2.7
257,1,40.8,2.8
257,0,41.1,5.4
257,1,41.8,1
257,1,42.3,0.5
257,0,42.5,1.4
257,1,43,0.700000000000003
257,0,43.5,1
257,1,43.6,0.600000000000001
257,1,44.1,0.5
257,0,44.4,0.899999999999999
257,1,44.7,0.600000000000001
257,1,45.3,0.599999999999994
257,0,45.4,1
257,1,46,0.700000000000003
257,0,47.9,2.5
257,1,48.4,2.4
257,0,49.9,2
257,1,51.1,2.7
257,0,53.3,3.4
257,0,58.3,5
257,1,61.7,10.6
257,1,66.7,5
257,0,67,8.7
257,0,69.7,2.7
257,0,73.5,3.8
257,0,74.7,1.2
257,1,77.3,10.6
257,1,79,1.7
257,0,80.3,5.59999999999999
257,1,80.4,1.40000000000001
257,0,90.9,10.6
257,1,91.7,11.3
259,1,3.7,0
259,0,4.2,0
259,1,6.9,3.2
259,0,17.8,13.6
259,0,21.3,3.5
259,1,21.7,14.8
259,1,24.3,2.6
259,0,29.1,7.8
259,1,29.6,5.3
259,0,30.2,1.1
259,0,36.5,6.3
259,0,38.9,2.4
259,0,42.6,3.7
259,0,48.6,6
259,0,49.7,1.1
259,1,55,25.4
259,0,55.9,6.2
259,0,57.5,1.6
259,1,59.3,4.3
259,0,61.8,4.3
259,1,62.3,3
259,0,65.8,4
259,0,69.5,3.7
259,0,72.1,2.59999999999999
259,0,75.1,3
259,1,76.8,14.5
259,1,81.8,5
259,0,82.1,7
259,0,89,6.90000000000001
260,1,5.5,0
260,0,5.8,0
260,1,6.4,0.9
260,1,7.3,0.899999999999999
260,1,8.1,0.8
260,1,8.8,0.700000000000001
260,1,9.6,0.799999999999999
260,1,10.3,0.700000000000001
260,1,11.2,0.899999999999999
260,0,11.6,5.8
260,1,12.3,1.1
260,1,13.1,0.799999999999999
260,1,14.1,1
260,0,14.8,3.2
260,1,17.8,3.7
260,0,19.2,4.4
260,1,22.2,4.4
260,1,23,0.800000000000001
260,1,23.8,0.800000000000001
260,1,24.7,0.899999999999999
260,0,25.2,6
260,1,28.2,3.5
260,1,29.4,1.2
260,0,30.8,5.6
260,1,31.7,2.3
260,1,33.6,1.9
260,0,35.3,4.5
260,1,37.9,4.3
260,0,41,5.7
260,1,41.3,3.4
260,0,42.8,1.8
260,1,43.2,1.90000000000001
260,0,46.2,3.40000000000001
260,0,47.3,1.09999999999999
260,1,48.3,5.09999999999999
260,0,50.5,3.2
260,1,50.5,2.2
260,1,52.5,2
260,1,54.9,2.4
260,0,55.2,4.7
260,1,58.9,4
260,0,61.5,6.3
260,1,66.5,7.6
260,1,70.7,4.2
260,0,70.8,9.3
260,1,72.3,1.59999999999999
260,0,72.8,2
260,1,73.2,0.900000000000006
260,0,77.8,5
260,1,78.8,5.59999999999999
260,0,82.5,4.7
260,1,92.7,13.9
260,1,93.7,1
262,0,6.6,0
262,1,6.9,0
262,0,14.7,8.1
262,1,15,8.1
262,1,18.9,3.9
262,0,19,4.3
262,1,23,4.1
262,0,23.6,4.6
262,0,27.4,3.8
262,0,30,2.6
262,1,30.2,7.2
262,0,32,2
262,0,33.6,1.6
262,0,36.6,3
262,0,37.6,1
262,0,43.2,5.6
262,1,43.4,13.2
262,1,45.1,1.7
262,0,47.1,3.9
262,1,51.8,6.7
262,0,53.5,6.4
262,1,53.6,1.8
262,1,55.7,2.1
262,1,56.7,1
262,0,57.7,4.2
262,0,59.9,2.2
262,0,63.1,3.2
262,1,63.4,6.7
262,0,66.9,3.8
262,0,70.2,3.3
262,0,75.4,5.2
262,0,79.9,4.5
262,1,81.6,18.2
262,0,81.8,1.89999999999999
262,0,83.3,1.5
262,0,84.9,1.60000000000001
262,1,85.1,3.5
262,1,87.3,2.2
262,0,92.5,7.59999999999999
262,1,92.9,5.60000000000001
263,0,8.2,0
263,0,17.3,9.1
263,1,17.4,0
263,0,22.7,5.4
263,1,25.8,8.4
263,0,28.9,6.2
263,0,31.8,2.9
263,1,33.5,7.7
263,0,33.9,2.1
263,0,36.3,2.4
263,1,36.9,3.4
263,0,38.2,1.90000000000001
263,0,40.2,2
263,0,42.7,2.5
263,1,43.5,6.6
263,0,44.7,2
263,0,48.3,3.59999999999999
263,1,53,9.5
263,0,55.2,6.90000000000001
263,0,56.6,1.4
263,1,61,8
263,0,64.5,7.9
263,1,66.6,5.59999999999999
263,0,66.9,2.40000000000001
263,1,70,3.40000000000001
263,0,70.6,3.69999999999999
263,0,75.9,5.30000000000001
263,1,76.1,6.09999999999999
263,0,80.9,5
263,0,83.8,2.89999999999999
263,0,86.3,2.5
263,0,88.3,2
263,1,89.3,13.2
263,0,92.8,4.5
264,0,7.2,0
264,0,7.6,0.399999999999999
264,1,8.1,0
264,0,10.2,2.6
264,1,10.5,2.4
264,1,14.4,3.9
264,0,15.5,5.3
264,0,16,0.5
264,1,23,8.6
264,1,27.4,4.4
264,0,29.3,13.3
264,1,30.4,3
264,0,32.6,3.3
264,1,33.9,3.5
264,0,36.7,4.1
264,1,38.4,4.5
264,0,39.7,3
264,1,43.3,4.9
264,1,44.2,0.900000000000006
264,0,45.6,5.9
264,1,46.2,2
264,1,47.9,1.7
264,0,48.1,2.5
264,0,51.2,3.1
264,1,51.5,3.6
264,1,52.4,0.899999999999999
264,0,53.2,2
264,0,58.2,5
264,1,60.6,8.2
264,0,61.8,3.59999999999999
264,0,64.7,2.90000000000001
264,1,65.4,4.8
264,0,67.1,2.39999999999999
264,1,67.3,1.89999999999999
264,0,70.2,3.10000000000001
264,0,72.2,2
264,1,73,5.7
264,0,74.3,2.09999999999999
264,0,77.3,3
264,1,78.4,5.40000000000001
264,0,80.2,2.90000000000001
264,1,83,4.59999999999999
264,0,83.2,3
264,1,86,3
264,0,86.3,3.09999999999999
264,0,88.8,2.5
264,1,91,5
265,0,8.8,0
265,0,9.9,1.1
265,0,17,7.1
265,1,19.5,0
265,1,21.8,2.3
265,1,22.8,1
265,0,23.1,6.1
265,1,23.8,1
265,1,24.6,0.800000000000001
265,1,25.5,0.899999999999999
265,1,26.3,0.800000000000001
265,1,27.4,1.1
265,1,28.4,1
265,1,29.2,0.800000000000001
265,0,29.9,6.8
265,1,31.9,2.7
265,1,32.8,0.899999999999999
265,1,33.8,1
265,0,34.2,4.3
265,1,35,1.2
265,1,35.8,0.799999999999997
265,1,36.8,1
265,0,37.8,3.59999999999999
265,1,39.4,2.6
265,1,43.9,4.5
265,0,49.3,11.5
265,1,54.1,10.2
265,0,54.6,5.3
265,1,59.9,5.8
265,1,64.6,4.7
265,0,67.3,12.7
265,1,80.4,15.8
265,0,85.7,18.4
265,0,89.7,4
268,0,3.6,0
268,0,5.8,2.2
268,0,8.3,2.5
268,1,12.7,0
268,1,16.1,3.4
268,0,17.6,9.3
268,1,20.3,4.2
268,1,25.3,5
268,1,27.7,2.4
268,0,30.4,12.8
268,1,32,4.3
268,0,36,5.6
268,1,36.3,4.3
268,0,38.5,2.5
268,1,40.2,3.90000000000001
268,0,41.5,3
268,0,42.9,1.4
268,0,46.2,3.3
268,1,46.6,6.4
268,1,49.3,2.7
268,0,50.1,3.9
268,0,59.7,9.6
268,1,59.8,10.5
268,0,62.3,2.59999999999999
268,1,63.9,4.1
268,0,65.7,3.40000000000001
268,1,72,8.1
268,0,73.2,7.5
268,0,77.1,3.89999999999999
268,1,78.1,6.09999999999999
268,0,78.9,1.80000000000001
268,1,83.3,5.2
268,0,89.1,10.2
268,1,91.3,8
268,0,93,3.90000000000001
269,0,2.2,0
269,0,9.1,6.9
269,1,10.4,0
269,0,10.9,1.8
269,1,13.6,3.2
269,0,14.5,3.6
269,0,16.6,2.1
269,1,18.3,4.7
269,0,19.8,3.2
269,1,20.2,1.9
269,0,22.2,2.4
269,1,23.1,2.9
269,0,23.9,1.7
269,1,24.2,1.1
269,0,26.4,2.5
269,1,27.8,3.6
269,1,28.8,1
269,1,29.7,0.899999999999999
269,0,30,3.6
269,1,31.6,1.9
269,0,31.8,1.8
269,0,34.4,2.6
269,1,36.6,5
269,0,36.6,2.2
269,0,38.1,1.5
269,0,39.5,1.4
269,1,40.7,4.1
269,0,45,5.5
269,0,45.4,0.399999999999999
269,1,48.3,7.59999999999999
269,0,48.5,3.1
269,0,50.4,1.9
269,1,50.5,2.2
269,0,53.7,3.3
269,1,54.4,3.9
269,0,55.3,1.59999999999999
269,0,58.1,2.8
