"DVDRef","Tstart","Tend","State","Sex","Protocol"
3882,9.3,14.6,"INorOF","0","Issie"
3882,15.3,15.4,"INorOF","0","Issie"
3882,16.2,16.2,"INorOF","0","Issie"
3882,17,17.1,"INorOF","0","Issie"
3882,17.7,23.9,"INorOF","0","Issie"
3882,36.2,43.9,"INorOF","0","Issie"
3882,45.2,57,"INorOF","0","Issie"
3882,59.8,61.4,"INorOF","0","Issie"
3882,61.5,66,"INorOF","0","Issie"
3882,70.4,76.8,"INorOF","0","Issie"
3882,85.2,90,"INorOF","0","Issie"
3883,1,2.2,"INorOF","0","Issie"
3883,2.2,2.4,"INorOF","1","Issie"
3883,2.5,14.9,"INorOF","0","Issie"
3883,18.1,19.2,"INorOF","0","Issie"
3883,20.9,25,"INorOF","1","Issie"
3883,32.1,38.1,"INorOF","0","Issie"
3883,33,33,"INorOF","1","Issie"
3883,48.6,48.7,"INorOF","1","Issie"
3883,50.2,56.8,"INorOF","0","Issie"
3883,60.3,62.4,"INorOF","0","Issie"
3883,76.9,81.8,"INorOF","0","Issie"
3883,86.1,89.3,"INorOF","0","Issie"
3886,1.1,1.5,"INorOF","0","Issie"
3886,3.1,4.2,"INorOF","0","Issie"
3886,8.1,10.1,"INorOF","1","Issie"
3886,19.6,19.7,"INorOF","1","Issie"
3886,24.8,25.9,"INorOF","0","Issie"
3886,29.5,29.6,"INorOF","1","Issie"
3886,30.3,30.4,"INorOF","1","Issie"
3886,30.4,30.7,"INorOF","0","Issie"
3886,31.4,31.5,"INorOF","1","Issie"
3886,32.6,32.7,"INorOF","1","Issie"
3886,42.3,43,"INorOF","1","Issie"
3886,50.4,51.1,"INorOF","1","Issie"
3886,51.3,54.2,"INorOF","0","Issie"
3886,55,56.1,"INorOF","1","Issie"
3886,58.7,58.8,"INorOF","1","Issie"
3886,59.3,59.4,"INorOF","1","Issie"
3886,64.8,65,"INorOF","0","Issie"
3886,65,67.9,"INorOF","1","Issie"
3886,75.1,76.7,"INorOF","0","Issie"
3886,80.2,82.2,"INorOF","0","Issie"
3886,87.5,87.7,"INorOF","1","Issie"
3887,2.7,3.9,"INorOF","0","Issie"
3887,4.2,4.4,"INorOF","1","Issie"
3887,4.6,7.8,"INorOF","0","Issie"
3887,9.1,10.4,"INorOF","1","Issie"
3887,12.1,15.3,"INorOF","0","Issie"
3887,18.2,18.5,"INorOF","1","Issie"
3887,20.8,20.9,"INorOF","1","Issie"
3887,21.7,21.8,"INorOF","0","Issie"
3887,22.5,22.6,"INorOF","0","Issie"
3887,23.2,24.1,"INorOF","0","Issie"
3887,24.6,24.7,"INorOF","0","Issie"
3887,27.8,29.5,"INorOF","1","Issie"
3887,31.8,32.1,"INorOF","0","Issie"
3887,34.8,35.1,"INorOF","1","Issie"
3887,47.6,47.6,"INorOF","1","Issie"
3887,49.1,50.2,"INorOF","0","Issie"
3887,49.7,49.7,"INorOF","1","Issie"
3887,52,54.2,"INorOF","0","Issie"
3887,53.2,53.3,"INorOF","1","Issie"
3887,54.5,54.6,"INorOF","1","Issie"
3887,54.9,55.3,"INorOF","0","Issie"
3887,56.7,57,"INorOF","1","Issie"
3887,58.5,59.3,"INorOF","0","Issie"
3887,58.9,59,"INorOF","1","Issie"
3887,60.7,61.1,"INorOF","1","Issie"
3887,67.2,68.4,"INorOF","0","Issie"
3887,69.4,70.4,"INorOF","0","Issie"
3887,70.4,71.6,"INorOF","1","Issie"
3887,73.1,79.2,"INorOF","0","Issie"
3887,79.5,79.5,"INorOF","1","Issie"
3887,86.4,86.7,"INorOF","0","Issie"
3887,86.6,86.7,"INorOF","1","Issie"
3887,87.4,87.5,"INorOF","1","Issie"
3887,87.5,87.6,"INorOF","0","Issie"
3887,88.2,88.3,"INorOF","0","Issie"
3889,2.1,3.6,"INorOF","1","Issie"
3889,8.7,9.3,"INorOF","0","Issie"
3889,15,17.6,"INorOF","1","Issie"
3889,25.8,29.1,"INorOF","0","Issie"
3889,29,29.1,"INorOF","1","Issie"
3889,29.2,30.4,"INorOF","1","Issie"
3889,30.8,31.2,"INorOF","0","Issie"
3889,37.1,40.7,"INorOF","0","Issie"
3889,41.7,42.4,"INorOF","1","Issie"
3889,42.6,42.8,"INorOF","0","Issie"
3889,44.2,44.6,"INorOF","1","Issie"
3889,55.4,55.9,"INorOF","1","Issie"
3889,69.5,72.1,"INorOF","0","Issie"
3889,74.5,75,"INorOF","1","Issie"
3889,83.2,83.5,"INorOF","1","Issie"
3889,84.4,85,"INorOF","0","Issie"
3889,84.6,84.6,"INorOF","1","Issie"
3889,85.1,85.3,"INorOF","1","Issie"
3889,85.2,90,"INorOF","0","Issie"
3889,85.9,85.9,"INorOF","1","Issie"
3890,0.5,0.8,"INorOF","0","Issie"
3890,0.8,1.1,"INorOF","1","Issie"
3890,3.8,4.2,"INorOF","0","Issie"
3890,10.1,19.6,"INorOF","0","Issie"
3890,19.6,20.1,"INorOF","1","Issie"
3890,21,21.2,"INorOF","1","Issie"
3890,21.4,21.7,"INorOF","0","Issie"
3890,21.9,22.2,"INorOF","1","Issie"
3890,22.6,23.4,"INorOF","0","Issie"
3890,23.4,23.6,"INorOF","1","Issie"
3890,25.4,25.6,"INorOF","1","Issie"
3890,29.6,29.8,"INorOF","1","Issie"
3890,30.4,30.6,"INorOF","1","Issie"
3890,32.5,32.7,"INorOF","1","Issie"
3890,36.6,37.3,"INorOF","0","Issie"
3890,38.4,41.7,"INorOF","1","Issie"
3890,41.9,52,"INorOF","0","Issie"
3890,43.6,43.6,"INorOF","1","Issie"
3890,55.1,55.9,"INorOF","0","Issie"
3890,57,57.5,"INorOF","0","Issie"
3890,57.5,57.8,"INorOF","1","Issie"
3890,58.4,58.8,"INorOF","0","Issie"
3890,61.5,62,"INorOF","0","Issie"
3890,62.5,65,"INorOF","0","Issie"
3890,65.5,74,"INorOF","0","Issie"
3890,66.6,66.8,"INorOF","1","Issie"
3890,80.4,80.8,"INorOF","0","Issie"
3890,80.9,82.2,"INorOF","1","Issie"
3890,82.2,83.6,"INorOF","0","Issie"
3890,89.5,90,"INorOF","1","Issie"
3891,1.9,2,"INorOF","0","Issie"
3891,2.7,3.4,"INorOF","0","Issie"
3891,3.8,4.6,"INorOF","0","Issie"
3891,4.3,4.5,"INorOF","1","Issie"
3891,5.7,6,"INorOF","0","Issie"
3891,6.6,6.8,"INorOF","0","Issie"
3891,11.1,11.4,"INorOF","1","Issie"
3891,12.1,12.2,"INorOF","1","Issie"
3891,12.5,12.8,"INorOF","0","Issie"
3891,13,13,"INorOF","1","Issie"
3891,13.7,13.8,"INorOF","1","Issie"
3891,14.5,14.5,"INorOF","1","Issie"
3891,15.2,15.6,"INorOF","0","Issie"
3891,17.5,17.8,"INorOF","1","Issie"
3891,19.2,19.3,"INorOF","0","Issie"
3891,21.1,21.6,"INorOF","0","Issie"
3891,23,23.2,"INorOF","1","Issie"
3891,23.4,24,"INorOF","0","Issie"
3891,25.4,26,"INorOF","0","Issie"
3891,25.5,25.7,"INorOF","1","Issie"
3891,27.5,37,"INorOF","0","Issie"
3891,33,33.1,"INorOF","1","Issie"
3891,36.6,36.8,"INorOF","1","Issie"
3891,37.3,37.5,"INorOF","1","Issie"
3891,37.8,44.3,"INorOF","0","Issie"
3891,47.7,48,"INorOF","1","Issie"
3891,48.5,50.7,"INorOF","0","Issie"
3891,50.9,52.7,"INorOF","0","Issie"
3891,52.4,52.5,"INorOF","1","Issie"
3891,58,61.4,"INorOF","0","Issie"
3891,62.6,62.8,"INorOF","0","Issie"
3891,64.5,64.6,"INorOF","0","Issie"
3891,65.2,68,"INorOF","0","Issie"
3891,67.7,67.8,"INorOF","1","Issie"
3891,69.2,69.4,"INorOF","1","Issie"
3891,70,70.4,"INorOF","0","Issie"
3891,71.9,72.2,"INorOF","0","Issie"
3891,72.7,73.2,"INorOF","0","Issie"
3891,74.1,78,"INorOF","0","Issie"
3891,77.8,77.8,"INorOF","1","Issie"
3891,81.3,83,"INorOF","0","Issie"
3891,84,84.3,"INorOF","0","Issie"
3891,87.8,90,"INorOF","1","Issie"
3892,0.8,1,"INorOF","0","Issie"
3892,1.2,1.5,"INorOF","0","Issie"
3892,3.9,4.1,"INorOF","0","Issie"
3892,5.1,5.2,"INorOF","0","Issie"
3892,6.7,6.8,"INorOF","0","Issie"
3892,9.3,9.4,"INorOF","0","Issie"
3892,17.2,17.8,"INorOF","0","Issie"
3892,20.4,20.6,"INorOF","1","Issie"
3892,21.7,21.7,"INorOF","0","Issie"
3892,25.5,25.6,"INorOF","0","Issie"
3892,28.2,28.2,"INorOF","0","Issie"
3892,32.5,32.8,"INorOF","1","Issie"
3892,32.9,33.4,"INorOF","0","Issie"
3892,37.2,37.4,"INorOF","0","Issie"
3892,40.2,40.4,"INorOF","0","Issie"
3892,42.3,43.1,"INorOF","0","Issie"
3892,43.5,45.4,"INorOF","0","Issie"
3892,46.6,53.3,"INorOF","1","Issie"
3892,55.9,55.9,"INorOF","0","Issie"
3892,56.8,56.9,"INorOF","0","Issie"
3892,59.1,59.3,"INorOF","0","Issie"
3892,60.2,60.4,"INorOF","0","Issie"
3892,60.5,60.8,"INorOF","1","Issie"
3892,61.2,61.3,"INorOF","0","Issie"
3892,61.9,62,"INorOF","0","Issie"
3892,63,63.1,"INorOF","1","Issie"
3892,65.1,65.4,"INorOF","1","Issie"
3892,66.5,66.6,"INorOF","0","Issie"
3892,66.5,66.6,"INorOF","1","Issie"
3892,67.5,68.6,"INorOF","0","Issie"
3892,68.5,68.6,"INorOF","1","Issie"
3892,69,69.1,"INorOF","1","Issie"
3892,70.3,70.4,"INorOF","1","Issie"
3892,73.1,73.8,"INorOF","0","Issie"
3892,73.6,73.8,"INorOF","1","Issie"
3892,73.9,73.9,"INorOF","0","Issie"
3892,73.9,74.1,"INorOF","1","Issie"
3892,76,80.8,"INorOF","0","Issie"
3892,82.3,82.4,"INorOF","1","Issie"
3892,82.4,82.5,"INorOF","0","Issie"
3892,82.5,82.6,"INorOF","1","Issie"
3892,86.1,86.3,"INorOF","0","Issie"
3892,87.8,89,"INorOF","1","Issie"
3892,88.8,89.5,"INorOF","0","Issie"
3895,4.2,5,"INorOF","0","Issie"
3895,5.1,5.9,"INorOF","0","Issie"
3895,6,7.1,"INorOF","0","Issie"
3895,7.3,8.7,"INorOF","0","Issie"
3895,9,12,"INorOF","0","Issie"
3895,13.5,16.8,"INorOF","1","Issie"
3895,17.7,18.6,"INorOF","1","Issie"
3895,18.5,23.3,"INorOF","0","Issie"
3895,23.6,25,"INorOF","0","Issie"
3895,25.3,34.8,"INorOF","0","Issie"
3895,42.9,49.3,"INorOF","0","Issie"
3895,50.3,55.9,"INorOF","1","Issie"
3895,55.9,61.1,"INorOF","0","Issie"
3895,61.4,61.9,"INorOF","0","Issie"
3895,64.4,72.5,"INorOF","0","Issie"
3895,79.7,85.1,"INorOF","1","Issie"
3895,86,87.4,"INorOF","0","Issie"
3895,87.6,90,"INorOF","0","Issie"
3896,3.8,9.4,"INorOF","0","Issie"
3896,9.4,10,"INorOF","1","Issie"
3896,16.1,16.7,"INorOF","1","Issie"
3896,20.7,21.5,"INorOF","1","Issie"
3896,25.3,25.5,"INorOF","0","Issie"
3896,28.2,28.6,"INorOF","1","Issie"
3896,30.2,33.7,"INorOF","0","Issie"
3896,35.6,35.6,"INorOF","0","Issie"
3896,37.1,37.2,"INorOF","0","Issie"
3896,41,41.1,"INorOF","0","Issie"
3896,42.3,42.4,"INorOF","0","Issie"
3896,45.9,46,"INorOF","1","Issie"
3896,46,46.1,"INorOF","0","Issie"
3896,49.5,49.5,"INorOF","0","Issie"
3896,52.1,52.4,"INorOF","1","Issie"
3896,54.6,58.4,"INorOF","0","Issie"
3896,54.8,54.8,"INorOF","1","Issie"
3896,58.3,58.3,"INorOF","1","Issie"
3896,60.7,60.8,"INorOF","0","Issie"
3896,61.6,62.3,"INorOF","1","Issie"
3896,63.9,64.3,"INorOF","0","Issie"
3896,64.1,64.1,"INorOF","1","Issie"
3902,9.4,23.8,"INorOF","0","Issie"
3902,14.9,15,"INorOF","1","Issie"
3902,23.8,30.2,"INorOF","1","Issie"
3902,32.5,32.7,"INorOF","1","Issie"
3902,33.9,34,"INorOF","1","Issie"
3902,35.4,38.4,"INorOF","1","Issie"
3902,38.4,40.3,"INorOF","0","Issie"
3902,40.3,40.4,"INorOF","1","Issie"
3902,42.5,50.7,"INorOF","1","Issie"
3902,50.7,56,"INorOF","0","Issie"
3902,66.6,71.7,"INorOF","0","Issie"
3902,72.9,79.8,"INorOF","1","Issie"
3902,80.5,84.5,"INorOF","0","Issie"
3902,88.4,89.5,"INorOF","0","Issie"
3902,89.7,90,"INorOF","0","Issie"
3903,1.1,1.5,"INorOF","0","Issie"
3903,1.2,1.2,"INorOF","1","Issie"
3903,9.7,9.9,"INorOF","1","Issie"
3903,12.4,17,"INorOF","0","Issie"
3903,17,18.2,"INorOF","1","Issie"
3903,18.8,18.9,"INorOF","0","Issie"
3903,19.4,19.5,"INorOF","0","Issie"
3903,21,21.1,"INorOF","0","Issie"
3903,23.1,23.2,"INorOF","0","Issie"
3903,24.2,28.8,"INorOF","0","Issie"
3903,30.6,32.4,"INorOF","1","Issie"
3903,32.4,33.8,"INorOF","0","Issie"
3903,33.8,34.4,"INorOF","1","Issie"
3903,36,36.3,"INorOF","1","Issie"
3903,37.2,37.3,"INorOF","0","Issie"
3903,37.3,41.3,"INorOF","1","Issie"
3903,42,46.3,"INorOF","0","Issie"
3903,46.4,47.4,"INorOF","0","Issie"
3903,47.7,50.2,"INorOF","1","Issie"
3903,48.4,48.5,"INorOF","0","Issie"
3903,50.2,52.6,"INorOF","0","Issie"
3903,52.8,53.1,"INorOF","0","Issie"
3903,53.7,57.4,"INorOF","0","Issie"
3903,57.4,58.5,"INorOF","1","Issie"
3903,58.8,59.1,"INorOF","1","Issie"
3903,59.1,61.9,"INorOF","0","Issie"
3903,61.9,64.2,"INorOF","1","Issie"
3903,64.2,71.9,"INorOF","0","Issie"
3903,72.9,73.9,"INorOF","0","Issie"
3903,74.1,74.4,"INorOF","1","Issie"
3903,75.4,76.1,"INorOF","0","Issie"
3903,75.6,76,"INorOF","1","Issie"
3903,79.1,80,"INorOF","0","Issie"
3903,80.7,81.3,"INorOF","1","Issie"
3903,85.8,85.9,"INorOF","1","Issie"
3903,87.8,88.9,"INorOF","0","Issie"
3903,87.9,88.4,"INorOF","1","Issie"
3903,89.2,90,"INorOF","1","Issie"
3905,1.6,5.5,"INorOF","1","Issie"
3905,5.7,9.2,"INorOF","0","Issie"
3905,9.2,10.7,"INorOF","1","Issie"
3905,14,15.1,"INorOF","0","Issie"
3905,15.7,17.7,"INorOF","0","Issie"
3905,17.8,18.6,"INorOF","1","Issie"
3905,19.2,20.8,"INorOF","0","Issie"
3905,20.8,21.4,"INorOF","1","Issie"
3905,29,29.9,"INorOF","0","Issie"
3905,29.9,35.3,"INorOF","1","Issie"
3905,41.2,41.9,"INorOF","1","Issie"
3905,41.6,51.5,"INorOF","0","Issie"
3905,53.7,53.9,"INorOF","1","Issie"
3905,61.7,62.3,"INorOF","1","Issie"
3905,62.3,65.8,"INorOF","0","Issie"
3905,65.8,66.2,"INorOF","1","Issie"
3905,71.1,73.3,"INorOF","1","Issie"
3905,76.9,77.4,"INorOF","1","Issie"
3905,77.4,85.8,"INorOF","0","Issie"
3907,NA,NA,NA,NA,"Issie"
3908,3.7,6.5,"INorOF","0","Issie"
3908,10,10.3,"INorOF","0","Issie"
3908,11,11.2,"INorOF","0","Issie"
3908,11.5,11.6,"INorOF","0","Issie"
3908,12,12,"INorOF","1","Issie"
3908,12.6,12.6,"INorOF","1","Issie"
3908,13.1,13.7,"INorOF","0","Issie"
3908,13.9,14.6,"INorOF","1","Issie"
3908,19,19.2,"INorOF","1","Issie"
3908,19.5,21.6,"INorOF","0","Issie"
3908,23,23.1,"INorOF","0","Issie"
3908,23.7,23.8,"INorOF","0","Issie"
3908,24.9,25,"INorOF","1","Issie"
3908,27,27.3,"INorOF","0","Issie"
3908,30.7,30.8,"INorOF","1","Issie"
3908,31,31.6,"INorOF","0","Issie"
3908,32,32.1,"INorOF","0","Issie"
3908,36.1,36.3,"INorOF","0","Issie"
3908,39.6,39.7,"INorOF","0","Issie"
3908,39.7,40.2,"INorOF","1","Issie"
3908,40.2,40.5,"INorOF","0","Issie"
3908,40.9,41,"INorOF","1","Issie"
3908,41.3,42,"INorOF","1","Issie"
3908,42,42.5,"INorOF","0","Issie"
3908,43.8,44.1,"INorOF","1","Issie"
3908,45.5,45.8,"INorOF","0","Issie"
3908,50.8,51,"INorOF","0","Issie"
3908,51.4,51.8,"INorOF","1","Issie"
3908,52.3,53.4,"INorOF","1","Issie"
3908,58.7,58.8,"INorOF","0","Issie"
3908,63.2,63.3,"INorOF","1","Issie"
3908,64.6,64.7,"INorOF","0","Issie"
3908,74.7,74.8,"INorOF","0","Issie"
3908,76.9,77.3,"INorOF","1","Issie"
3908,77.8,78,"INorOF","1","Issie"
3908,79.8,80,"INorOF","0","Issie"
3908,85,85.2,"INorOF","0","Issie"
3908,85.6,85.7,"INorOF","0","Issie"
3908,86,86.3,"INorOF","0","Issie"
3908,86.6,86.7,"INorOF","0","Issie"
3908,86.8,87,"INorOF","1","Issie"
3908,87,87.2,"INorOF","0","Issie"
3908,87.3,87.5,"INorOF","1","Issie"
3908,88.3,88.3,"INorOF","1","Issie"
3908,88.3,89.2,"INorOF","0","Issie"
3908,89.3,89.4,"INorOF","1","Issie"
3908,89.7,90,"INorOF","0","Issie"
3909,15.1,15.8,"INorOF","0","Issie"
3909,17.4,18.2,"INorOF","0","Issie"
3909,19.5,20,"INorOF","0","Issie"
3909,30.2,31.2,"INorOF","0","Issie"
3909,32.8,33.1,"INorOF","0","Issie"
3909,34.6,34.9,"INorOF","0","Issie"
3909,39.5,40.1,"INorOF","0","Issie"
3909,44,45.9,"INorOF","0","Issie"
3909,60.5,61,"INorOF","0","Issie"
3909,64.1,64.7,"INorOF","0","Issie"
3909,68.9,69.8,"INorOF","0","Issie"
3909,70.6,71.9,"INorOF","0","Issie"
3909,73.3,73.8,"INorOF","0","Issie"
3909,75.7,76.1,"INorOF","0","Issie"
3909,80.1,80.4,"INorOF","0","Issie"
3909,84.7,85.2,"INorOF","0","Issie"
3913,3.9,5.8,"INorOF","0","Issie"
3913,5.9,7.2,"INorOF","1","Issie"
3913,7.1,8,"INorOF","0","Issie"
3913,8,8.3,"INorOF","1","Issie"
3913,8.9,9.2,"INorOF","1","Issie"
3913,9.3,19.8,"INorOF","1","Issie"
3913,22.4,24.8,"INorOF","0","Issie"
3913,24.8,25.3,"INorOF","1","Issie"
3913,25.6,25.9,"INorOF","1","Issie"
3913,26.9,28.9,"INorOF","0","Issie"
3913,29.9,30,"INorOF","0","Issie"
3913,30.4,32.9,"INorOF","0","Issie"
3913,33,35.1,"INorOF","1","Issie"
3913,34.9,37.4,"INorOF","0","Issie"
3913,37.6,38.6,"INorOF","0","Issie"
3913,38.8,40,"INorOF","0","Issie"
3913,40,43.9,"INorOF","1","Issie"
3913,43.5,50.6,"INorOF","0","Issie"
3913,44,44.6,"INorOF","1","Issie"
3913,50.7,56.9,"INorOF","1","Issie"
3913,57.1,57.2,"INorOF","1","Issie"
3913,57.4,59.3,"INorOF","1","Issie"
3913,59.4,59.6,"INorOF","1","Issie"
3913,59.8,59.9,"INorOF","1","Issie"
3913,62.4,64.7,"INorOF","0","Issie"
3913,64.9,65.4,"INorOF","0","Issie"
3913,69.4,76.4,"INorOF","1","Issie"
3913,76.4,81.2,"INorOF","0","Issie"
3913,81.5,89.9,"INorOF","1","Issie"
3914,1.3,1.4,"INorOF","0","Issie"
3914,14.5,14.6,"INorOF","0","Issie"
3914,17.5,19.3,"INorOF","0","Issie"
3914,22.6,23,"INorOF","0","Issie"
3914,24.6,29.8,"INorOF","0","Issie"
3914,34.8,38.7,"INorOF","0","Issie"
3914,54.8,54.9,"INorOF","0","Issie"
3914,56.4,57.5,"INorOF","0","Issie"
3914,58.5,59.8,"INorOF","0","Issie"
3914,60.1,60.3,"INorOF","1","Issie"
3914,60.7,61.2,"INorOF","1","Issie"
3914,62.2,63.2,"INorOF","0","Issie"
3914,66.1,66.9,"INorOF","0","Issie"
3914,69.1,69.2,"INorOF","0","Issie"
3914,72.1,73,"INorOF","0","Issie"
3914,73,73.4,"INorOF","1","Issie"
3914,79.2,79.6,"INorOF","0","Issie"
3914,82.8,90,"INorOF","0","Issie"
3915,2.2,2.5,"INorOF","0","Issie"
3915,6.9,19,"INorOF","0","Issie"
3915,27.7,29.4,"INorOF","0","Issie"
3915,31.2,31.4,"INorOF","0","Issie"
3915,42.2,42.9,"INorOF","0","Issie"
3915,49.1,63.9,"INorOF","0","Issie"
3915,75.4,75.6,"INorOF","0","Issie"
3915,79.3,85.7,"INorOF","0","Issie"
3919,3.3,3.5,"INorOF","1","Issie"
3919,4.1,19.5,"INorOF","0","Issie"
3919,24.9,28.1,"INorOF","1","Issie"
3919,28.1,28.5,"INorOF","0","Issie"
3919,35.6,35.8,"INorOF","1","Issie"
3919,40.8,40.9,"INorOF","1","Issie"
3919,41.8,47.7,"INorOF","0","Issie"
3919,51.2,51.4,"INorOF","1","Issie"
3919,53.7,54.2,"INorOF","0","Issie"
3919,56,56.8,"INorOF","1","Issie"
3919,57.9,59,"INorOF","0","Issie"
3919,59,59.1,"INorOF","1","Issie"
3919,60.7,60.9,"INorOF","1","Issie"
3919,61.8,61.9,"INorOF","1","Issie"
3919,64.3,64.4,"INorOF","1","Issie"
3919,67.9,68,"INorOF","0","Issie"
3919,68,68.1,"INorOF","1","Issie"
3919,68.3,70.2,"INorOF","0","Issie"
3919,70.2,70.3,"INorOF","1","Issie"
3919,76.9,76.9,"INorOF","1","Issie"
3919,78,78.1,"INorOF","1","Issie"
3919,78.2,78.6,"INorOF","0","Issie"
3919,78.8,80.3,"INorOF","0","Issie"
3919,80.3,80.4,"INorOF","1","Issie"
3919,85.3,85.4,"INorOF","1","Issie"
3919,87.7,87.9,"INorOF","1","Issie"
3919,89.7,90,"INorOF","0","Issie"
3920,6.7,15.7,"INorOF","0","Issie"
3920,21,26.7,"INorOF","0","Issie"
3920,33.2,34.5,"INorOF","0","Issie"
3920,36.2,36.6,"INorOF","0","Issie"
3920,36.6,41.9,"INorOF","0","Issie"
3920,42.6,43.2,"INorOF","0","Issie"
3920,48,53.8,"INorOF","0","Issie"
3920,57.8,57.9,"INorOF","0","Issie"
3920,69.6,70.3,"INorOF","0","Issie"
3920,74.9,77.5,"INorOF","0","Issie"
3920,79.5,82.7,"INorOF","0","Issie"
3920,85.9,85.9,"INorOF","0","Issie"
3920,89.4,90,"INorOF","0","Issie"
3921,3.6,4.5,"INorOF","0","Issie"
3921,6,8.4,"INorOF","0","Issie"
3921,12,13,"INorOF","0","Issie"
3921,13.2,15.1,"INorOF","0","Issie"
3921,21.3,24.1,"INorOF","0","Issie"
3921,26.8,29.6,"INorOF","0","Issie"
3921,34.4,35,"INorOF","1","Issie"
3921,36.3,41,"INorOF","0","Issie"
3921,44.4,47.7,"INorOF","0","Issie"
3921,49.4,49.9,"INorOF","1","Issie"
3921,51.7,53.3,"INorOF","0","Issie"
3921,55.1,56.5,"INorOF","0","Issie"
3921,59.3,61.5,"INorOF","0","Issie"
3921,69.4,82.5,"INorOF","0","Issie"
3921,85.3,86.3,"INorOF","0","Issie"
3921,88.1,88.4,"INorOF","0","Issie"
3922,2,5.8,"INorOF","0","Issie"
3922,5.6,5.7,"INorOF","1","Issie"
3922,11.3,11.7,"INorOF","1","Issie"
3922,14,14.3,"INorOF","0","Issie"
3922,18.1,18.4,"INorOF","0","Issie"
3922,18.5,24.3,"INorOF","0","Issie"
3922,26.5,26.6,"INorOF","1","Issie"
3922,35.1,37.8,"INorOF","0","Issie"
3922,38,38,"INorOF","0","Issie"
3922,45,51.2,"INorOF","0","Issie"
3922,51.4,51.5,"INorOF","1","Issie"
3922,54.7,54.8,"INorOF","1","Issie"
3922,57.3,58.6,"INorOF","0","Issie"
3922,62,62.8,"INorOF","1","Issie"
3922,70.9,71,"INorOF","1","Issie"
3922,80.2,80.3,"INorOF","1","Issie"
3922,80.4,82.8,"INorOF","0","Issie"
3922,83,83.1,"INorOF","1","Issie"
3923,1,1.1,"INorOF","0","Issie"
3923,1.1,1.3,"INorOF","1","Issie"
3923,7.3,8,"INorOF","0","Issie"
3923,13.7,14.5,"INorOF","1","Issie"
3923,14.5,15.9,"INorOF","0","Issie"
3923,16.7,28.3,"INorOF","0","Issie"
3923,30.6,30.9,"INorOF","1","Issie"
3923,37.4,40.4,"INorOF","1","Issie"
3923,42,46,"INorOF","0","Issie"
3923,52.2,52.5,"INorOF","1","Issie"
3923,55,55.5,"INorOF","0","Issie"
3923,56.3,57.9,"INorOF","0","Issie"
3923,58.7,59.2,"INorOF","1","Issie"
3923,62,62.2,"INorOF","0","Issie"
3923,62.2,63,"INorOF","1","Issie"
3923,69.8,72.2,"INorOF","0","Issie"
3923,79.4,86.6,"INorOF","1","Issie"
3923,86.7,87.4,"INorOF","0","Issie"
3925,1.2,1.3,"INorOF","0","Issie"
3925,1.3,1.5,"INorOF","1","Issie"
3925,2.6,4,"INorOF","0","Issie"
3925,4,4.2,"INorOF","1","Issie"
3925,5.7,6.5,"INorOF","0","Issie"
3925,6.6,8.5,"INorOF","1","Issie"
3925,8.5,11.7,"INorOF","0","Issie"
3925,11.7,11.9,"INorOF","1","Issie"
3925,12.5,12.7,"INorOF","0","Issie"
3925,16.6,19.4,"INorOF","0","Issie"
3925,19.7,19.9,"INorOF","1","Issie"
3925,20,20.2,"INorOF","1","Issie"
3925,23.1,24,"INorOF","0","Issie"
3925,24,24.2,"INorOF","1","Issie"
3925,29.5,29.8,"INorOF","0","Issie"
3925,31.5,34.4,"INorOF","0","Issie"
3925,34.4,34.7,"INorOF","1","Issie"
3925,35,40.6,"INorOF","0","Issie"
3925,40.7,41,"INorOF","1","Issie"
3925,41.6,41.8,"INorOF","1","Issie"
3925,42.8,46.8,"INorOF","1","Issie"
3925,46.7,48,"INorOF","0","Issie"
3925,48.2,59.7,"INorOF","0","Issie"
3925,60.4,63.6,"INorOF","0","Issie"
3925,68.5,69.1,"INorOF","0","Issie"
3925,69.1,70.2,"INorOF","1","Issie"
3925,72.5,80.9,"INorOF","0","Issie"
3925,80.9,81.3,"INorOF","1","Issie"
3925,84.1,84.3,"INorOF","1","Issie"
3925,87.6,90,"INorOF","0","Issie"
3927,0.9,1,"INorOF","1","Issie"
3927,1,1.1,"INorOF","0","Issie"
3927,7.2,7.3,"INorOF","1","Issie"
3927,10.7,10.8,"INorOF","1","Issie"
3927,19,19.2,"INorOF","0","Issie"
3927,23.4,23.6,"INorOF","1","Issie"
3927,34.1,34.2,"INorOF","0","Issie"
3927,34.3,34.3,"INorOF","1","Issie"
3927,34.7,34.9,"INorOF","0","Issie"
3927,35.6,35.6,"INorOF","0","Issie"
3927,35.6,35.7,"INorOF","1","Issie"
3927,36.1,36.2,"INorOF","0","Issie"
3927,36.6,37,"INorOF","1","Issie"
3927,37.2,37.6,"INorOF","0","Issie"
3927,38.1,38.2,"INorOF","0","Issie"
3927,38.5,38.7,"INorOF","1","Issie"
3927,38.8,38.9,"INorOF","0","Issie"
3927,40.4,40.5,"INorOF","0","Issie"
3927,43.1,43.8,"INorOF","0","Issie"
3927,53.2,53.5,"INorOF","1","Issie"
3927,55.7,56,"INorOF","0","Issie"
3927,78.9,79,"INorOF","0","Issie"
3927,86.7,86.8,"INorOF","1","Issie"
3927,88.9,89.3,"INorOF","0","Issie"
3927,89.4,89.5,"INorOF","1","Issie"
3932,1.4,7.6,"INorOF","1","Issie"
