"DVDRef","Filename","MVisit1","FVisit1","MVisit2","FVisit2","ShareTime1","MTime1","FTime1","MTime2","FTime2","Protocol","ShareTime12","NbAlternation","NbSynchro_ChickFeedingEquanim","NbSynchro_LessConspicuous","NbSynchroFemaleStart","MmeanDuration","FmeanDuration","EffectiveTime","MFTime1","MFTime02","MFTime2","FVisit1RateH","MVisit1RateH","DiffVisit1Rate","MFVisit1RateH","FTime1RateH","MTime1RateH","DiffTime1Rate","AlternationValue","SynchronyFeedValue","SynchronyMvtValue","PropSynchroFemaleStart"
4428,"2014\VN0467.xlsx",11,41,NA,NA,1.1,6.19999999999999,36.8,NA,NA,"Issie",NA,12,4,9,2,0.563636363636363,0.897560975609756,88.4,41.9,46.5,NA,28,7,21,35.2941176470588,24.98,4.21,20.77,23.5,7.8,17.6,50
4430,"2014\VN0469.xlsx",29,29,NA,NA,1.4,7.70000000000001,20.7,NA,NA,"Issie",NA,34,10,23,7,0.265517241379311,0.713793103448275,89.1,27,62.1,NA,20,20,0,39.0572390572391,13.94,5.19,8.75,59.6,17.5,40.4,70
4435,"2014\VN0474.xlsx",16,36,NA,NA,0,2.80000000000001,23.2,NA,NA,"Issie",NA,18,7,12,3,0.175,0.644444444444445,87.9,26,61.9,NA,25,11,14,35.4948805460751,15.84,1.91,13.93,35.3,13.7,23.5,42.9
4437,"2014\VN0476.xlsx",10,15,NA,NA,0.1,24.4,29.4,NA,NA,"Issie",NA,19,2,13,2,2.44,1.96,83.2999969482422,53.7,29.6,NA,11,7,4,18.0072035408598,21.18,17.58,3.6,79.2,8.3,54.2,100
4439,"2014\VN0478.xlsx",32,24,NA,NA,0.3,10.8,14.2,NA,NA,"Issie",NA,35,12,29,4,0.3375,0.591666666666669,88.9,24.7000000000001,64.2,NA,16,22,6,37.7952755905512,9.58,7.29,2.29,63.6,21.8,52.7,33.3
4443,"2014\VN0482.xlsx",7,9,NA,NA,0,26.1,37.4,NA,NA,"Issie",NA,11,0,9,0,3.72857142857143,4.15555555555556,85.2,63.5,21.7,NA,6,5,1,11.2676056338028,26.34,18.38,7.96,73.3,0,60,NA
4447,"2014\VN0486.xlsx",25,12,NA,NA,2.8,29.6,32.8,NA,NA,"Issie",NA,22,2,26,2,1.184,2.73333333333333,89.1,59.6,29.5,NA,8,17,9,24.9158249158249,22.09,19.93,2.16,61.1,5.6,72.2,100
4448,"2014\VN0487.xlsx",0,31,NA,NA,0,0,25.3,NA,NA,"Issie",NA,0,0,0,0,NA,0.816129032258064,88,25.3,62.7,NA,21,0,21,21.1363636363636,17.25,0,17.25,0,0,0,NA
4451,"2014\VN0490.xlsx",7,7,NA,NA,0,2.6,21.5,NA,NA,"Issie",NA,10,1,6,0,0.371428571428572,3.07142857142857,51.3999984741211,24.1,27.3,NA,8,8,0,16.3424129365086,25.1,3.04,22.06,76.9,7.7,46.2,0
4452,"2014\VN0491.xlsx",23,22,NA,NA,6.9,21.9,35.8,NA,NA,"Issie",NA,31,5,31,3,0.952173913043479,1.62727272727273,88.1,50.8,37.3,NA,15,16,1,30.6469920544835,24.38,14.91,9.47,70.5,11.4,70.5,60
4454,"2014\VN0493.xlsx",23,26,NA,NA,0,12.7,9.59999999999998,NA,NA,"Issie",NA,29,5,16,4,0.552173913043479,0.369230769230769,88.3,22.3,66,NA,18,16,2,33.2955832389581,6.52,8.63,2.11,60.4,10.4,33.3,80
4460,"2014\VN0499.xlsx",16,15,NA,NA,0.9,7.5,12.1,NA,NA,"Issie",NA,20,5,16,4,0.46875,0.806666666666666,88.9,18.7,70.2,NA,10,11,1,20.9223847019123,8.17,5.06,3.11,66.7,16.7,53.3,80
4464,"2014\VN0503.xlsx",2,8,NA,NA,0,4.3,45,NA,NA,"Issie",NA,4,0,2,0,2.15,5.625,82.5,49.3,33.2,NA,6,1,5,7.27272727272727,32.73,3.13,29.6,44.4,0,22.2,NA
4466,"2014\VN0505.xlsx",39,14,NA,NA,0.6,6.69999999999999,13.9,NA,NA,"Issie",NA,18,5,17,3,0.171794871794872,0.992857142857142,88.1,20,68.1,NA,10,27,17,36.0953461975028,9.47,4.56,4.91,34.6,9.6,32.7,60
4468,"2014\VN0507.xlsx",14,7,NA,NA,1.1,8.29999999999999,13.6,NA,NA,"Issie",NA,8,0,4,0,0.592857142857142,1.94285714285714,87.7,20.8,66.9,NA,5,10,5,14.3671607753706,9.3,5.68,3.62,40,0,20,NA
4471,"2014\VN0510.xlsx",22,26,NA,NA,0.2,5.70000000000001,18.8,NA,NA,"Issie",NA,30,5,15,2,0.259090909090909,0.723076923076923,89.4,24.3,65.1,NA,17,15,2,32.2147651006711,12.62,3.83,8.79,63.8,10.6,31.9,40
4474,"2014\VN0513.xlsx",36,22,NA,NA,0.3,7.40000000000003,9,NA,NA,"Issie",NA,25,19,36,8,0.205555555555556,0.409090909090909,86.9,16.1,70.8,NA,15,25,10,40.0460299194476,6.21,5.11,1.1,43.9,33.3,63.2,42.1
4478,"2014\VN0517.xlsx",26,53,NA,NA,0,8,15.3,NA,NA,"Issie",NA,39,18,38,8,0.307692307692308,0.28867924528302,89,23.3,65.7,NA,36,18,18,53.2584269662921,10.31,5.39,4.92,50,23.1,48.7,44.4
4479,"2014\VN0518.xlsx",12,18,NA,NA,0.4,16.3,9.39999999999996,NA,NA,"Issie",NA,21,7,16,5,1.35833333333333,0.52222222222222,89.7,25.3,64.4,NA,12,8,4,20.066889632107,6.29,10.9,4.61,72.4,24.1,55.2,71.4
4483,"2014\VN0521.xlsx",19,13,NA,NA,0.9,34.8,40,NA,NA,"Issie",NA,15,4,14,1,1.83157894736842,3.07692307692308,88.8,73.9,14.9,NA,9,13,4,21.6216216216216,27.03,23.51,3.52,48.4,12.9,45.2,25
4484,"2014\VN0522.xlsx",28,18,NA,NA,0.1,16,18.7,NA,NA,"Issie",NA,25,3,23,2,0.571428571428571,1.03888888888889,88.9,34.6,54.3,NA,12,19,7,31.0461192350956,12.62,10.8,1.82,55.6,6.7,51.1,66.7
4485,"2014\VN0523.xlsx",70,37,NA,NA,0.9,12.7,10.1,NA,NA,"Issie",NA,52,33,65,20,0.181428571428571,0.272972972972973,88.5,21.9,66.6,NA,25,47,22,72.5423728813559,6.85,8.61,1.76,49.1,31.1,61.3,60.6
4486,"2014\VN0524.xlsx",36,13,NA,NA,2.6,6.09999999999998,29.7,NA,NA,"Issie",NA,25,6,16,5,0.169444444444444,2.28461538461538,87,33.2,53.8,NA,9,25,16,33.7931034482759,20.48,4.21,16.27,52.1,12.5,33.3,83.3
4487,"2014\VN0525.xlsx",25,17,NA,NA,0.2,7.59999999999996,10.1,NA,NA,"Issie",NA,25,9,26,5,0.303999999999998,0.594117647058824,88,17.5,70.5,NA,12,17,5,28.6363636363636,6.89,5.18,1.71,61,22,63.4,55.6
4489,"2014\VN0527.xlsx",23,24,NA,NA,0.7,3.00000000000001,20.7,NA,NA,"Issie",NA,17,7,16,5,0.130434782608696,0.862499999999999,84.6,23,61.6,NA,17,16,1,33.3333333333333,14.68,2.13,12.55,37,15.2,34.8,71.4
4490,"2014\VN0528.xlsx",34,29,NA,NA,0.9,5.50000000000002,27.5,NA,NA,"Issie",NA,33,17,37,9,0.161764705882353,0.948275862068966,88.5,32.1,56.4,NA,20,23,3,42.7118644067797,18.64,3.73,14.91,53.2,27.4,59.7,52.9
4491,"2014\VN0529.xlsx",25,22,NA,NA,4.5,24.2,38,NA,NA,"Issie",NA,35,5,29,2,0.968,1.72727272727273,88.6,57.7,30.9,NA,15,17,2,31.8284424379233,25.73,16.39,9.34,76.1,10.9,63,40
4493,"2014\VN0531.xlsx",32,14,NA,NA,1.8,23.1,33.1,NA,NA,"Issie",NA,27,7,29,3,0.721874999999999,2.36428571428571,88.3,54.4,33.9,NA,10,22,12,31.2570781426954,22.49,15.7,6.79,60,15.6,64.4,42.9
4495,"2014\VN0533.xlsx",7,7,NA,NA,0.9,20.9,50.7,NA,NA,"Issie",NA,9,0,9,0,2.98571428571429,7.24285714285714,87.8,70.7,17.1,NA,5,5,0,9.56719817767654,34.65,14.28,20.37,69.2,0,69.2,NA
4496,"2014\VN0534.xlsx",3,17,NA,NA,0.2,2.4,55,NA,NA,"Issie",NA,6,1,5,0,0.799999999999998,3.23529411764706,89,57.2,31.8,NA,11,2,9,13.4831460674157,37.08,1.62,35.46,31.6,5.3,26.3,0
4499,"2014\VN0537.xlsx",16,18,NA,NA,0.1,11.8,19.8,NA,NA,"Issie",NA,22,5,17,3,0.737499999999999,1.1,88.4,31.5,56.9,NA,12,11,1,23.0769230769231,13.44,8.01,5.43,66.7,15.2,51.5,60
4500,"2014\VN0538.xlsx",18,14,NA,NA,0.6,10.5,25.5,NA,NA,"Issie",NA,25,2,10,1,0.583333333333333,1.82142857142857,88.7,35.4,53.3,NA,9,12,3,21.6459977452086,17.25,7.1,10.15,80.6,6.5,32.3,50
4505,"2014\VN0543.xlsx",9,11,NA,NA,0.4,13.7,52.6,NA,NA,"Issie",NA,16,5,12,1,1.52222222222222,4.78181818181818,89.5,65.9,23.6,NA,7,6,1,13.4078212290503,35.26,9.18,26.08,84.2,26.3,63.2,20
4507,"2014\VN0545.xlsx",1,5,NA,NA,0,0.4,40.5,NA,NA,"Issie",NA,2,0,1,0,0.4,8.1,88.2,40.9,47.3,NA,3,1,2,4.08163265306122,27.55,0.27,27.28,40,0,20,NA
4508,"2014\VN0546.xlsx",6,22,NA,NA,0,5.2,25.6,NA,NA,"Issie",NA,8,1,5,0,0.866666666666666,1.16363636363636,88.5,30.8,57.7,NA,15,4,11,18.9830508474576,17.36,3.53,13.83,29.6,3.7,18.5,0
4509,"2014\VN0547.xlsx",13,0,NA,NA,0,28.4,0,NA,NA,"Issie",NA,0,0,0,0,2.18461538461539,NA,90,28.4,61.6,NA,0,9,9,8.66666666666667,0,18.93,18.93,0,0,0,NA
4515,"2014\VN0554.xlsx",14,11,NA,NA,0.3,6.60000000000001,37.1,NA,NA,"Issie",NA,20,1,17,0,0.471428571428572,3.37272727272727,86.4,43.4,43,NA,8,10,2,17.3611111111111,25.76,4.58,21.18,83.3,4.2,70.8,0
4518,"2014\VN0559.xlsx",8,49,NA,NA,0,0.699999999999998,14.66,NA,NA,"Issie",NA,15,5,10,4,0.0874999999999998,0.299183673469388,84.9,15.36,69.5,NA,35,6,29,40.2826855123675,10.36,0.49,9.87,26.8,8.9,17.9,80
4519,"2014\VN0560.xlsx",7,27,NA,NA,0,3.49999999999999,36.3,NA,NA,"Issie",NA,10,0,4,0,0.499999999999999,1.34444444444444,87.5,39.8,47.7,NA,19,5,14,23.3142857142857,24.89,2.4,22.49,30.3,0,12.1,NA
4520,"2014\VN0561.xlsx",5,13,NA,NA,0.1,1.69999999999999,43.3,NA,NA,"Issie",NA,9,0,4,0,0.339999999999998,3.33076923076923,87.2,44.9,42.3,NA,9,3,6,12.3853211009174,29.79,1.17,28.62,52.9,0,23.5,NA
4522,"2014\VN0563.xlsx",23,23,NA,NA,0.4,10.5,22.6,NA,NA,"Issie",NA,17,2,15,1,0.456521739130434,0.982608695652175,86.9,32.7,54.2,NA,16,16,0,31.7606444188723,15.6,7.25,8.35,37.8,4.4,33.3,50
4523,"2014\VN0564.xlsx",12,24,NA,NA,1,5.7,19.6,NA,NA,"Issie",NA,20,3,11,1,0.475,0.816666666666665,88.3,24.3,64,NA,16,8,8,24.4620611551529,13.32,3.87,9.45,57.1,8.6,31.4,33.3
4524,"2014\VN0565.xlsx",22,19,NA,NA,0.9,4.40000000000002,26.3,NA,NA,"Issie",NA,20,7,17,3,0.200000000000001,1.38421052631579,87.6,29.8,57.8,NA,13,15,2,28.0821917808219,18.01,3.01,15,50,17.5,42.5,42.9
4526,"2014\VN0567.xlsx",17,27,NA,NA,0.2,4.69999999999998,7.2,NA,NA,"Issie",NA,34,5,14,4,0.276470588235293,0.266666666666667,88.3,11.7,76.6,NA,18,12,6,29.8980747451869,4.89,3.19,1.7,79.1,11.6,32.6,80
4529,"2014\VN0570.xlsx",37,24,NA,NA,0.9,12.1,11.2,NA,NA,"Issie",NA,30,12,32,8,0.327027027027027,0.466666666666667,89,22.4,66.6,NA,16,25,9,41.123595505618,7.55,8.16,0.61,50,20,53.3,66.7
4530,"2014\VN0571.xlsx",19,14,NA,NA,0.2,6.5,21.4,NA,NA,"Issie",NA,14,2,10,2,0.342105263157895,1.52857142857143,85,27.7,57.3,NA,10,13,3,23.2941176470588,15.11,4.59,10.52,43.8,6.2,31.2,100
4531,"2014\VN0572.xlsx",17,25,NA,NA,0.9,10.1,20.8,NA,NA,"Issie",NA,23,5,19,2,0.594117647058824,0.832,89,30,59,NA,17,11,6,28.314606741573,14.02,6.81,7.21,56.1,12.2,46.3,40
4532,"2014\VN0573.xlsx",0,23,NA,NA,0,0,44.5,NA,NA,"Issie",NA,0,0,0,0,NA,1.93478260869565,88.6,44.5,44.1,NA,16,0,16,15.5756207674944,30.14,0,30.14,0,0,0,NA
4533,"2014\VN0574.xlsx",13,37,NA,NA,0.3,8.10000000000002,15.4,NA,NA,"Issie",NA,23,7,14,2,0.623076923076924,0.416216216216216,88.9,23.2,65.7,NA,25,9,16,33.7457817772778,10.39,5.47,4.92,46.9,14.3,28.6,28.6
4534,"2014\VN0575.xlsx",3,41,NA,NA,1.2,1.4,36.2,NA,NA,"Issie",NA,6,2,5,1,0.466666666666667,0.882926829268293,82.2,36.4,45.8,NA,30,2,28,32.1167883211679,26.42,1.02,25.4,14,4.7,11.6,50
4536,"2014\VN0577.xlsx",17,25,NA,NA,1,5.2,30.5,NA,NA,"Issie",NA,24,7,17,1,0.305882352941176,1.22,86,34.7,51.3,NA,17,12,5,29.3023255813953,21.28,3.63,17.65,58.5,17.1,41.5,14.3
4538,"2014\VN0579.xlsx",16,40,NA,NA,0.6,4.50000000000001,24.4,NA,NA,"Issie",NA,19,4,15,0,0.28125,0.61,89.2,28.3,60.9,NA,27,11,16,37.6681614349776,16.41,3.03,13.38,34.5,7.3,27.3,0
4540,"2014\VN0581.xlsx",38,22,NA,NA,0.4,26.3,29.1,NA,NA,"Issie",NA,30,12,36,6,0.692105263157895,1.32272727272727,88.7,55,33.7,NA,15,26,11,40.5862457722661,19.68,17.79,1.89,50.8,20.3,61,50
4541,"2014\VN0582.xlsx",0,32,NA,NA,0,0,21.1,NA,NA,"Issie",NA,0,0,0,0,NA,0.659375,86.2,21.1,65.1,NA,22,0,22,22.2737819025522,14.69,0,14.69,0,0,0,NA
4542,"2014\VN0583.xlsx",33,0,NA,NA,0,14.7,0,NA,NA,"Issie",NA,0,0,0,0,0.445454545454546,NA,87.4,14.7,72.7,NA,0,23,23,22.6544622425629,0,10.09,10.09,0,0,0,NA
4543,"2014\VN0584.xlsx",11,26,NA,NA,0,2.60000000000001,20.3,NA,NA,"Issie",NA,18,4,9,1,0.236363636363638,0.780769230769231,88.9,22.9,66,NA,18,7,11,24.9718785151856,13.7,1.75,11.95,50,11.1,25,25
4544,"2014\VN0585.xlsx",4,19,NA,NA,18.6,19.7,40.2,NA,NA,"Issie",NA,8,1,2,1,4.925,2.11578947368421,90,41.3,48.7,NA,13,3,10,15.3333333333333,26.8,13.13,13.67,36.4,4.5,9.1,100
4545,"2014\VN0586.xlsx",4,12,NA,NA,0,1.29999999999999,18.6,NA,NA,"Issie",NA,7,0,1,0,0.324999999999999,1.55,88.3,19.9,68.4,NA,8,3,5,10.872027180068,12.64,0.88,11.76,46.7,0,6.7,NA
4546,"2014\VN0587.xlsx",23,28,NA,NA,1.2,7.29999999999998,26.2,NA,NA,"Issie",NA,25,5,21,3,0.317391304347825,0.935714285714286,89.7,32.3,57.4,NA,19,15,4,34.1137123745819,17.53,4.88,12.65,50,10,42,60
4548,"2014\VN0589.xlsx",0,35,NA,NA,0,0,25,NA,NA,"Issie",NA,0,0,0,0,NA,0.714285714285714,89.2,25,64.2,NA,24,0,24,23.542600896861,16.82,0,16.82,0,0,0,NA
4549,"2014\VN0590.xlsx",7,16,NA,NA,2.3,8.7,45.9,NA,NA,"Issie",NA,10,1,5,1,1.24285714285714,2.86875,88.5,52.3,36.2,NA,11,5,6,15.5932203389831,31.12,5.9,25.22,45.5,4.5,22.7,100
4550,"2014\VN0591.xlsx",16,19,NA,NA,0.2,21.9,29.6,NA,NA,"Issie",NA,26,7,23,5,1.36875,1.55789473684211,88.5,51.3,37.2,NA,13,11,2,23.728813559322,20.07,14.85,5.22,76.5,20.6,67.6,71.4
4555,"2014\VN0596.xlsx",21,38,NA,NA,0.8,9.8,25.8,NA,NA,"Issie",NA,31,12,23,6,0.466666666666667,0.678947368421053,87.5,34.8,52.7,NA,26,14,12,40.4571428571429,17.69,6.72,10.97,53.4,20.7,39.7,50
4556,"2014\VN0597.xlsx",17,9,NA,NA,2.5,35.9,34.1,NA,NA,"Issie",NA,16,3,14,1,2.11176470588235,3.78888888888889,88.6,67.5,21.1,NA,6,12,6,17.607223476298,23.09,24.31,1.22,64,12,56,33.3
4561,"2014\VN0600.xlsx",11,24,NA,NA,1.3,17.7,38.8,NA,NA,"Issie",NA,21,3,24,1,1.60909090909091,1.61666666666667,88.2,55.2,33,NA,16,7,9,23.8095238095238,26.39,12.04,14.35,61.8,8.8,70.6,33.3
4562,"2014\VN0601.xlsx",13,30,NA,NA,0.2,8.39999999999999,15.3,NA,NA,"Issie",NA,26,6,13,3,0.646153846153846,0.51,89.2,23.5,65.7,NA,20,9,11,28.9237668161435,10.29,5.65,4.64,61.9,14.3,31,50
4564,"2014\VN0603.xlsx",12,26,NA,NA,2.2,9.19999999999999,32.7,NA,NA,"Issie",NA,16,1,8,1,0.766666666666666,1.25769230769231,88.8,39.7,49.1,NA,18,8,10,25.6756756756757,22.09,6.22,15.87,43.2,2.7,21.6,100
4565,"2014\VN0604.xlsx",51,20,NA,NA,2,14.6,35.1,NA,NA,"Issie",NA,34,14,38,6,0.286274509803921,1.755,87.8,47.7,40.1,NA,14,35,21,48.5193621867882,23.99,9.98,14.01,48.6,20,54.3,42.9
4566,"2014\VN0605.xlsx",15,14,NA,NA,2.1,7.50000000000001,20.6,NA,NA,"Issie",NA,21,3,10,2,0.500000000000001,1.47142857142857,89.3,26,63.3,NA,9,10,1,19.484882418813,13.84,5.04,8.8,75,10.7,35.7,66.7
4569,"2014\VN0608.xlsx",25,19,NA,NA,1.2,18.7,23.3,NA,NA,"Issie",NA,27,9,31,6,0.748,1.22631578947368,87.5,40.8,46.7,NA,13,17,4,30.1714285714286,15.98,12.82,3.16,62.8,20.9,72.1,66.7
4572,"2014\VN0611.xlsx",9,31,NA,NA,0,2.4,17,NA,NA,"Issie",NA,18,4,8,4,0.266666666666666,0.548387096774194,83.8,19.4,64.4,NA,22,6,16,28.6396181384248,12.17,1.72,10.45,46.2,10.3,20.5,100
4574,"2014\VN0613.xlsx",34,33,NA,NA,3.2,8.00000000000002,25,NA,NA,"Issie",NA,38,23,39,13,0.235294117647059,0.757575757575757,89.1,29.8,59.3,NA,22,23,1,45.1178451178451,16.84,5.39,11.45,57.6,34.8,59.1,56.5
4575,"2014\VN0614.xlsx",2,19,NA,NA,0,0.200000000000003,30.4,NA,NA,"Issie",NA,2,0,0,0,0.100000000000001,1.6,61.8000030517578,30.6,31.2,NA,18,2,16,20.3883485077621,29.51,0.19,29.32,10,0,0,NA
4576,"2014\VN0615.xlsx",10,15,NA,NA,1.8,4.5,49.8,NA,NA,"Issie",NA,14,2,6,1,0.45,3.32,84.2,52.5,31.7,NA,11,7,4,17.8147268408551,35.49,3.21,32.28,58.3,8.3,25,50
4581,"2014\VN0620.xlsx",0,40,NA,NA,0,0,17.9,NA,NA,"Issie",NA,0,0,0,0,NA,0.4475,89,17.9,71.1,NA,27,0,27,26.9662921348315,12.07,0,12.07,0,0,0,NA
4582,"2014\VN0622.xlsx",5,7,NA,NA,8.2,33,47.1,NA,NA,"Issie",NA,7,0,3,0,6.6,6.72857142857143,90,71.9,18.1,NA,5,3,2,8,31.4,22,9.4,63.6,0,27.3,NA
4584,"2014\VN0624.xlsx",16,19,NA,NA,0,3.29999999999998,24.8,NA,NA,"Issie",NA,16,4,5,1,0.206249999999999,1.30526315789474,89.3,28.1,61.2,NA,13,11,2,23.5162374020157,16.66,2.22,14.44,47.1,11.8,14.7,25
4589,"2014\VN0630.xlsx",17,23,NA,NA,2.9,25.2,31.9,NA,NA,"Issie",NA,28,7,32,3,1.48235294117647,1.38695652173913,88.2,54.2,34,NA,16,12,4,27.2108843537415,21.7,17.14,4.56,71.8,17.9,82.1,42.9
4590,"2014\VN0631.xlsx",11,8,NA,NA,3.1,25,55.5,NA,NA,"Issie",NA,13,1,10,0,2.27272727272727,6.9375,89.2,77.4,11.8,NA,5,7,2,12.780269058296,37.33,16.82,20.51,72.2,5.6,55.6,0
4591,"2014\VN0632.xlsx",21,38,NA,NA,0,6.19999999999999,20.4,NA,NA,"Issie",NA,27,9,23,4,0.295238095238095,0.536842105263158,89.2,26.6,62.6,NA,26,14,12,39.6860986547085,13.72,4.17,9.55,46.6,15.5,39.7,44.4
4592,"2014\VN0633.xlsx",16,12,NA,NA,2.1,28.5,31.2,NA,NA,"Issie",NA,17,6,21,3,1.78125,2.6,88.2,57.6,30.6,NA,8,11,3,19.047619047619,21.22,19.39,1.83,63,22.2,77.8,50
4595,"2014\VN0636.xlsx",12,15,NA,NA,0,7.00000000000002,8.00000000000002,NA,NA,"Issie",NA,20,7,12,4,0.583333333333335,0.533333333333335,84.1000030517578,15,69.1,NA,11,9,2,19.2627817029091,5.71,4.99,0.72,76.9,26.9,46.2,57.1
4599,"2014\VN0640.xlsx",10,24,NA,NA,0,2.50000000000001,8.3,NA,NA,"Issie",NA,14,1,8,1,0.250000000000001,0.345833333333333,56.2999984741211,10.8,45.5,NA,26,11,15,36.2344592413747,8.85,2.66,6.19,42.4,3,24.2,100
4601,"2014\VN0642.xlsx",51,34,NA,NA,0.7,10.6,18,NA,NA,"Issie",NA,31,16,36,9,0.207843137254902,0.529411764705884,87.4,27.9000000000001,59.5,NA,23,35,12,58.3524027459954,12.36,7.28,5.08,36.9,19,42.9,56.2
4603,"2014\VN0644.xlsx",19,15,NA,NA,1.1,7.4,21.8,NA,NA,"Issie",NA,21,3,8,1,0.389473684210526,1.45333333333333,86.8,28.1,58.7,NA,10,13,3,23.5023041474654,15.07,5.12,9.95,63.6,9.1,24.2,33.3
4604,"2014\VN0645.xlsx",13,12,NA,NA,0.6,32,39.9,NA,NA,"Issie",NA,16,0,15,0,2.46153846153846,3.325,90,71.3,18.7,NA,8,9,1,16.6666666666667,26.6,21.33,5.27,66.7,0,62.5,NA
4605,"2014\VN0646.xlsx",9,6,NA,NA,0,10.9,24.2,NA,NA,"Issie",NA,10,1,3,0,1.21111111111111,4.03333333333333,83.3,35.1,48.2,NA,4,6,2,10.8043217286915,17.43,7.85,9.58,71.4,7.1,21.4,0
4612,"2014\VN0653.xlsx",22,20,NA,NA,0.3,3.90000000000002,13,NA,NA,"Issie",NA,17,5,11,3,0.177272727272728,0.650000000000001,81.6,16.6,65,NA,15,16,1,30.8823529411765,9.56,2.87,6.69,41.5,12.2,26.8,60
4616,"2014\VN0657.xlsx",40,7,NA,NA,0,18,1.20000000000001,NA,NA,"Issie",NA,14,3,6,1,0.449999999999999,0.171428571428573,83.3,19.2,64.1,NA,5,29,24,33.8535414165666,0.86,12.97,12.11,30.4,6.5,13,33.3
4625,"2014\VN0665.xlsx",15,20,NA,NA,0.3,11.1,13.8,NA,NA,"Issie",NA,27,4,15,1,0.740000000000001,0.690000000000001,88.7,24.6,64.1,NA,14,10,4,23.6753100338219,9.33,7.51,1.82,79.4,11.8,44.1,25
4626,"2014\VN0666.xlsx",11,17,NA,NA,0.1,6.09999999999999,43,NA,NA,"Issie",NA,18,3,12,1,0.554545454545454,2.52941176470588,85.2,49,36.2,NA,12,8,4,19.7183098591549,30.28,4.3,25.98,66.7,11.1,44.4,33.3
4628,"2014\VN0668.xlsx",7,6,NA,NA,5.9,40,32.7,NA,NA,"Issie",NA,10,0,5,0,5.71428571428571,5.45,87.5,66.8,20.7,NA,4,5,1,8.91428571428571,22.42,27.43,5.01,83.3,0,41.7,NA
4631,"2014\VN0670.xlsx",8,10,NA,NA,0.1,47.4,36.8,NA,NA,"Issie",NA,16,1,16,1,5.925,3.68,86.2,84.1,2.1,NA,7,6,1,12.5290023201856,25.61,32.99,7.38,94.1,5.9,94.1,100
4636,"2014\VN0675.xlsx",19,23,NA,NA,0.3,29.9,28.8,NA,NA,"Issie",NA,29,8,34,4,1.57368421052632,1.25217391304348,89.1,58.4,30.7,NA,15,13,2,28.2828282828283,19.39,20.13,0.74,70.7,19.5,82.9,50
4638,"2014\VN0677.xlsx",10,4,NA,NA,3.2,24.3,17.5,NA,NA,"Issie",NA,8,1,6,1,2.43,4.375,87.7,38.6,49.1,NA,3,7,4,9.57810718358039,11.97,16.62,4.65,61.5,7.7,46.2,100
4639,"2014\VN0678.xlsx",7,9,NA,NA,0,1.4,3,NA,NA,"Issie",NA,13,1,1,1,0.200000000000001,0.333333333333334,78.8,4.40000000000001,74.4,NA,7,5,2,12.1827411167513,2.28,1.07,1.21,86.7,6.7,6.7,100
4652,"2014\VN0690.xlsx",11,0,NA,NA,0,52.6,0,NA,NA,"Issie",NA,0,0,0,0,4.78181818181818,NA,86.2,52.6,33.6,NA,0,8,8,7.65661252900232,0,36.61,36.61,0,0,0,NA
4655,"2014\VN0693.xlsx",11,26,NA,NA,0.2,8,41,NA,NA,"Issie",NA,21,1,18,0,0.727272727272727,1.57692307692308,89.1,48.8,40.3,NA,18,7,11,24.9158249158249,27.61,5.39,22.22,58.3,2.8,50,0
4656,"2014\VN0694.xlsx",14,11,NA,NA,2.6,23,39.3,NA,NA,"Issie",NA,16,1,14,1,1.64285714285714,3.57272727272727,82.2000030517578,59.7,22.5,NA,8,10,2,18.2481745049999,28.69,16.79,11.9,66.7,4.2,58.3,100
4663,"2014\VN0700.xlsx",11,14,NA,NA,0,17.3,28.2,NA,NA,"Issie",NA,11,0,6,0,1.57272727272727,2.01428571428571,88.1,45.5,42.6,NA,10,7,3,17.0261066969353,19.21,11.78,7.43,45.8,0,25,NA
4665,"2014\VN0702.xlsx",1,11,NA,NA,0,0.200000000000003,3.89999999999999,NA,NA,"Issie",NA,2,0,0,0,0.200000000000003,0.354545454545453,85.1,4.09999999999999,81,NA,8,1,7,8.46063454759107,2.75,0.14,2.61,18.2,0,0,NA
4666,"2014\VN0703.xlsx",9,18,NA,NA,0,17.9,19.1,NA,NA,"Issie",NA,13,3,8,2,1.98888888888889,1.06111111111111,87.5,37,50.5,NA,12,6,6,18.5142857142857,13.1,12.27,0.83,50,11.5,30.8,66.7
4669,"2014\VN0706.xlsx",24,34,NA,NA,0.4,16.4,18.7,NA,NA,"Issie",NA,32,13,20,5,0.683333333333334,0.549999999999999,88.3,34.7,53.6,NA,23,16,7,39.4110985277463,12.71,11.14,1.57,56.1,22.8,35.1,38.5
4676,"2014\VN0714.xlsx",11,11,NA,NA,2.7,28.7,47.2,NA,NA,"Issie",NA,14,1,12,0,2.60909090909091,4.29090909090909,86.7,73.2,13.5,NA,8,8,0,15.2249134948097,32.66,19.86,12.8,66.7,4.8,57.1,0
4684,"2014\VN0722.xlsx",10,45,NA,NA,0.1,3.09999999999998,17.7,NA,NA,"Issie",NA,18,5,19,3,0.309999999999998,0.393333333333334,88,20.7,67.3,NA,31,7,24,37.5,12.07,2.11,9.96,33.3,9.3,35.2,60
4685,"2014\VN0723.xlsx",23,28,NA,NA,0.2,1.8,7.60000000000001,NA,NA,"Issie",NA,30,9,19,7,0.0782608695652175,0.271428571428572,88.3,9.20000000000001,79.1,NA,19,16,3,34.6545866364666,5.16,1.22,3.94,60,18,38,77.8
