"DVDRef","DVDdate","BroodRef","Filename","DVDInfoChickNb","DVDInfoAge","DVDtime","DVDInfoNotes","TapeLength","EffectTime","HatchingDate","ChickAge","ChickAgeCat","Sunrise","RelTimeMins","LogRelTimeMins","RelTimeHrs","Protocol"
208,2004-06-04,516,"2004\40208.xlsx",4,11,2016-05-16 06:30:00,NA,92.5,90.0999984741211,2004-05-26,9,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
210,2004-06-04,522,"2004\40210.xlsx",1,8,2016-05-16 06:20:00,NA,93.8000030517578,91.3000030517578,2004-05-28,7,"Age06",2016-05-16 05:01:00,79,1.94939000664491,1.32,"Shinichi"
211,2004-06-04,525,"2004\40211.xlsx",2,7,2016-05-16 06:30:00,NA,93.6999969482422,89.1999969482422,2004-05-29,6,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
212,2004-06-04,526,"2004\40212.xlsx",2,7,2016-05-16 08:20:00,NA,93.8000030517578,89.5,2004-05-29,6,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
213,2004-06-04,524,"2004\40213.xlsx",1,7,2016-05-16 08:20:00,NA,93.6999969482422,91.0999984741211,2004-05-28,7,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
214,2004-06-04,546,"2004\40214.xlsx",1,3,2016-05-16 08:20:00,NA,93.4000015258789,84.6999969482422,2004-06-02,2,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
215,2004-06-04,544,"2004\40215.xlsx",3,3,2016-05-16 08:30:00,NA,93.8000030517578,89.5,2004-06-02,2,"Age06",2016-05-16 05:01:00,209,2.34044411484012,3.48,"Shinichi"
220,2004-06-05,530,"2004\40220.xlsx",5,7,2016-05-16 06:20:00,NA,93.6999969482422,88.5999984741211,2004-05-30,6,"Age06",2016-05-16 05:01:00,79,1.94939000664491,1.32,"Shinichi"
221,2004-06-05,517,"2004\40221.xlsx",3,11,2016-05-16 06:20:00,NA,93.6999969482422,85.5,2004-05-26,10,"Age10",2016-05-16 05:01:00,79,1.94939000664491,1.32,"Shinichi"
222,2004-06-05,528,"2004\40222.xlsx",2,7,2016-05-16 08:20:00,NA,93.6999969482422,50.2000007629395,2004-05-30,6,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
223,2004-06-05,531,"2004\40223.xlsx",2,7,2016-05-16 08:20:00,NA,93.8000030517578,92.1999969482422,2004-05-31,5,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
224,2004-06-05,529,"2004\40224.xlsx",4,7,2016-05-16 08:20:00,NA,93.6999969482422,88.8000030517578,2004-05-30,6,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
225,2004-06-05,527,"2004\40225.xlsx",3,7,2016-05-16 08:20:00,NA,93.6999969482422,92.5999984741211,2004-05-30,6,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
226,2004-06-05,515,"2004\40226.xlsx",3,11,2016-05-16 08:20:00,NA,93.6999969482422,92.5,2004-05-25,11,"Age10",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
228,2004-06-06,536,"2004\40228.xlsx",4,7,2016-05-16 06:20:00,NA,93.6999969482422,90.9000015258789,2004-05-31,6,"Age06",2016-05-16 05:00:00,80,1.95424250943932,1.33,"Shinichi"
229,2004-06-06,532,"2004\40229.xlsx",4,7,2016-05-16 06:20:00,NA,93.6999969482422,89.1999969482422,2004-05-31,6,"Age06",2016-05-16 05:00:00,80,1.95424250943932,1.33,"Shinichi"
230,2004-06-06,518,"2004\40230.xlsx",2,11,2016-05-16 06:20:00,NA,88.3000030517578,84,2004-05-27,10,"Age10",2016-05-16 05:00:00,80,1.95424250943932,1.33,"Shinichi"
231,2004-06-06,539,"2004\40231.xlsx",3,7,2016-05-16 08:30:00,NA,93.4000015258789,91.5,2004-05-31,6,"Age06",2016-05-16 05:00:00,210,2.34242268082221,3.5,"Shinichi"
233,2004-06-06,535,"2004\40233.xlsx",2,7,2016-05-16 08:30:00,NA,93.6999969482422,91.4000015258789,2004-05-31,6,"Age06",2016-05-16 05:00:00,210,2.34242268082221,3.5,"Shinichi"
235,2004-06-07,523,"2004\40235.xlsx",4,11,2016-05-16 06:30:00,NA,93.6999969482422,83.9000015258789,2004-05-28,10,"Age10",2016-05-16 05:00:00,90,2,1.5,"Shinichi"
236,2004-06-07,542,"2004\40236.xlsx",3,7,2016-05-16 06:30:00,NA,93.8000030517578,91.4000015258789,2004-06-01,6,"Age06",2016-05-16 05:00:00,90,2,1.5,"Shinichi"
237,2004-06-07,538,"2004\40237.xlsx",3,7,2016-05-16 06:30:00,NA,89.5999984741211,88,2004-06-01,6,"Age06",2016-05-16 05:00:00,90,2,1.5,"Shinichi"
238,2004-06-07,522,"2004\40238.xlsx",1,11,2016-05-16 08:20:00,NA,79.8000030517578,76.3000030517578,2004-05-28,10,"Age10",2016-05-16 05:00:00,200,2.32221929473392,3.33,"Shinichi"
239,2004-06-07,537,"2004\40239.xlsx",2,7,2016-05-16 08:20:00,NA,93.6999969482422,91.3000030517578,2004-06-01,6,"Age06",2016-05-16 05:00:00,200,2.32221929473392,3.33,"Shinichi"
240,2004-06-07,543,"2004\40240.xlsx",3,7,2016-05-16 08:20:00,NA,86.3000030517578,82.3000030517578,2004-06-01,6,"Age06",2016-05-16 05:00:00,200,2.32221929473392,3.33,"Shinichi"
245,2004-06-08,526,"2004\40245.xlsx",2,11,2016-05-16 06:30:00,NA,93.4000015258789,89.6999969482422,2004-05-29,10,"Age10",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
246,2004-06-08,546,"2004\40246.xlsx",1,7,2016-05-16 06:30:00,NA,93.6999969482422,92.1999969482422,2004-06-02,6,"Age06",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
247,2004-06-08,544,"2004\40247.xlsx",3,7,2016-05-16 06:40:00,NA,89.8000030517578,86.3000030517578,2004-06-02,6,"Age06",2016-05-16 04:59:00,101,2.04532297878666,1.68,"Shinichi"
249,2004-06-08,548,"2004\40249.xlsx",2,3,2016-05-16 08:40:00,NA,93.8000030517578,92.3000030517578,2004-06-06,2,"Age06",2016-05-16 04:59:00,221,2.36361197989214,3.68,"Shinichi"
250,2004-06-08,545,"2004\40250.xlsx",2,7,2016-05-16 08:30:00,NA,93.5,92.3000030517578,2004-06-02,6,"Age06",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
251,2004-06-08,549,"2004\40251.xlsx",5,3,2016-05-16 08:40:00,NA,93.6999969482422,93.6999969482422,2004-06-06,2,"Age06",2016-05-16 04:59:00,221,2.36361197989214,3.68,"Shinichi"
252,2004-06-08,525,"2004\40252.xlsx",2,11,2016-05-16 08:40:00,NA,93.6999969482422,90.8000030517578,2004-05-29,10,"Age10",2016-05-16 04:59:00,221,2.36361197989214,3.68,"Shinichi"
254,2004-06-08,524,"2004\40254.xlsx",1,11,2016-05-16 10:30:00,NA,93.5999984741211,87.6999969482422,2004-05-28,11,"Age10",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
256,2004-06-09,529,"2004\40256.xlsx",3,11,2016-05-16 09:00:00,NA,93.6999969482422,92,2004-05-30,10,"Age10",2016-05-16 04:59:00,241,2.39967372148104,4.02,"Shinichi"
257,2004-06-09,529,"2004\40257.xlsx",3,11,2016-05-16 06:30:00,"REPEAT RECORDING ON SAME DAY",93.6999969482422,89.6999969482422,2004-05-30,10,"Age10",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
258,2004-06-09,550,"2004\40258.xlsx",4,3,2016-05-16 06:40:00,NA,93.8000030517578,89.5999984741211,2004-06-07,2,"Age06",2016-05-16 04:59:00,101,2.04532297878666,1.68,"Shinichi"
259,2004-06-09,530,"2004\40259.xlsx",4,11,2016-05-16 06:50:00,NA,93.5999984741211,90.0999984741211,2004-05-30,10,"Age10",2016-05-16 04:59:00,111,2.08278537031645,1.85,"Shinichi"
260,2004-06-09,527,"2004\40260.xlsx",3,11,2016-05-16 08:50:00,NA,93.8000030517578,90.9000015258789,2004-05-30,10,"Age10",2016-05-16 04:59:00,231,2.38201704257487,3.85,"Shinichi"
261,2004-06-09,531,"2004\40261.xlsx",2,11,2016-05-16 08:50:00,NA,93.6999969482422,91.5,2004-05-31,9,"Age06",2016-05-16 04:59:00,231,2.38201704257487,3.85,"Shinichi"
262,2004-06-10,535,"2004\40262.xlsx",2,11,2016-05-16 06:20:00,NA,93.6999969482422,87.0999984741211,2004-05-31,10,"Age10",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
263,2004-06-10,536,"2004\40263.xlsx",4,11,2016-05-16 06:30:00,NA,93.5999984741211,85.4000015258789,2004-05-31,10,"Age10",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
264,2004-06-10,532,"2004\40264.xlsx",4,11,2016-05-16 06:20:00,NA,92.1999969482422,85,2004-05-31,10,"Age10",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
265,2004-06-10,539,"2004\40265.xlsx",3,11,2016-05-16 08:20:00,NA,93.6999969482422,84.9000015258789,2004-05-31,10,"Age10",2016-05-16 04:58:00,202,2.32633586092875,3.37,"Shinichi"
267,2004-06-10,551,"2004\40267.xlsx",1,3,2016-05-16 08:20:00,NA,93.6999969482422,91.1999969482422,2004-06-08,2,"Age06",2016-05-16 04:58:00,202,2.32633586092875,3.37,"Shinichi"
268,2004-06-11,538,"2004\40268.xlsx",3,11,2016-05-16 06:30:00,NA,93.6999969482422,90.1999969482422,2004-06-01,10,"Age10",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
269,2004-06-11,537,"2004\40269.xlsx",2,11,2016-05-16 06:20:00,NA,93.6999969482422,92.4000015258789,2004-06-01,10,"Age10",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
270,2004-06-11,543,"2004\40270.xlsx",3,11,2016-05-16 06:20:00,NA,93.3000030517578,90.8000030517578,2004-06-01,10,"Age10",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
272,2004-06-11,553,"2004\40272.xlsx",3,3,2016-05-16 08:20:00,NA,93.6999969482422,90.8000030517578,2004-06-09,2,"Age06",2016-05-16 04:58:00,202,2.32633586092875,3.37,"Shinichi"
274,2004-06-11,542,"2004\40274.xlsx",3,11,2016-05-16 08:40:00,NA,93.5,89.3000030517578,2004-06-01,10,"Age10",2016-05-16 04:58:00,222,2.3654879848909,3.7,"Shinichi"
275,2004-06-11,552,"2004\40275.xlsx",3,3,2016-05-16 08:40:00,NA,93.5999984741211,92,2004-06-09,2,"Age06",2016-05-16 04:58:00,222,2.3654879848909,3.7,"Shinichi"
276,2004-06-12,546,"2004\40276.xlsx",1,11,2016-05-16 06:40:00,NA,93.6999969482422,87.8000030517578,2004-06-02,10,"Age10",2016-05-16 04:58:00,102,2.04921802267018,1.7,"Shinichi"
277,2004-06-12,549,"2004\40277.xlsx",4,7,2016-05-16 06:30:00,NA,93.5999984741211,92.6999969482422,2004-06-06,6,"Age06",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
278,2004-06-12,548,"2004\40278.xlsx",2,7,2016-05-16 06:30:00,NA,93.8000030517578,92.4000015258789,2004-06-06,6,"Age06",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
279,2004-06-12,550,"2004\40279.xlsx",2,7,2016-05-16 06:30:00,NA,93.6999969482422,91.4000015258789,2004-06-07,5,"Age06",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
281,2004-06-12,545,"2004\40281.xlsx",2,11,2016-05-16 08:40:00,NA,93.5999984741211,92.0999984741211,2004-06-02,10,"Age10",2016-05-16 04:58:00,222,2.3654879848909,3.7,"Shinichi"
283,2004-06-12,554,"2004\40283.xlsx",4,3,2016-05-16 08:40:00,NA,93.6999969482422,90,2004-06-10,2,"Age06",2016-05-16 04:58:00,222,2.3654879848909,3.7,"Shinichi"
285,2004-06-13,557,"2004\40285.xlsx",4,3,2016-05-16 06:20:00,NA,93.5999984741211,91.5999984741211,2004-06-11,2,"Age06",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
286,2004-06-13,558,"2004\40286.xlsx",4,3,2016-05-16 06:20:00,NA,93.8000030517578,90.5999984741211,2004-06-11,2,"Age06",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
288,2004-06-13,555,"2004\40288.xlsx",2,3,2016-05-16 06:20:00,"CHI 2->C3D",93.6999969482422,87.8000030517578,2004-06-11,2,"Age06",2016-05-16 04:58:00,82,1.96378782734556,1.37,"Shinichi"
289,2004-06-14,559,"2004\40289.xlsx",3,3,2016-05-16 06:20:00,NA,93.6999969482422,92.8000030517578,2004-06-12,2,"Age06",2016-05-16 04:57:00,83,1.96848294855394,1.38,"Shinichi"
290,2004-06-14,551,"2004\40290.xlsx",1,7,2016-05-16 06:20:00,NA,93.8000030517578,91.5,2004-06-08,6,"Age06",2016-05-16 04:57:00,83,1.96848294855394,1.38,"Shinichi"
291,2004-06-14,560,"2004\40291.xlsx",4,3,2016-05-16 06:30:00,"CHI 5->4C3D",93.8000030517578,92,2004-06-12,2,"Age06",2016-05-16 04:57:00,93,2.01283722470517,1.55,"Shinichi"
292,2004-06-14,561,"2004\40292.xlsx",5,3,2016-05-16 06:10:00,NA,93.4000015258789,93.4000015258789,2004-06-12,2,"Age06",2016-05-16 04:57:00,73,1.91907809237607,1.22,"Shinichi"
293,2004-06-15,553,"2004\40293.xlsx",3,7,2016-05-16 06:30:00,NA,93.6999969482422,90.0999984741211,2004-06-09,6,"Age06",2016-05-16 04:57:00,93,2.01283722470517,1.55,"Shinichi"
295,2004-06-15,563,"2004\40295.xlsx",2,3,2016-05-16 08:40:00,NA,93.6999969482422,90.5999984741211,2004-06-13,2,"Age06",2016-05-16 04:57:00,223,2.36735592102602,3.72,"Shinichi"
296,2004-06-15,564,"2004\40296.xlsx",3,3,2016-05-16 08:40:00,NA,93.6999969482422,86.1999969482422,2004-06-13,2,"Age06",2016-05-16 04:57:00,223,2.36735592102602,3.72,"Shinichi"
297,2004-06-15,552,"2004\40297.xlsx",2,7,2016-05-16 08:40:00,NA,93.6999969482422,92.3000030517578,2004-06-09,6,"Age06",2016-05-16 04:57:00,223,2.36735592102602,3.72,"Shinichi"
298,2004-06-15,562,"2004\40298.xlsx",4,3,2016-05-16 06:30:00,NA,93.8000030517578,85.5999984741211,2004-06-13,2,"Age06",2016-05-16 04:57:00,93,2.01283722470517,1.55,"Shinichi"
300,2004-06-16,566,"2004\40300.xlsx",1,3,2016-05-16 06:20:00,NA,93.6999969482422,91.9000015258789,2004-06-14,2,"Age06",2016-05-16 04:57:00,83,1.96848294855394,1.38,"Shinichi"
302,2004-06-16,565,"2004\40302.xlsx",4,3,2016-05-16 06:20:00,NA,93.8000030517578,91.8000030517578,2004-06-14,2,"Age06",2016-05-16 04:57:00,83,1.96848294855394,1.38,"Shinichi"
303,2004-06-16,554,"2004\40303.xlsx",4,7,2016-05-16 06:20:00,NA,93.6999969482422,92.5,2004-06-10,6,"Age06",2016-05-16 04:57:00,83,1.96848294855394,1.38,"Shinichi"
304,2004-06-16,550,"2004\40304.xlsx",1,11,2016-05-16 08:20:00,NA,93.8000030517578,81.1999969482422,2004-06-07,9,"Age06",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
306,2004-06-16,548,"2004\40306.xlsx",1,11,2016-05-16 08:20:00,NA,93.6999969482422,82.3000030517578,2004-06-06,10,"Age10",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
307,2004-06-16,549,"2004\40307.xlsx",4,11,2016-05-16 08:20:00,NA,93.6999969482422,92.5,2004-06-06,10,"Age10",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
308,2004-06-17,558,"2004\40308.xlsx",2,7,2016-05-16 06:40:00,"CHI 2->1C7D",93.8000030517578,89.0999984741211,2004-06-11,6,"Age06",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
310,2004-06-17,555,"2004\40310.xlsx",1,7,2016-05-16 06:40:00,NA,93.5,88.6999969482422,2004-06-11,6,"Age06",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
311,2004-06-17,557,"2004\40311.xlsx",3,7,2016-05-16 06:40:00,NA,91.5999984741211,88.3000030517578,2004-06-11,6,"Age06",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
313,2004-06-18,560,"2004\40313.xlsx",4,7,2016-05-16 06:40:00,NA,93.8000030517578,92.1999969482422,2004-06-12,6,"Age06",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
315,2004-06-18,559,"2004\40315.xlsx",1,7,2016-05-16 06:30:00,NA,93.8000030517578,85.6999969482422,2004-06-12,6,"Age06",2016-05-16 04:57:00,93,2.01283722470517,1.55,"Shinichi"
319,2004-06-18,561,"2004\40319.xlsx",1,7,2016-05-16 08:20:00,NA,93.8000030517578,93.8000030517578,2004-06-12,6,"Age06",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
320,2004-06-19,553,"2004\40320.xlsx",3,11,2016-05-16 06:40:00,NA,93.5,91.5999984741211,2004-06-09,10,"Age10",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
321,2004-06-19,562,"2004\40321.xlsx",4,7,2016-05-16 06:40:00,NA,93.8000030517578,84.9000015258789,2004-06-13,6,"Age06",2016-05-16 04:57:00,103,2.05307844348342,1.72,"Shinichi"
323,2004-06-19,552,"2004\40323.xlsx",2,11,2016-05-16 06:30:00,NA,93.9000015258789,91.4000015258789,2004-06-09,10,"Age10",2016-05-16 04:57:00,93,2.01283722470517,1.55,"Shinichi"
324,2004-06-19,568,"2004\40324.xlsx",2,3,2016-05-16 08:30:00,NA,93.5999984741211,87,2004-06-17,2,"Age06",2016-05-16 04:57:00,213,2.34830486304816,3.55,"Shinichi"
325,2004-06-19,565,"2004\40325.xlsx",3,7,2016-05-16 08:30:00,NA,93.5999984741211,91.0999984741211,2004-06-14,5,"Age06",2016-05-16 04:57:00,213,2.34830486304816,3.55,"Shinichi"
329,2004-06-20,564,"2004\40329.xlsx",2,7,2016-05-16 06:30:00,NA,93.5999984741211,88.5999984741211,2004-06-13,7,"Age06",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
330,2004-06-20,563,"2004\40330.xlsx",1,7,2016-05-16 06:30:00,NA,93.5999984741211,89.8000030517578,2004-06-13,7,"Age06",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
331,2004-06-20,570,"2004\40331.xlsx",4,3,2016-05-16 08:30:00,"CHI 4->3C3D",93.8000030517578,91.5999984741211,2004-06-18,2,"Age06",2016-05-16 04:58:00,212,2.34635297445064,3.53,"Shinichi"
333,2004-06-20,554,"2004\40333.xlsx",3,11,2016-05-16 08:30:00,NA,93.6999969482422,89.1999969482422,2004-06-10,10,"Age10",2016-05-16 04:58:00,212,2.34635297445064,3.53,"Shinichi"
334,2004-06-21,557,"2004\40334.xlsx",3,11,2016-05-16 06:40:00,NA,93.5,87.8000030517578,2004-06-11,10,"Age10",2016-05-16 04:58:00,102,2.04921802267018,1.7,"Shinichi"
335,2004-06-21,555,"2004\40335.xlsx",1,11,2016-05-16 07:00:00,NA,93.6999969482422,86.5,2004-06-11,10,"Age10",2016-05-16 04:58:00,122,2.12057393120585,2.03,"Shinichi"
336,2004-06-21,572,"2004\40336.xlsx",2,3,2016-05-16 06:50:00,NA,93.8000030517578,83.5,2004-06-19,2,"Age06",2016-05-16 04:58:00,112,2.08635983067475,1.87,"Shinichi"
338,2004-06-22,560,"2004\40338.xlsx",3,11,2016-05-16 06:30:00,NA,93.8000030517578,91.9000015258789,2004-06-12,10,"Age10",2016-05-16 04:58:00,92,2.00860017176192,1.53,"Shinichi"
341,2004-06-24,578,"2004\40341.xlsx",4,3,2016-05-16 06:30:00,NA,93.6999969482422,89.1999969482422,2004-06-22,2,"Age06",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
342,2004-06-24,575,"2004\40342.xlsx",4,4,2016-05-16 06:30:00,NA,92.6999969482422,89.4000015258789,2004-06-21,3,"Age06",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
343,2004-06-24,579,"2004\40343.xlsx",1,3,2016-05-16 06:30:00,NA,92.3000030517578,92.3000030517578,2004-06-22,2,"Age06",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
344,2004-06-24,562,"2004\40344.xlsx",3,12,2016-05-16 06:30:00,NA,93.8000030517578,85.1999969482422,2004-06-13,11,"Age10",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
345,2004-06-24,565,"2004\40345.xlsx",3,11,2016-05-16 08:30:00,NA,93.8000030517578,86.8000030517578,2004-06-14,10,"Age10",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
346,2004-06-24,568,"2004\40346.xlsx",2,7,2016-05-16 08:30:00,NA,93.6999969482422,89.9000015258789,2004-06-17,7,"Age06",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
347,2004-06-24,576,"2004\40347.xlsx",2,4,2016-05-16 08:30:00,NA,93.6999969482422,91.9000015258789,2004-06-21,3,"Age06",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
348,2004-06-24,570,"2004\40348.xlsx",2,8,2016-05-16 08:30:00,NA,93.5,92.3000030517578,2004-06-18,6,"Age06",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
350,2004-06-24,577,"2004\40350.xlsx",4,3,2016-05-16 10:20:00,"CHI 4->3C3D",93.8000030517578,93.8000030517578,2004-06-22,2,"Age06",2016-05-16 04:59:00,321,2.51982799377572,5.35,"Shinichi"
351,2004-06-25,582,"2004\40351.xlsx",3,3,2016-05-16 06:20:00,NA,93.8000030517578,93.8000030517578,2004-06-23,2,"Age06",2016-05-16 04:59:00,81,1.95904139232109,1.35,"Shinichi"
352,2004-06-25,583,"2004\40352.xlsx",4,3,2016-05-16 06:30:00,NA,93.8000030517578,82,2004-06-23,2,"Age06",2016-05-16 04:59:00,91,2.00432137378264,1.52,"Shinichi"
353,2004-06-25,580,"2004\40353.xlsx",4,3,2016-05-16 06:20:00,NA,90.8000030517578,90.8000030517578,2004-06-23,2,"Age06",2016-05-16 04:59:00,81,1.95904139232109,1.35,"Shinichi"
354,2004-06-25,581,"2004\40354.xlsx",3,3,2016-05-16 06:20:00,NA,93.5999984741211,92.9000015258789,2004-06-23,2,"Age06",2016-05-16 04:59:00,81,1.95904139232109,1.35,"Shinichi"
355,2004-06-27,575,"2004\40355.xlsx",4,7,2016-05-16 06:30:00,NA,93.5,91.1999969482422,2004-06-21,6,"Age06",2016-05-16 05:00:00,90,2,1.5,"Shinichi"
356,2004-06-27,576,"2004\40356.xlsx",2,7,2016-05-16 08:30:00,NA,93.5,89.5,2004-06-21,6,"Age06",2016-05-16 05:00:00,210,2.34242268082221,3.5,"Shinichi"
358,2004-06-27,574,"2004\40358.xlsx",2,7,2016-05-16 06:20:00,NA,93.5,92.1999969482422,2004-06-20,7,"Age06",2016-05-16 05:00:00,80,1.95424250943932,1.33,"Shinichi"
359,2004-06-27,570,"2004\40359.xlsx",2,11,2016-05-16 08:30:00,NA,93.8000030517578,88.0999984741211,2004-06-18,9,"Age06",2016-05-16 05:00:00,210,2.34242268082221,3.5,"Shinichi"
360,2004-06-28,579,"2004\40360.xlsx",1,7,2016-05-16 06:20:00,NA,93.6999969482422,91.5,2004-06-22,6,"Age06",2016-05-16 05:01:00,79,1.94939000664491,1.32,"Shinichi"
361,2004-06-28,578,"2004\40361.xlsx",3,7,2016-05-16 06:30:00,NA,93.6999969482422,92.1999969482422,2004-06-22,6,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
362,2004-06-28,568,"2004\40362.xlsx",2,11,2016-05-16 08:40:00,NA,88.0999984741211,87.5,2004-06-17,11,"Age10",2016-05-16 05:01:00,219,2.35983548233989,3.65,"Shinichi"
363,2004-06-28,577,"2004\40363.xlsx",2,7,2016-05-16 08:40:00,NA,93.1999969482422,92.1999969482422,2004-06-22,6,"Age06",2016-05-16 05:01:00,219,2.35983548233989,3.65,"Shinichi"
365,2004-06-28,585,"2004\40365.xlsx",2,3,2016-05-16 08:40:00,NA,93.6999969482422,92.4000015258789,2004-06-26,2,"Age06",2016-05-16 05:01:00,219,2.35983548233989,3.65,"Shinichi"
367,2004-06-29,582,"2004\40367.xlsx",3,7,2016-05-16 06:30:00,NA,93.6999969482422,91.9000015258789,2004-06-23,6,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
368,2004-06-29,583,"2004\40368.xlsx",3,7,2016-05-16 06:30:00,NA,93.6999969482422,86.0999984741211,2004-06-23,6,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
369,2004-06-29,580,"2004\40369.xlsx",3,7,2016-05-16 06:30:00,NA,79,78.6999969482422,2004-06-23,6,"Age06",2016-05-16 05:01:00,89,1.99563519459755,1.48,"Shinichi"
370,2004-06-30,588,"2004\40370.xlsx",3,3,2016-05-16 08:30:00,NA,93.6999969482422,86.5,2004-06-28,2,"Age06",2016-05-16 05:02:00,208,2.3384564936046,3.47,"Shinichi"
371,2004-06-30,587,"2004\40371.xlsx",3,3,2016-05-16 08:30:00,NA,93.5999984741211,92.4000015258789,2004-06-28,2,"Age06",2016-05-16 05:02:00,208,2.3384564936046,3.47,"Shinichi"
372,2004-07-01,575,"2004\40372.xlsx",4,11,2016-05-16 06:40:00,"CHI 4->3C11D, 3C NEXT DAY-made into 3.5",93.6999969482422,90,2004-06-21,10,"Age10",2016-05-16 05:02:00,98,2.03342375548695,1.63,"Shinichi"
375,2004-07-01,576,"2004\40375.xlsx",2,11,2016-05-16 06:30:00,NA,93.6999969482422,88.5,2004-06-21,10,"Age10",2016-05-16 05:02:00,88,1.99122607569249,1.47,"Shinichi"
379,2004-07-01,574,"2004\40379.xlsx",2,11,2016-05-16 08:30:00,NA,93.5999984741211,92.5999984741211,2004-06-20,11,"Age10",2016-05-16 05:02:00,208,2.3384564936046,3.47,"Shinichi"
381,2004-07-02,579,"2004\40381.xlsx",1,11,2016-05-16 06:30:00,NA,93.5999984741211,85.0999984741211,2004-06-22,10,"Age10",2016-05-16 05:03:00,87,1.98677173426624,1.45,"Shinichi"
382,2004-07-02,578,"2004\40382.xlsx",2,11,2016-05-16 06:30:00,NA,85.0999984741211,85.0999984741211,2004-06-22,10,"Age10",2016-05-16 05:03:00,87,1.98677173426624,1.45,"Shinichi"
383,2004-07-02,585,"2004\40383.xlsx",3,7,2016-05-16 08:20:00,NA,93.5999984741211,93.5999984741211,2004-06-26,6,"Age06",2016-05-16 05:03:00,197,2.31597034545692,3.28,"Shinichi"
384,2004-07-02,590,"2004\40384.xlsx",1,1,2016-05-16 08:20:00,"Changed number of offspring 1-->0 Isabel Winney 20160225 ; change back Malika Ihle 20160304",93.8000030517578,92.0999984741211,2004-07-01,1,"Age06",2016-05-16 05:03:00,197,2.31597034545692,3.28,"Shinichi"
388,2004-07-03,583,"2004\40388.xlsx",3,11,2016-05-16 06:30:00,NA,93.6999969482422,78,2004-06-23,10,"Age10",2016-05-16 05:04:00,86,1.98227123303957,1.43,"Shinichi"
390,2004-07-03,582,"2004\40390.xlsx",2,11,2016-05-16 08:30:00,NA,93.6999969482422,93,2004-06-23,10,"Age10",2016-05-16 05:04:00,206,2.33445375115093,3.43,"Shinichi"
