"DVDRef","NbAlternation","Type","NbAMax","LineID"
"4973","18","1_Observed",22,"5960"
"4974","20","3_Within",32,"5961"
"4974","19","4_Among",32,"5962"
"4974","21","1_Observed",32,"5963"
"4974","21","2_Switch",32,"5964"
"4976","13","3_Within",26,"5965"
"4976","16","4_Among",26,"5966"
"4976","17","1_Observed",26,"5967"
"4976","13","2_Switch",26,"5968"
"4977","37","3_Within",70,"5969"
"4977","35","4_Among",70,"5970"
"4977","45","2_Switch",70,"5971"
"4977","47","1_Observed",70,"5972"
"4978","12","3_Within",14,"5973"
"4978","10","4_Among",14,"5974"
"4978","13","2_Switch",14,"5975"
"4978","13","1_Observed",14,"5976"
"4979","22","4_Among",30,"5977"
"4979","19","3_Within",30,"5978"
"4979","23","2_Switch",30,"5979"
"4979","23","1_Observed",30,"5980"
"4980","33","2_Switch",64,"5981"
"4980","30","4_Among",64,"5982"
"4980","41","1_Observed",64,"5983"
"4980","24","3_Within",64,"5984"
"4983","18","1_Observed",22,"5985"
"4983","14","2_Switch",22,"5986"
"4983","13","3_Within",22,"5987"
"4983","14","4_Among",22,"5988"
"4984","36","1_Observed",52,"5989"
"4984","31","3_Within",52,"5990"
"4984","27","4_Among",52,"5991"
"4984","34","2_Switch",52,"5992"
"4987","22","1_Observed",26,"5993"
"4987","20","3_Within",26,"5994"
"4987","16","4_Among",26,"5995"
"4987","16","2_Switch",26,"5996"
"4988","24","1_Observed",34,"5997"
"4988","26","2_Switch",34,"5998"
"4988","22","4_Among",34,"5999"
"4988","23","3_Within",34,"6000"
"499","17","2_Switch",18,"6001"
"499","13","3_Within",18,"6002"
"499","17","1_Observed",18,"6003"
"499","10","4_Among",18,"6004"
"4990","23","4_Among",46,"6005"
"4990","30","2_Switch",46,"6006"
"4990","27","3_Within",46,"6007"
"4990","28","1_Observed",46,"6008"
"4991","14","3_Within",18,"6009"
"4991","14","4_Among",18,"6010"
"4991","15","1_Observed",18,"6011"
"4991","15","2_Switch",18,"6012"
"4995","19","1_Observed",20,"6013"
"4995","14","4_Among",20,"6014"
"4995","14","3_Within",20,"6015"
"4995","17","2_Switch",20,"6016"
"500","11","4_Among",14,"6017"
"500","12","3_Within",14,"6018"
"500","12","2_Switch",14,"6019"
"500","12","1_Observed",14,"6020"
"5001","9","4_Among",10,"6021"
"5001","8","1_Observed",10,"6022"
"5001","10","2_Switch",10,"6023"
"5001","7","3_Within",10,"6024"
"5003","17","4_Among",30,"6025"
"5003","16","3_Within",30,"6026"
"5003","16","2_Switch",30,"6027"
"5003","18","1_Observed",30,"6028"
"5006","28","4_Among",53,"6029"
"5006","37","2_Switch",53,"6030"
"5006","33","3_Within",53,"6031"
"5006","37","1_Observed",53,"6032"
"5012","26","2_Switch",34,"6033"
"5012","22","3_Within",34,"6034"
"5012","21","4_Among",34,"6035"
"5012","24","1_Observed",34,"6036"
"5013","21","3_Within",32,"6037"
"5013","24","1_Observed",32,"6038"
"5013","22","2_Switch",32,"6039"
"5013","20","4_Among",32,"6040"
"5017","17","4_Among",28,"6041"
"5017","19","1_Observed",28,"6042"
"5017","19","3_Within",28,"6043"
"5017","17","2_Switch",28,"6044"
"5018","11","4_Among",12,"6045"
"5018","12","2_Switch",12,"6046"
"5018","12","1_Observed",12,"6047"
"5018","12","3_Within",12,"6048"
"5019","1","4_Among",2,"6049"
"5019","1","3_Within",2,"6050"
"5019","2","2_Switch",2,"6051"
"5019","2","1_Observed",2,"6052"
"5023","28","2_Switch",42,"6053"
"5023","22","4_Among",42,"6054"
"5023","26","3_Within",42,"6055"
"5023","32","1_Observed",42,"6056"
"5026","13","3_Within",20,"6057"
"5026","12","2_Switch",20,"6058"
"5026","11","4_Among",20,"6059"
"5026","14","1_Observed",20,"6060"
"5027","30","1_Observed",42,"6061"
"5027","23","3_Within",42,"6062"
"5027","26","2_Switch",42,"6063"
"5027","22","4_Among",42,"6064"
"5030","15","4_Among",20,"6065"
"5030","20","1_Observed",20,"6066"
"5030","15","3_Within",20,"6067"
"5030","18","2_Switch",20,"6068"
"5031","3","3_Within",4,"6069"
"5031","4","4_Among",4,"6070"
"5031","4","1_Observed",4,"6071"
"5031","4","2_Switch",4,"6072"
"5032","2","4_Among",2,"6073"
"5032","2","1_Observed",2,"6074"
"5032","2","2_Switch",2,"6075"
"5032","1","3_Within",2,"6076"
"5035","19","4_Among",32,"6077"
"5035","19","3_Within",32,"6078"
"5035","20","2_Switch",32,"6079"
"5035","18","1_Observed",32,"6080"
"5036","22","4_Among",42,"6081"
"5036","33","2_Switch",42,"6082"
"5036","29","3_Within",42,"6083"
"5036","31","1_Observed",42,"6084"
"5039","20","2_Switch",30,"6085"
"5039","20","3_Within",30,"6086"
"5039","20","4_Among",30,"6087"
"5039","22","1_Observed",30,"6088"
"5040","5","3_Within",6,"6089"
"5040","6","1_Observed",6,"6090"
"5040","6","2_Switch",6,"6091"
"5040","4","4_Among",6,"6092"
"5044","6","4_Among",6,"6093"
"5044","6","1_Observed",6,"6094"
"5044","6","3_Within",6,"6095"
"5044","6","2_Switch",6,"6096"
"5050","10","4_Among",12,"6097"
"5050","12","2_Switch",12,"6098"
"5050","10","1_Observed",12,"6099"
"5050","10","3_Within",12,"6100"
"5052","18","4_Among",32,"6101"
"5052","21","3_Within",32,"6102"
"5052","24","2_Switch",32,"6103"
"5052","26","1_Observed",32,"6104"
"5053","14","2_Switch",28,"6105"
"5053","17","4_Among",28,"6106"
"5053","13","3_Within",28,"6107"
"5053","14","1_Observed",28,"6108"
"5055","30","3_Within",48,"6109"
"5055","30","2_Switch",48,"6110"
"5055","27","4_Among",48,"6111"
"5055","32","1_Observed",48,"6112"
"5058","26","1_Observed",30,"6113"
"5058","23","3_Within",30,"6114"
"5058","28","2_Switch",30,"6115"
"5058","20","4_Among",30,"6116"
"5060","14","4_Among",22,"6117"
"5060","17","1_Observed",22,"6118"
"5060","15","3_Within",22,"6119"
"5060","17","2_Switch",22,"6120"
"5062","10","3_Within",16,"6121"
"5062","10","4_Among",16,"6122"
"5062","14","1_Observed",16,"6123"
"5062","12","2_Switch",16,"6124"
"5063","8","4_Among",14,"6125"
"5063","12","1_Observed",14,"6126"
"5063","12","2_Switch",14,"6127"
"5063","11","3_Within",14,"6128"
"5065","25","4_Among",44,"6129"
"5065","23","3_Within",44,"6130"
"5065","30","2_Switch",44,"6131"
"5065","34","1_Observed",44,"6132"
"5066","7","4_Among",8,"6133"
"5066","7","2_Switch",8,"6134"
"5066","7","3_Within",8,"6135"
"5066","7","1_Observed",8,"6136"
"5070","24","2_Switch",28,"6137"
"5070","21","3_Within",28,"6138"
"5070","18","4_Among",28,"6139"
"5070","22","1_Observed",28,"6140"
"5073","4","3_Within",4,"6141"
"5073","4","2_Switch",4,"6142"
"5073","4","4_Among",4,"6143"
"5073","4","1_Observed",4,"6144"
"5074","6","3_Within",8,"6145"
"5074","7","2_Switch",8,"6146"
"5074","7","4_Among",8,"6147"
"5074","7","1_Observed",8,"6148"
"5075","15","3_Within",22,"6149"
"5075","16","2_Switch",22,"6150"
"5075","13","4_Among",22,"6151"
"5075","14","1_Observed",22,"6152"
"5078","24","1_Observed",28,"6153"
"5078","20","2_Switch",28,"6154"
"5078","21","3_Within",28,"6155"
"5078","20","4_Among",28,"6156"
"509","30","1_Observed",36,"6157"
"509","23","3_Within",36,"6158"
"509","28","2_Switch",36,"6159"
"509","21","4_Among",36,"6160"
"5139","32","3_Within",50,"6161"
"5139","41","1_Observed",50,"6162"
"5139","39","2_Switch",50,"6163"
"5139","34","4_Among",50,"6164"
"5141","14","1_Observed",16,"6165"
"5141","10","4_Among",16,"6166"
"5141","15","3_Within",16,"6167"
"5141","14","2_Switch",16,"6168"
"5142","22","1_Observed",28,"6169"
"5142","23","3_Within",28,"6170"
"5142","20","2_Switch",28,"6171"
"5142","17","4_Among",28,"6172"
"515","27","1_Observed",28,"6173"
"515","23","2_Switch",28,"6174"
"515","21","3_Within",28,"6175"
"515","20","4_Among",28,"6176"
"517","22","3_Within",32,"6177"
"517","21","4_Among",32,"6178"
"517","20","2_Switch",32,"6179"
"517","22","1_Observed",32,"6180"
"524","31","4_Among",56,"6181"
"524","37","1_Observed",56,"6182"
"524","39","2_Switch",56,"6183"
"524","39","3_Within",56,"6184"
"525","18","1_Observed",20,"6185"
"525","13","4_Among",20,"6186"
"525","13","3_Within",20,"6187"
"525","18","2_Switch",20,"6188"
"528","10","4_Among",18,"6189"
"528","8","1_Observed",18,"6190"
"528","10","2_Switch",18,"6191"
"528","12","3_Within",18,"6192"
"533","14","4_Among",22,"6193"
"533","20","1_Observed",22,"6194"
"533","22","2_Switch",22,"6195"
"533","19","3_Within",22,"6196"
"534","7","4_Among",10,"6197"
"534","9","2_Switch",10,"6198"
"534","6","3_Within",10,"6199"
"534","7","1_Observed",10,"6200"
"536","9","4_Among",16,"6201"
"536","13","2_Switch",16,"6202"
"536","10","3_Within",16,"6203"
"536","9","1_Observed",16,"6204"
"537","24","2_Switch",28,"6205"
"537","17","4_Among",28,"6206"
"537","18","3_Within",28,"6207"
"537","26","1_Observed",28,"6208"
"538","10","3_Within",14,"6209"
"538","11","1_Observed",14,"6210"
"538","9","4_Among",14,"6211"
"538","11","2_Switch",14,"6212"
"539","12","4_Among",22,"6213"
"539","14","2_Switch",22,"6214"
"539","16","1_Observed",22,"6215"
"539","11","3_Within",22,"6216"
"541","16","4_Among",26,"6217"
"541","21","2_Switch",26,"6218"
"541","16","3_Within",26,"6219"
"541","21","1_Observed",26,"6220"
"542","18","4_Among",33,"6221"
"542","20","2_Switch",33,"6222"
"542","20","3_Within",33,"6223"
"542","20","1_Observed",33,"6224"
"543","18","2_Switch",22,"6225"
"543","10","4_Among",22,"6226"
"543","14","3_Within",22,"6227"
"543","16","1_Observed",22,"6228"
"545","8","3_Within",14,"6229"
"545","8","4_Among",14,"6230"
"545","11","1_Observed",14,"6231"
"545","13","2_Switch",14,"6232"
"546","8","4_Among",12,"6233"
"546","11","2_Switch",12,"6234"
"546","11","1_Observed",12,"6235"
"546","8","3_Within",12,"6236"
"547","19","2_Switch",28,"6237"
"547","20","4_Among",28,"6238"
"547","18","3_Within",28,"6239"
"547","25","1_Observed",28,"6240"
"548","14","3_Within",24,"6241"
"548","12","4_Among",24,"6242"
"548","15","1_Observed",24,"6243"
"548","13","2_Switch",24,"6244"
"550","9","4_Among",20,"6245"
"550","8","2_Switch",20,"6246"
"550","8","1_Observed",20,"6247"
"550","10","3_Within",20,"6248"
"551","6","4_Among",10,"6249"
"551","9","2_Switch",10,"6250"
"551","8","3_Within",10,"6251"
"551","9","1_Observed",10,"6252"
"552","6","4_Among",10,"6253"
"552","7","2_Switch",10,"6254"
"552","6","3_Within",10,"6255"
"552","9","1_Observed",10,"6256"
"555","2","2_Switch",4,"6257"
"555","4","4_Among",4,"6258"
"555","2","3_Within",4,"6259"
"555","2","1_Observed",4,"6260"
"556","7","3_Within",10,"6261"
"556","6","1_Observed",10,"6262"
"556","7","4_Among",10,"6263"
"556","8","2_Switch",10,"6264"
"557","6","4_Among",16,"6265"
"557","8","2_Switch",16,"6266"
"557","6","1_Observed",16,"6267"
"557","7","3_Within",16,"6268"
"579","12","4_Among",20,"6269"
"579","10","2_Switch",20,"6270"
"579","12","3_Within",20,"6271"
"579","12","1_Observed",20,"6272"
"619","10","4_Among",14,"6273"
"619","10","2_Switch",14,"6274"
"619","10","3_Within",14,"6275"
"619","10","1_Observed",14,"6276"
"69","12","4_Among",21,"6277"
"69","20","1_Observed",21,"6278"
"69","14","3_Within",21,"6279"
"69","16","2_Switch",21,"6280"
"694","13","2_Switch",18,"6281"
"694","10","4_Among",18,"6282"
"694","13","3_Within",18,"6283"
"694","15","1_Observed",18,"6284"
"696","5","3_Within",8,"6285"
"696","6","4_Among",8,"6286"
"696","8","1_Observed",8,"6287"
"696","6","2_Switch",8,"6288"
"702","4","4_Among",4,"6289"
"702","4","2_Switch",4,"6290"
"702","4","1_Observed",4,"6291"
"702","3","3_Within",4,"6292"
"703","14","2_Switch",22,"6293"
"703","14","4_Among",22,"6294"
"703","18","3_Within",22,"6295"
"703","18","1_Observed",22,"6296"
"704","13","3_Within",22,"6297"
"704","13","4_Among",22,"6298"
"704","13","1_Observed",22,"6299"
"704","11","2_Switch",22,"6300"
"705","7","4_Among",12,"6301"
"705","10","2_Switch",12,"6302"
"705","12","1_Observed",12,"6303"
"705","9","3_Within",12,"6304"
"706","12","4_Among",20,"6305"
"706","10","2_Switch",20,"6306"
"706","12","3_Within",20,"6307"
"706","12","1_Observed",20,"6308"
"71","2","4_Among",4,"6309"
"71","2","1_Observed",4,"6310"
"71","2","3_Within",4,"6311"
"71","2","2_Switch",4,"6312"
"712","9","4_Among",16,"6313"
"712","11","2_Switch",16,"6314"
"712","10","3_Within",16,"6315"
"712","11","1_Observed",16,"6316"
"715","20","2_Switch",20,"6317"
"715","15","3_Within",20,"6318"
"715","20","1_Observed",20,"6319"
"715","14","4_Among",20,"6320"
"716","19","2_Switch",27,"6321"
"716","15","3_Within",27,"6322"
"716","19","1_Observed",27,"6323"
"716","15","4_Among",27,"6324"
"717","18","2_Switch",24,"6325"
"717","13","4_Among",24,"6326"
"717","16","3_Within",24,"6327"
"717","20","1_Observed",24,"6328"
"718","22","3_Within",34,"6329"
"718","19","2_Switch",34,"6330"
"718","19","1_Observed",34,"6331"
"718","21","4_Among",34,"6332"
"719","12","3_Within",20,"6333"
"719","13","4_Among",20,"6334"
"719","13","2_Switch",20,"6335"
"719","15","1_Observed",20,"6336"
"720","18","2_Switch",22,"6337"
"720","18","1_Observed",22,"6338"
"720","16","3_Within",22,"6339"
"720","12","4_Among",22,"6340"
"721","7","1_Observed",12,"6341"
"721","7","2_Switch",12,"6342"
"721","7","3_Within",12,"6343"
"721","7","4_Among",12,"6344"
"722","15","3_Within",23,"6345"
"722","17","1_Observed",23,"6346"
"722","14","4_Among",23,"6347"
"722","13","2_Switch",23,"6348"
"723","11","3_Within",14,"6349"
"723","13","1_Observed",14,"6350"
"723","9","4_Among",14,"6351"
"723","11","2_Switch",14,"6352"
"724","19","1_Observed",24,"6353"
"724","14","4_Among",24,"6354"
"724","17","2_Switch",24,"6355"
"724","17","3_Within",24,"6356"
"725","17","2_Switch",24,"6357"
"725","15","4_Among",24,"6358"
"725","14","3_Within",24,"6359"
"725","19","1_Observed",24,"6360"
"726","16","2_Switch",22,"6361"
"726","20","1_Observed",22,"6362"
"726","17","4_Among",22,"6363"
"726","18","3_Within",22,"6364"
"727","2","2_Switch",2,"6365"
"727","2","4_Among",2,"6366"
"727","2","3_Within",2,"6367"
"727","2","1_Observed",2,"6368"
"728","19","2_Switch",26,"6369"
"728","19","3_Within",26,"6370"
"728","23","1_Observed",26,"6371"
"728","16","4_Among",26,"6372"
"732","18","2_Switch",26,"6373"
"732","16","3_Within",26,"6374"
"732","14","1_Observed",26,"6375"
"732","15","4_Among",26,"6376"
"733","24","2_Switch",32,"6377"
"733","19","3_Within",32,"6378"
"733","19","4_Among",32,"6379"
"733","26","1_Observed",32,"6380"
"734","16","4_Among",26,"6381"
"734","18","2_Switch",26,"6382"
"734","17","3_Within",26,"6383"
"734","18","1_Observed",26,"6384"
"735","10","2_Switch",14,"6385"
"735","8","4_Among",14,"6386"
"735","10","3_Within",14,"6387"
"735","10","1_Observed",14,"6388"
"736","10","2_Switch",12,"6389"
"736","9","3_Within",12,"6390"
"736","8","4_Among",12,"6391"
"736","8","1_Observed",12,"6392"
"737","19","2_Switch",22,"6393"
"737","16","4_Among",22,"6394"
"737","17","3_Within",22,"6395"
"737","19","1_Observed",22,"6396"
"738","10","4_Among",20,"6397"
"738","12","2_Switch",20,"6398"
"738","11","3_Within",20,"6399"
"738","12","1_Observed",20,"6400"
"74","5","4_Among",8,"6401"
"74","6","1_Observed",8,"6402"
"74","5","3_Within",8,"6403"
"74","8","2_Switch",8,"6404"
"740","17","4_Among",32,"6405"
"740","13","2_Switch",32,"6406"
"740","17","1_Observed",32,"6407"
"740","16","3_Within",32,"6408"
"741","11","2_Switch",21,"6409"
"741","11","4_Among",21,"6410"
"741","11","3_Within",21,"6411"
"741","13","1_Observed",21,"6412"
"743","6","4_Among",12,"6413"
"743","9","2_Switch",12,"6414"
"743","10","3_Within",12,"6415"
"743","11","1_Observed",12,"6416"
"745","14","4_Among",20,"6417"
"745","14","2_Switch",20,"6418"
"745","18","1_Observed",20,"6419"
"745","15","3_Within",20,"6420"
"746","15","2_Switch",28,"6421"
"746","15","4_Among",28,"6422"
"746","13","3_Within",28,"6423"
"746","11","1_Observed",28,"6424"
"747","21","2_Switch",32,"6425"
"747","23","3_Within",32,"6426"
"747","29","1_Observed",32,"6427"
"747","21","4_Among",32,"6428"
"748","8","2_Switch",16,"6429"
"748","9","3_Within",16,"6430"
"748","12","1_Observed",16,"6431"
"748","9","4_Among",16,"6432"
"749","18","2_Switch",20,"6433"
"749","17","3_Within",20,"6434"
"749","14","4_Among",20,"6435"
"749","16","1_Observed",20,"6436"
"750","7","4_Among",12,"6437"
"750","8","2_Switch",12,"6438"
"750","7","3_Within",12,"6439"
"750","8","1_Observed",12,"6440"
"751","19","2_Switch",26,"6441"
"751","16","4_Among",26,"6442"
"751","19","3_Within",26,"6443"
"751","19","1_Observed",26,"6444"
"753","14","2_Switch",22,"6445"
"753","11","3_Within",22,"6446"
"753","12","4_Among",22,"6447"
"753","14","1_Observed",22,"6448"
"755","19","2_Switch",26,"6449"
"755","17","4_Among",26,"6450"
"755","18","3_Within",26,"6451"
"755","21","1_Observed",26,"6452"
"756","15","4_Among",20,"6453"
"756","19","2_Switch",20,"6454"
"756","14","3_Within",20,"6455"
"756","19","1_Observed",20,"6456"
"757","13","4_Among",20,"6457"
"757","17","2_Switch",20,"6458"
"757","17","1_Observed",20,"6459"
"757","14","3_Within",20,"6460"
"758","6","2_Switch",8,"6461"
"758","5","4_Among",8,"6462"
"758","5","3_Within",8,"6463"
"758","6","1_Observed",8,"6464"
"759","20","4_Among",39,"6465"
"759","23","2_Switch",39,"6466"
"759","23","3_Within",39,"6467"
"759","23","1_Observed",39,"6468"
"760","19","4_Among",28,"6469"
"760","18","2_Switch",28,"6470"
"760","20","1_Observed",28,"6471"
"760","18","3_Within",28,"6472"
"762","17","2_Switch",20,"6473"
"762","14","4_Among",20,"6474"
"762","16","3_Within",20,"6475"
"762","17","1_Observed",20,"6476"
"764","18","2_Switch",18,"6477"
"764","15","3_Within",18,"6478"
"764","18","1_Observed",18,"6479"
"764","10","4_Among",18,"6480"
"765","12","2_Switch",20,"6481"
"765","13","3_Within",20,"6482"
"765","16","1_Observed",20,"6483"
"765","10","4_Among",20,"6484"
"766","4","2_Switch",4,"6485"
"766","3","3_Within",4,"6486"
"766","4","4_Among",4,"6487"
"766","4","1_Observed",4,"6488"
"767","7","2_Switch",14,"6489"
"767","5","4_Among",14,"6490"
"767","5","3_Within",14,"6491"
"767","7","1_Observed",14,"6492"
"769","3","4_Among",4,"6493"
"769","3","3_Within",4,"6494"
"769","4","2_Switch",4,"6495"
"769","4","1_Observed",4,"6496"
"779","21","4_Among",32,"6497"
"779","18","3_Within",32,"6498"
"779","23","1_Observed",32,"6499"
"779","23","2_Switch",32,"6500"
"780","24","1_Observed",26,"6501"
"780","24","2_Switch",26,"6502"
"780","19","4_Among",26,"6503"
"780","21","3_Within",26,"6504"
"782","7","4_Among",8,"6505"
"782","6","1_Observed",8,"6506"
"782","6","3_Within",8,"6507"
"782","6","2_Switch",8,"6508"
"789","16","1_Observed",26,"6509"
"789","17","3_Within",26,"6510"
"789","16","2_Switch",26,"6511"
"789","16","4_Among",26,"6512"
"79","7","4_Among",12,"6513"
"79","9","1_Observed",12,"6514"
"79","9","2_Switch",12,"6515"
"79","9","3_Within",12,"6516"
"790","19","4_Among",36,"6517"
"790","20","3_Within",36,"6518"
"790","24","1_Observed",36,"6519"
"790","22","2_Switch",36,"6520"
"792","6","4_Among",10,"6521"
"792","7","2_Switch",10,"6522"
"792","7","1_Observed",10,"6523"
"792","7","3_Within",10,"6524"
"798","15","4_Among",22,"6525"
"798","16","2_Switch",22,"6526"
"798","20","1_Observed",22,"6527"
"798","15","3_Within",22,"6528"
"799","16","2_Switch",20,"6529"
"799","16","1_Observed",20,"6530"
"799","13","4_Among",20,"6531"
"799","16","3_Within",20,"6532"
"803","44","1_Observed",46,"6533"
"803","42","2_Switch",46,"6534"
"803","33","4_Among",46,"6535"
"803","37","3_Within",46,"6536"
"81","5","4_Among",6,"6537"
"81","6","2_Switch",6,"6538"
"81","5","3_Within",6,"6539"
"81","6","1_Observed",6,"6540"
"811","15","2_Switch",24,"6541"
"811","17","1_Observed",24,"6542"
"811","16","3_Within",24,"6543"
"811","14","4_Among",24,"6544"
"812","17","2_Switch",26,"6545"
"812","17","1_Observed",26,"6546"
"812","16","4_Among",26,"6547"
"812","15","3_Within",26,"6548"
"813","20","2_Switch",30,"6549"
"813","22","1_Observed",30,"6550"
"813","18","4_Among",30,"6551"
"813","15","3_Within",30,"6552"
"815","9","2_Switch",10,"6553"
"815","7","4_Among",10,"6554"
"815","9","1_Observed",10,"6555"
"815","8","3_Within",10,"6556"
"817","17","2_Switch",20,"6557"
"817","17","1_Observed",20,"6558"
"817","13","4_Among",20,"6559"
"817","15","3_Within",20,"6560"
"84","8","4_Among",14,"6561"
"84","10","3_Within",14,"6562"
"84","11","2_Switch",14,"6563"
"84","11","1_Observed",14,"6564"
"844","37","2_Switch",46,"6565"
"844","35","1_Observed",46,"6566"
"844","24","4_Among",46,"6567"
"844","34","3_Within",46,"6568"
"845","18","1_Observed",24,"6569"
"845","20","2_Switch",24,"6570"
"845","13","4_Among",24,"6571"
"845","16","3_Within",24,"6572"
"852","20","4_Among",36,"6573"
"852","26","2_Switch",36,"6574"
"852","24","3_Within",36,"6575"
"852","26","1_Observed",36,"6576"
"854","30","2_Switch",34,"6577"
"854","26","1_Observed",34,"6578"
"854","24","4_Among",34,"6579"
"854","25","3_Within",34,"6580"
"89","21","2_Switch",28,"6581"
"89","19","3_Within",28,"6582"
"89","17","4_Among",28,"6583"
"89","23","1_Observed",28,"6584"
"90","6","3_Within",7,"6585"
"90","5","4_Among",7,"6586"
