"ChickID","RearingBrood","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","GenPairID","ResMassTarsus_perChick"
6385,1396,1394,1,23.8999996185303,NA,11,1,5214,4757,2,13,0.0700000000000003,12.93,14.975933192863,1.5,-0.125,1.625,4873,5393,"53934873",2012,88,1,"47575214",NA
6386,1396,1394,1,24.2999992370605,NA,11,1,5214,4757,2,13,0.0700000000000003,12.93,14.975933192863,1.5,-0.125,1.625,4873,5393,"53934873",2012,88,1,"47575214",NA
6387,1394,1394,0,23.8999996185303,18.7000007629395,12,1,5214,4757,3,20,2.84,17.16,20.3883495145631,2,0.0800000000000001,1.92,5214,4757,"47575214",2012,88,1,"47575214",-0.352575595441185
6391,1389,1389,0,29.5,19.3999996185303,12,1,5294,4943,2,23,5.41,17.59,22.3365594325866,4.5,1.46,3.04,5294,4943,"49435294",2012,89,2,"49435294",3.61388919763287
6392,1389,1389,0,27,18.7000007629395,12,1,5294,4943,2,23,5.41,17.59,22.3365594325866,4.5,1.46,3.04,5294,4943,"49435294",2012,89,2,"49435294",2.74742478602852
6393,1397,1397,0,27.3999996185303,16.2999992370605,12,1,4975,4895,1,10,0.6,9.4,9.67741935483871,0,-0.45,0.45,4975,4991,"49914975",2012,89,2,"48954975",8.74813056774004
6403,1398,1398,0,27.7000007629395,18.1000003814697,12,1,4963,4722,3,21,0.126666666666665,20.8733333333333,23.3509258020752,3.66666666666667,0.0399999999999996,3.62666666666667,4963,5449,"54494963",2012,91,1,"47224963",4.84760208976344
6404,1398,1398,0,24.5,18.7999992370605,12,1,4963,5449,3,21,0.126666666666665,20.8733333333333,23.3509258020752,3.66666666666667,0.0399999999999996,3.62666666666667,4963,5449,"54494963",2012,91,1,"54494963",0.0140657384282906
6405,1398,1398,0,24.7000007629395,18.6000003814697,12,1,4963,5449,3,21,0.126666666666665,20.8733333333333,23.3509258020752,3.66666666666667,0.0399999999999996,3.62666666666667,4963,5449,"54494963",2012,91,1,"54494963",0.680789047607144
6415,1415,1415,0,23,18.2000007629395,12,1,5025,4722,3,19.5,1.47,18.03,20.4283128636069,3.5,0.88,2.62,5025,4705,"47055025",2012,96,2,"47225025",-0.0857621718151922
6416,1415,1415,0,24.7000007629395,19,12,1,5025,4705,3,19.5,1.47,18.03,20.4283128636069,3.5,0.88,2.62,5025,4705,"47055025",2012,96,2,"47055025",-0.252660495910243
6417,1415,1415,0,21,17.7999992370605,12,1,5025,4722,3,19.5,1.47,18.03,20.4283128636069,3.5,0.88,2.62,5025,4705,"47055025",2012,96,2,"47225025",-1.15230817725913
6420,1405,1404,1,23.8999996185303,18.3999996185303,12,1,4898,4943,4,19,1.68,17.32,21.7968140230683,2,-0.29,2.29,4944,4722,"47224944",2012,97,2,"49434898",0.347514900475752
6421,1405,1404,1,23.7999992370605,18.2999992370605,12,1,4898,5048,4,19,1.68,17.32,21.7968140230683,2,-0.29,2.29,4944,4722,"47224944",2012,97,2,"50484898",0.480878017645083
6422,1405,1404,1,25.3999996185303,19.2999992370605,12,1,4898,4943,4,19,1.68,17.32,21.7968140230683,2,-0.29,2.29,4944,4722,"47224944",2012,97,2,"49434898",-0.252747685197703
6423,1405,1404,1,15.3999996185303,15.6999998092651,12,1,4898,5048,4,19,1.68,17.32,21.7968140230683,2,-0.29,2.29,4944,4722,"47224944",2012,97,2,"50484898",-1.85169511698398
6425,1406,1406,0,27.7999992370605,18.1000003814697,12,1,5410,5466,1,10,1.17,8.83,14.3891587934183,0,-0.775,0.775,5410,5466,"54665410",2012,97,1,"54665410",4.94760056388444
6427,1404,1405,1,23.7000007629395,17.2000007629395,12,1,4944,4722,3,15.5,1.98,13.52,21.1306475657722,2.5,-0.0150000000000001,2.515,4898,5048,"50484898",2012,97,1,"47224944",2.94786467543689
6428,1404,1405,1,18.2000007629395,16,12,1,4944,4722,3,15.5,1.98,13.52,21.1306475657722,2.5,-0.0150000000000001,2.515,4898,5048,"50484898",2012,97,1,"47224944",0.248217757027505
6429,1404,1405,1,20.2000007629395,16.7999992370605,12,1,4944,4722,3,15.5,1.98,13.52,21.1306475657722,2.5,-0.0150000000000001,2.515,4898,5048,"50484898",2012,97,1,"47224944",0.381318669992955
6433,1409,1409,0,24.7000007629395,19.1000003814697,12,1,4576,4682,2,13.5,1.99,11.51,13.4174313371445,3,1.1,1.9,4576,4682,"46824576",2012,100,2,"46824576",-0.486023994549148
6434,1408,1408,0,24.7999992370605,18.8999996185303,12,1,5284,3764,3,30.5,5.64,24.86,36.5997979506422,11,3.995,7.005,5284,3764,"37645284",2012,99,2,"37645284",0.0807014768496626
6435,1408,1408,0,22.2999992370605,18,12,1,5284,4745,3,30.5,5.64,24.86,36.5997979506422,11,3.995,7.005,5284,3764,"37645284",2012,99,2,"47455284",-0.319035937476659
6436,1408,1408,0,24.2999992370605,18.7000007629395,12,1,5284,4745,3,30.5,5.64,24.86,36.5997979506422,11,3.995,7.005,5284,3764,"37645284",2012,99,2,"47455284",0.0474240230890172
6438,1407,1407,0,24.5,18.7999992370605,12,1,5140,4895,3,19,-2.28,21.28,26.8267165252825,5.5,0.31,5.19,5140,4895,"48955140",2012,98,1,"48955140",0.0140657384282906
6439,1407,1407,0,26,19.7000007629395,12,1,5140,4895,3,19,-2.28,21.28,26.8267165252825,5.5,0.31,5.19,5140,4895,"48955140",2012,98,1,"48955140",-0.586201298284066
6440,1407,1407,0,26,18.8999996185303,12,1,5140,4895,3,19,-2.28,21.28,26.8267165252825,5.5,0.31,5.19,5140,4895,"48955140",2012,98,1,"48955140",1.28070223978916
6442,1409,1409,0,24.7000007629395,19,12,1,4576,4682,2,13.5,1.99,11.51,13.4174313371445,3,1.1,1.9,4576,4682,"46824576",2012,100,2,"46824576",-0.252660495910243
6445,1410,1410,0,22.5,16.8999996185303,12,1,5067,5623,2,10,-0.0800000000000001,10.08,16.8692966633608,0.5,-0.955,1.455,5067,5623,"56235067",2012,101,2,"56235067",2.44795440841433
6447,1410,1410,0,24.3999996185303,17.5,12,1,5067,5623,2,10,-0.0800000000000001,10.08,16.8692966633608,0.5,-0.955,1.455,5067,5623,"56235067",2012,101,2,"56235067",2.94777748614943
6451,1419,1419,0,25.2000007629395,18.5,12,1,4933,5202,3,16.5,0.94,15.56,22.4444448608542,3.5,0.32,3.18,4933,5202,"52024933",2012,102,2,"52024933",1.41415254624605
6452,1419,1419,0,26.7999992370605,17.7999992370605,12,1,4933,5202,3,16.5,0.94,15.56,22.4444448608542,3.5,0.32,3.18,4933,5202,"52024933",2012,102,2,"52024933",4.64769105980137
6453,1419,1419,0,23.6000003814697,17.8999996185303,12,1,4933,5202,3,16.5,0.94,15.56,22.4444448608542,3.5,0.32,3.18,4933,5202,"52024933",2012,102,2,"52024933",1.21432870557145
6454,1412,1413,1,24.1000003814697,17.3999996185303,12,1,4723,5669,5,30,3.03,26.97,34.0114344415957,8.5,1.235,7.265,4872,5675,"56754872",2012,103,2,"56694723",2.88114174772774
6455,1412,1413,1,24.8999996185303,19,12,1,4723,5669,5,30,3.03,26.97,34.0114344415957,8.5,1.235,7.265,4872,5675,"56754872",2012,103,2,"56694723",-0.0526616403194442
6456,1412,1413,1,20.7999992370605,17.7999992370605,12,1,4723,5669,5,30,3.03,26.97,34.0114344415957,8.5,1.235,7.265,4872,5675,"56754872",2012,103,2,"56694723",-1.35230894019863
6457,1412,1413,1,19.7999992370605,16.1000003814697,12,1,4723,5669,5,30,3.03,26.97,34.0114344415957,8.5,1.235,7.265,4872,5675,"56754872",2012,103,2,"56694723",1.6148527325096
6458,1418,1418,0,25.1000003814697,19.2000007629395,12,1,5598,5359,2,17,2.11,14.89,15.6797849961381,2,0.56,1.44,5598,5359,"53595598",2012,103,2,"53595598",-0.319387874658073
6459,1418,1418,0,22.1000003814697,17.7999992370605,12,1,5598,5359,2,17,2.11,14.89,15.6797849961381,2,0.56,1.44,5598,5359,"53595598",2012,103,2,"53595598",-0.0523077957894248
6460,1413,1412,1,24.7000007629395,18.8999996185303,12,1,4872,5675,4,16,1.04,14.96,22.1973373149185,2.5,-0.0149999999999997,2.515,4723,5669,"56694723",2012,103,1,"56754872",-0.0192969972713387
6461,1413,1412,1,22.7000007629395,18,12,1,4872,5675,4,16,1.04,14.96,22.1973373149185,2.5,-0.0149999999999997,2.515,4723,5669,"56694723",2012,103,1,"56754872",0.08096558840234
6462,1413,1412,1,23.3999996185303,19.5,12,1,4872,5675,4,16,1.04,14.96,22.1973373149185,2.5,-0.0149999999999997,2.515,4723,5669,"56694723",2012,103,1,"56754872",-2.71947468247574
6463,1413,1412,1,21.7999992370605,17.2000007629395,12,1,4872,5675,4,16,1.04,14.96,22.1973373149185,2.5,-0.0149999999999997,2.515,4723,5669,"56694723",2012,103,1,"56754872",1.04786314955789
6465,1417,1414,1,23.8999996185303,19.6000003814697,12,1,4059,4768,3,15,2.68,12.32,23.6421294386967,3,0.6,2.4,5014,5489,"54895014",2012,104,3,"47684059",-2.45283818111464
6466,1414,1417,1,26.7999992370605,19.6000003814697,12,1,5014,5489,1,14,2.54,11.46,11.5124153498871,1,0.31,0.69,4059,4768,"47684059",2012,104,2,"54895014",0.447161437415563
6472,1417,1417,0,25.6000003814697,19.3999996185303,12,1,5014,5489,3,15,2.68,12.32,23.6421294386967,3,0.6,2.4,5014,5489,"54895014",2012,104,3,"54895014",-0.286110420897427
6473,1417,1417,0,25.8999996185303,18.6000003814697,12,1,5014,5489,3,15,2.68,12.32,23.6421294386967,3,0.6,2.4,5014,5489,"54895014",2012,104,3,"54895014",1.88078790319794
6476,1412,1412,0,17.1000003814697,16.1000003814697,12,1,4872,5675,5,30,3.03,26.97,34.0114344415957,8.5,1.235,7.265,4872,5675,"56754872",2012,103,2,"56754872",-1.0851461230812
6480,1421,1421,0,23.7999992370605,18.5,12,1,6245,5031,2,7,-1.18,8.18,15.8459593177853,1,-0.535,1.535,6245,5031,"50316245",2012,106,1,"50316245",0.01415102036705
6484,1420,1420,0,21.7000007629395,16.8999996185303,12,1,4967,5517,1,11.5,1.48,10.02,10.4444627690278,1,0.085,0.915,4967,5517,"55174967",2012,107,1,"55174967",1.64795517135383
6489,1421,1421,0,24.2000007629395,17.3999996185303,12,1,6245,5031,2,7,-1.18,8.18,15.8459593177853,1,-0.535,1.535,6245,5031,"50316245",2012,106,1,"50316245",2.98114212919754
6502,1423,1423,0,23.6000003814697,18,12,1,4965,5314,3,19,-1.08,20.08,23.3202553058805,1.5,-1.98,3.48,4965,5314,"53144965",2012,113,1,"53144965",0.980965206932542
6503,1423,1423,0,25,18.7000007629395,12,1,4965,5314,3,19,-1.08,20.08,23.3202553058805,1.5,-1.98,3.48,4965,5314,"53144965",2012,113,1,"53144965",0.747424786028516
6505,1423,1423,0,17.3999996185303,16,12,1,4965,5314,3,19,-1.08,20.08,23.3202553058805,1.5,-1.98,3.48,4965,5314,"53144965",2012,113,1,"53144965",-0.551783387381696
6509,1426,1426,0,20.8999996185303,18.3999996185303,12,1,5625,5195,4,27,5.68,21.32,24.088429217841,5.5,1.325,4.175,5625,5195,"51955625",2012,117,2,"51955625",-2.65248509952425
6510,1426,1426,0,21.8999996185303,17.7999992370605,12,1,5625,5195,4,27,5.68,21.32,24.088429217841,5.5,1.325,4.175,5625,5195,"51955625",2012,117,2,"51955625",-0.252308558728828
6511,1426,1426,0,20.6000003814697,17,12,1,5625,5195,4,27,5.68,21.32,24.088429217841,5.5,1.325,4.175,5625,5195,"51955625",2012,117,2,"51955625",0.314591291245125
6512,1426,1426,0,18,16.2000007629395,12,1,5625,5195,4,27,5.68,21.32,24.088429217841,5.5,1.325,4.175,5625,5195,"51955625",2012,117,2,"51955625",-0.418510003190027
6515,1427,1427,0,25.5,17.2000007629395,12,1,6238,6240,3,14.5,-1.68,16.18,26.5302319416332,4,0.67,3.33,6238,6240,"62406238",2012,120,2,"62406238",4.74786391249739
6517,1427,1428,1,29,19.5,12,1,5589,5616,3,14.5,-1.68,16.18,26.5302319416332,4,0.67,3.33,6238,6240,"62406238",2012,120,2,"56165589",2.88052569899397
6518,1427,1428,1,28,18.5,12,1,5589,5616,3,14.5,-1.68,16.18,26.5302319416332,4,0.67,3.33,6238,6240,"62406238",2012,120,2,"56165589",4.21415178330655
6519,1428,1428,0,22.7000007629395,17.7999992370605,12,1,5589,5616,2,12,0.649999999999999,11.35,13.7028729691249,1,-0.545,1.545,5589,5616,"56165589",2012,120,2,"56165589",0.547692585680373
6520,1428,1428,0,19.5,18.1000003814697,12,1,5589,5616,2,12,0.649999999999999,11.35,13.7028729691249,1,-0.545,1.545,5589,5616,"56165589",2012,120,2,"56165589",-3.35239867317606
6521,1429,1429,0,23.8999996185303,19.2999992370605,12,1,4873,5393,1,12,2.6,9.4,9.70592341810322,0,-0.355,0.355,4873,5393,"53934873",2012,124,2,"53934873",-1.7527476851977
6522,1430,1430,0,23,18,12,1,5407,4991,2,11,1.55,9.45,15.4410572427484,1,-0.115,1.115,5407,4991,"49915407",2012,125,1,"49915407",0.380964825462841
6523,1430,1430,0,24.5,17.8999996185303,12,1,5407,4991,2,11,1.55,9.45,15.4410572427484,1,-0.115,1.115,5407,4991,"49915407",2012,125,1,"49915407",2.11432832410174
6524,1431,1432,1,25.1000003814697,19.3999996185303,12,1,5214,4757,2,5,0.359999999999999,4.64,13.6290368537167,0,-0.465,0.465,4961,4960,"49604961",2012,127,3,"47575214",-0.786110420897427
6525,1431,1432,1,24.7999992370605,19,12,1,5214,4757,2,5,0.359999999999999,4.64,13.6290368537167,0,-0.465,0.465,4961,4960,"49604961",2012,127,3,"47575214",-0.152662021789242
6526,1432,1432,0,27.7999992370605,19.3999996185303,12,1,5214,4757,5,28,1.55,26.45,31.7902662899658,8,1.305,6.695,5214,4757,"47575214",2012,127,2,"47575214",1.91388843469337
6527,1432,1432,0,25.8999996185303,19.8999996185303,12,1,5214,4757,5,28,1.55,26.45,31.7902662899658,8,1.305,6.695,5214,4757,"47575214",2012,127,2,"47575214",-1.15292422599312
6528,1432,1431,1,24.7999992370605,18.5,12,1,4961,4960,5,28,1.55,26.45,31.7902662899658,8,1.305,6.695,5214,4757,"47575214",2012,127,2,"49604961",1.01415102036705
6529,1432,1431,1,25.8999996185303,18.6000003814697,12,1,4961,4960,5,28,1.55,26.45,31.7902662899658,8,1.305,6.695,5214,4757,"47575214",2012,127,2,"49604961",1.88078790319794
6530,1433,1434,1,23.1000003814697,18.7000007629395,12,1,4963,5449,4,31,3.42,27.58,28.8268156424581,5,0.48,4.52,4084,4900,"49004084",2012,127,3,"54494963",-1.15257483250178
6531,1433,1434,1,20.6000003814697,19,12,1,4963,5449,4,31,3.42,27.58,28.8268156424581,5,0.48,4.52,4084,4900,"49004084",2012,127,3,"54494963",-4.35266087738004
6532,1434,1433,1,26.6000003814697,18.7999992370605,12,1,4084,4682,3,10.5,0.220000000000001,10.28,12.5474964005759,1.5,0.28,1.22,4963,5449,"54494963",2012,127,2,"46824084",2.11406611989799
6533,1434,1433,1,24.5,18.8999996185303,12,1,4084,4757,3,10.5,0.220000000000001,10.28,12.5474964005759,1.5,0.28,1.22,4963,5449,"54494963",2012,127,2,"47574084",-0.219297760210838
6534,1433,1433,0,16.6000003814697,18,12,1,4084,4900,4,31,3.42,27.58,28.8268156424581,5,0.48,4.52,4084,4900,"49004084",2012,127,3,"49004084",-6.01903479306746
6535,1435,1435,0,27.6000003814697,19.2000007629395,12,1,5294,4943,4,27.5,0.520000000000003,26.98,29.690607573413,5.5,0.205,5.295,5294,4943,"49435294",2012,128,3,"49435294",2.18061212534193
6536,1435,1435,0,29.7999992370605,19.6000003814697,12,1,5294,4943,4,27.5,0.520000000000003,26.98,29.690607573413,5.5,0.205,5.295,5294,4943,"49435294",2012,128,3,"49435294",3.44716143741556
6537,1435,1435,0,21.8999996185303,18.2999992370605,12,1,5294,4943,4,27.5,0.520000000000003,26.98,29.690607573413,5.5,0.205,5.295,5294,4943,"49435294",2012,128,3,"49435294",-1.41912160088512
6541,1435,1435,0,25.2999992370605,18.2000007629395,12,1,5294,4943,4,27.5,0.520000000000003,26.98,29.690607573413,5.5,0.205,5.295,5294,4943,"49435294",2012,128,3,"49435294",2.21423706524531
6547,1433,1433,0,15.3000001907349,17.2000007629395,12,1,4084,4900,4,31,3.42,27.58,28.8268156424581,5,0.48,4.52,4084,4900,"49004084",2012,127,3,"49004084",-5.45213589676771
6548,1432,1432,0,27.2000007629395,20,12,1,5214,4757,5,28,1.55,26.45,31.7902662899658,8,1.305,6.695,5214,4757,"47575214",2012,127,2,"47575214",-0.086286580222825
6549,1434,1434,0,24.8999996185303,18.5,12,1,4963,5449,3,10.5,0.220000000000001,10.28,12.5474964005759,1.5,0.28,1.22,4963,5449,"54494963",2012,127,2,"54494963",1.11415140183685
6551,1437,1437,0,17.7000007629395,17.7000007629395,12,1,5410,5466,3,21,2.61,18.39,18.0181296861917,4,1.76,2.24,5410,5466,"54665410",2012,133,2,"54665410",-4.2189483667194
6552,1436,1451,1,28.1000003814697,19,12,1,4975,4895,3,19,2.28,16.72,19.3030325907179,2,-0.88,2.88,5134,5107,"51075134",2012,132,2,"48954975",3.14733912261996
6553,1436,1451,1,27.7999992370605,19.3999996185303,12,1,4975,4895,3,19,2.28,16.72,19.3030325907179,2,-0.88,2.88,5134,5107,"51075134",2012,132,2,"48954975",1.91388843469337
6554,1441,1451,1,26.1000003814697,19.6000003814697,12,1,4975,4895,5,20,2.53,17.47,21.8822970210622,3.5,0.35,3.15,4663,5871,"58714663",2012,132,3,"48954975",-0.252837418175236
6555,1451,1441,1,23.7000007629395,19.7999992370605,12,1,4663,5871,4,19.5,2.04,17.46,19.6863086170909,3.5,0.515,2.985,4975,4895,"48954975",2012,132,1,"58714663",-3.11955958294479
6556,1451,1441,1,24.7000007629395,20,12,1,4663,5871,4,19.5,2.04,17.46,19.6863086170909,3.5,0.515,2.985,4975,4895,"48954975",2012,132,1,"58714663",-2.58628658022283
6557,1451,1441,1,22.5,19.3999996185303,12,1,4663,5871,4,19.5,2.04,17.46,19.6863086170909,3.5,0.515,2.985,4975,4895,"48954975",2012,132,1,"58714663",-3.38611080236713
6558,1441,1441,0,24.8999996185303,19.2000007629395,12,1,4663,5871,5,20,2.53,17.47,21.8822970210622,3.5,0.35,3.15,4663,5871,"58714663",2012,132,3,"58714663",-0.519388637597477
6559,1441,1441,0,22.1000003814697,18.8999996185303,12,1,4663,5871,5,20,2.53,17.47,21.8822970210622,3.5,0.35,3.15,4663,5871,"58714663",2012,132,3,"58714663",-2.61929737874114
6560,1441,1436,1,18.7999992370605,17.8999996185303,12,1,5134,5107,5,20,2.53,17.47,21.8822970210622,3.5,0.35,3.15,4663,5871,"58714663",2012,132,3,"51075134",-3.58567243883775
6561,1441,1436,1,21,18.3999996185303,12,1,5134,5107,5,20,2.53,17.47,21.8822970210622,3.5,0.35,3.15,4663,5871,"58714663",2012,132,3,"51075134",-2.55248471805455
6562,1436,1436,0,21.7999992370605,16.2000007629395,12,1,NA,NA,3,19,2.28,16.72,19.3030325907179,2,-0.88,2.88,5134,5107,"51075134",2012,132,2,"NANA",3.38148923387047
6563,1437,1437,0,26.2000007629395,19.5,12,1,5410,4960,3,21,2.61,18.39,18.0181296861917,4,1.76,2.24,5410,5466,"54665410",2012,133,2,"49605410",0.0805264619334661
6564,1437,1437,0,22.1000003814697,18.8999996185303,12,1,5410,4960,3,21,2.61,18.39,18.0181296861917,4,1.76,2.24,5410,5466,"54665410",2012,133,2,"49605410",-2.61929737874114
6565,1451,1451,0,22.1000003814697,18.7999992370605,12,1,4975,4895,4,19.5,2.04,17.46,19.6863086170909,3.5,0.515,2.985,4975,4895,"48954975",2012,132,1,"48954975",-2.38593388010201
6566,1440,1440,0,26.8999996185303,NA,12,1,5284,4943,2,16,1.09,14.91,25.6930312563432,5,2.145,2.855,5284,3764,"37645284",2012,134,3,"49435284",NA
6567,1440,1440,0,24.7999992370605,NA,12,1,5284,4745,2,16,1.09,14.91,25.6930312563432,5,2.145,2.855,5284,3764,"37645284",2012,134,3,"47455284",NA
6568,1445,1444,1,21.6000003814697,17.3999996185303,11,1,4576,5107,3,18.5,0.759999999999998,17.74,22.04499281265,2.5,-0.19,2.69,4944,4722,"47224944",2012,136,3,"51074576",0.381141747727738
6569,1445,1444,1,19,17.2000007629395,11,1,4576,5107,3,18.5,0.759999999999998,17.74,22.04499281265,2.5,-0.19,2.69,4944,4722,"47224944",2012,136,3,"51074576",-1.75213608750261
6570,1445,1444,1,20.2999992370605,16.2999992370605,11,1,4576,5107,3,18.5,0.759999999999998,17.74,22.04499281265,2.5,-0.19,2.69,4944,4722,"47224944",2012,136,3,"51074576",1.64813018627025
6577,1439,1438,1,21.7000007629395,17.8999996185303,12,1,4059,4768,3,15,1.68,13.32,28.3543725620302,4.5,1.055,3.445,4898,5048,"50484898",2012,135,2,"47684059",-0.685670912958755
6579,1439,1438,1,23.7000007629395,17.7000007629395,12,1,NA,NA,3,15,1.68,13.32,28.3543725620302,4.5,1.055,3.445,4898,5048,"50484898",2012,135,2,"NANA",1.7810516332806
6580,1439,1438,1,19,17.7000007629395,12,1,4059,4768,3,15,1.68,13.32,28.3543725620302,4.5,1.055,3.445,4898,5048,"50484898",2012,135,2,"47684059",-2.9189491296589
6581,1443,1442,1,26.5,18.7999992370605,11,1,5025,4705,3,14,0.75,13.25,22.3972034943691,2,-0.76,2.76,5093,4682,"46825093",2012,136,3,"47055025",2.01406573842829
6582,1443,1442,1,26.5,18.2000007629395,11,1,5025,4705,3,14,0.75,13.25,22.3972034943691,2,-0.76,2.76,5093,4682,"46825093",2012,136,3,"47055025",3.41423782818481
6583,1443,1442,1,23.2000007629395,18.3999996185303,11,1,5025,4705,3,14,0.75,13.25,22.3972034943691,2,-0.76,2.76,5093,4682,"46825093",2012,136,3,"47055025",-0.352483955115047
6584,1442,1443,1,25.5,18.7000007629395,11,1,5093,4900,4,16.5,-1.62,18.12,18.0341171089999,3,0.51,2.49,5025,4705,"47055025",2012,136,3,"49005093",1.24742478602852
6585,1442,1443,1,23.5,17.5,11,1,5093,4682,4,16.5,-1.62,18.12,18.0341171089999,3,0.51,2.49,5025,4705,"47055025",2012,136,3,"46825093",2.04777786761913
6586,1442,1443,1,17,16.7999992370605,11,1,5093,4682,4,16.5,-1.62,18.12,18.0341171089999,3,0.51,2.49,5025,4705,"47055025",2012,136,3,"46825093",-2.81868209294654
6589,1444,1445,1,26.1000003814697,19.1000003814697,11,1,4944,4722,3,15,2.82,12.18,15.1813843016382,2,1.01,0.99,4576,4682,"46824576",2012,136,3,"47224944",0.913975623981055
6590,1444,1445,1,24.5,18.1000003814697,11,1,4944,4722,3,15,2.82,12.18,15.1813843016382,2,1.01,0.99,4576,4682,"46824576",2012,136,3,"47224944",1.64760132682394
6591,1444,1445,1,23.2999992370605,17.8999996185303,11,1,4944,4722,3,15,2.82,12.18,15.1813843016382,2,1.01,0.99,4576,4682,"46824576",2012,136,3,"47224944",0.914327561162246
6592,1442,1442,0,16.5,16,11,1,5025,4705,4,16.5,-1.62,18.12,18.0341171089999,3,0.51,2.49,5025,4705,"47055025",2012,136,3,"47055025",-1.45178300591199
6599,1447,1447,0,21.5,18.5,12,1,5014,5489,3,21.5,-0.490000000000002,21.99,26.1978914218843,2,-1.86,3.86,5014,5489,"54895014",2012,138,4,"54895014",-2.28584821669345
6601,1447,1447,0,22.5,18.2999992370605,12,1,5014,5489,3,21.5,-0.490000000000002,21.99,26.1978914218843,2,-1.86,3.86,5014,5489,"54895014",2012,138,4,"54895014",-0.819121219415418
6602,1447,1447,0,19.7999992370605,17.2000007629395,12,1,5014,5489,3,21.5,-0.490000000000002,21.99,26.1978914218843,2,-1.86,3.86,5014,5489,"54895014",2012,138,4,"54895014",-0.952136850442109
6662,1460,1460,0,12.8000001907349,13.6999998092651,12,1,4576,4682,1,10,0.0700000000000003,9.93,13.0220491431479,1.5,0.74,0.76,4576,4682,"46824576",2013,28,4,"46824576",0.215557623845787
6665,1468,1465,1,11.8999996185303,13.3000001907349,12,1,4967,5461,1,5,0.890000000000001,4.11,9.43191073464734,0,-0.27,0.27,5093,4682,"46825093",2013,30,4,"54614967",0.249006595158341
6672,1466,1464,1,18.2000007629395,16.7999992370605,12,1,4961,4960,3,26.5,5.64,20.86,29.6949198865771,6,0.0250000000000004,5.975,5140,4895,"48955140",2013,31,3,"49604961",-1.61868133000704
6674,1464,1466,1,9.30000019073486,NA,12,1,5140,4895,0,10,-0.300000000000001,10.3,12.7659574468085,0,-0.59,0.59,4961,4960,"49604961",2013,31,4,"48955140",NA
6676,1473,1466,1,14.5,15.3999996185303,12,1,5140,4895,2,15,2.41,12.59,21.9469696969697,3.5,1.52,1.98,6649,6521,"65216649",2013,31,1,"48955140",-2.0516064651168
6678,1473,1473,0,17.2999992370605,16.3999996185303,12,1,6649,5253,2,15,2.41,12.59,21.9469696969697,3.5,1.52,1.98,6649,6521,"65216649",2013,31,1,"52536649",-1.58523331236888
