"BroodRef"	"BirdID"	"NatalBroodID"	"RingedYN"	"LastStage"	"DeathDate"	"CrossFosteredYN"	"LastLiveRecord"	"HatchDate"
1682	7496	1710	1	3	NA	1	2015-05-07 00:00:00	2014-05-15
1682	7497	1710	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1682	7494	1710	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1683	7457	1681	1	2	NA	1	2014-05-24 00:00:00	2014-05-13
1683	7458	1681	0	2	2014-05-17	1	2014-05-14 00:00:00	2014-05-13
1683	7459	1681	0	2	2014-05-22	1	2014-05-17 00:00:00	2014-05-13
1683	7463	1683	0	2	2014-05-17	0	2014-05-14 00:00:00	2014-05-13
1684	7447	1675	1	3	NA	1	2014-06-24 00:00:00	2014-05-13
1684	7448	1675	0	2	2014-05-17	1	2014-05-14 00:00:00	2014-05-13
1684	7449	1675	1	2	NA	1	2014-05-24 00:00:00	2014-05-13
1685	7437	1679	1	2	NA	1	2014-05-23 00:00:00	2014-05-12
1685	7439	1679	1	3	2014-05-29	1	2014-05-23 00:00:00	2014-05-12
1685	7440	1679	1	3	NA	1	2014-12-06 00:00:00	2014-05-12
1685	7438	1679	0	2	2014-05-21	1	2014-05-16 00:00:00	2014-05-12
1686	7486	1707	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1686	7487	1707	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1687	7476	1688	1	2	NA	1	2014-05-26 00:00:00	2014-05-15
1687	7477	1688	1	3	NA	1	2014-07-26 00:00:00	2014-05-15
1687	7478	1688	1	3	2014-05-31	1	2014-05-26 00:00:00	2014-05-15
1688	7473	1687	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1688	7474	1687	0	2	2014-05-29	1	2014-05-26 00:00:00	2014-05-15
1688	7475	1687	1	3	NA	1	2014-06-12 00:00:00	2014-05-15
1689	7515	1689	0	2	2014-05-25	0	2014-05-20 00:00:00	2014-05-16
1689	7516	1689	0	2	2014-05-25	0	2014-05-20 00:00:00	2014-05-16
1689	7518	1689	1	2	NA	0	2014-06-03 00:00:00	2014-05-16
1689	7519	1689	1	2	NA	0	2014-05-29 00:00:00	2014-05-16
1689	7517	1689	1	2	NA	0	2014-05-29 00:00:00	2014-05-16
1690	7499	1692	0	2	2014-05-25	1	2014-05-20 00:00:00	2014-05-16
1690	7500	1692	1	2	NA	1	2014-05-27 00:00:00	2014-05-16
1690	7501	1692	1	2	NA	1	2014-05-27 00:00:00	2014-05-16
1691	7506	1693	1	3	NA	1	2014-06-23 00:00:00	2014-05-16
1691	7508	1693	1	2	NA	1	2014-05-29 00:00:00	2014-05-16
1691	7507	1693	1	3	NA	1	2014-06-21 00:00:00	2014-05-16
1692	7502	1692	0	2	2014-05-25	0	2014-05-20 00:00:00	2014-05-16
1692	7503	1690	0	2	2014-05-27	1	2014-05-25 00:00:00	2014-05-16
1692	7504	1690	0	2	2014-05-25	1	2014-05-20 00:00:00	2014-05-16
1692	7505	1690	0	2	2014-05-20	1	2014-05-17 00:00:00	2014-05-16
1692	7552	1692	0	2	2014-05-20	0	2014-05-19 23:59:59	2014-05-16
1693	7509	1693	1	3	NA	0	2014-06-23 00:00:00	2014-05-16
1693	7510	1693	0	2	2014-05-25	0	2014-05-20 00:00:00	2014-05-16
1693	7512	1691	1	2	NA	1	2014-05-29 00:00:00	2014-05-16
1693	7513	1691	1	3	NA	1	2014-06-23 00:00:00	2014-05-16
1693	7511	1691	0	2	2014-05-29	1	2014-05-25 00:00:00	2014-05-16
1694	7481	1709	0	2	2014-05-19	1	2014-05-16 00:00:00	2014-05-15
1694	7482	1709	0	2	2014-05-24	1	2014-05-19 00:00:00	2014-05-15
1695	7521	1695	0	2	2014-05-26	0	2014-05-21 00:00:00	2014-05-17
1695	7523	1695	0	2	2014-05-21	0	2014-05-18 00:00:00	2014-05-17
1695	7524	1695	0	2	2014-05-27	0	2014-05-26 00:00:00	2014-05-17
1695	7522	1695	0	2	2014-05-26	0	2014-05-21 00:00:00	2014-05-17
1696	7391	1696	1	3	NA	0	2014-07-16 00:00:00	2014-05-08
1696	7392	1696	1	3	2014-05-25	0	2014-05-19 00:00:00	2014-05-08
1696	7393	1696	1	2	NA	0	2014-05-19 00:00:00	2014-05-08
1697	7532	1697	1	3	NA	0	2016-11-28 00:00:00	2014-05-18
1697	7534	1697	1	2	NA	0	2014-05-29 00:00:00	2014-05-18
1697	7535	1697	1	3	NA	0	2014-06-22 00:00:00	2014-05-18
1697	7533	1697	1	2	NA	0	2014-05-29 00:00:00	2014-05-18
1698	7577	1706	0	2	2014-05-30	1	2014-05-25 00:00:00	2014-05-21
1698	7580	1703	1	3	2014-06-27	1	2014-05-30 00:00:00	2014-05-21
1698	7581	1703	1	2	NA	1	2014-06-01 00:00:00	2014-05-21
1699	7414	1678	1	3	NA	1	2014-06-01 00:00:00	2014-05-10
1699	7415	1678	1	3	NA	1	2014-07-01 00:00:00	2014-05-10
1699	7416	1678	0	2	2014-05-14	1	2014-05-11 00:00:00	2014-05-10
1700	7405	1671	1	3	NA	1	2014-06-23 00:00:00	2014-05-10
1700	7406	1671	1	3	NA	1	2014-12-07 00:00:00	2014-05-10
1700	7407	1671	1	2	NA	1	2014-05-21 00:00:00	2014-05-10
1701	7555	1701	1	3	NA	0	2014-06-22 00:00:00	2014-05-19
1701	7556	1701	0	2	2014-05-23	0	2014-05-20 00:00:00	2014-05-19
1701	7557	1701	0	2	2014-05-29	0	2014-05-23 00:00:00	2014-05-19
1702	7559	1705	1	2	NA	1	2014-06-02 00:00:00	2014-05-20
1702	7560	1705	1	2	NA	1	2014-06-02 00:00:00	2014-05-20
1702	7561	1705	0	2	2014-05-24	1	2014-05-21 00:00:00	2014-05-20
1702	7562	1705	1	3	NA	1	2014-06-25 00:00:00	2014-05-20
1703	7576	1706	1	2	NA	1	2014-06-01 00:00:00	2014-05-21
1703	7575	1706	0	2	2014-05-25	1	2014-05-22 00:00:00	2014-05-21
1704	7582	1704	0	2	2014-05-26	0	2014-05-23 00:00:00	2014-05-22
1705	7563	1702	0	2	2014-05-24	1	2014-05-21 00:00:00	2014-05-20
1705	7564	1702	0	2	2014-05-24	1	2014-05-21 00:00:00	2014-05-20
1705	7565	1702	1	3	NA	1	2014-06-21 00:00:00	2014-05-20
1705	7566	1702	1	2	NA	1	2014-05-31 00:00:00	2014-05-20
1706	7572	1698	0	2	2014-05-25	1	2014-05-22 00:00:00	2014-05-21
1706	7573	1698	0	2	2014-05-25	1	2014-05-22 00:00:00	2014-05-21
1706	7574	1698	0	2	2014-05-25	1	2014-05-22 00:00:00	2014-05-21
1706	7579	1706	0	2	2014-05-25	0	2014-05-22 00:00:00	2014-05-21
1706	7578	1706	0	2	2014-05-27	0	2014-05-25 00:00:00	2014-05-21
1707	7484	1686	1	3	NA	1	2014-06-22 00:00:00	2014-05-15
1707	7485	1686	1	2	NA	1	2014-05-26 00:00:00	2014-05-15
1707	7488	1707	1	2	NA	0	2014-05-26 00:00:00	2014-05-15
1707	7489	1707	1	3	NA	0	2014-12-03 00:00:00	2014-05-15
1708	7419	1708	0	2	2014-05-15	0	2014-05-12 00:00:00	2014-05-11
1708	7420	1708	0	2	2014-05-15	0	2014-05-12 00:00:00	2014-05-11
1708	7422	1673	0	2	2014-05-15	1	2014-05-12 00:00:00	2014-05-11
1708	7421	1673	0	2	2014-05-15	1	2014-05-12 00:00:00	2014-05-11
1709	7479	1694	1	2	NA	1	2014-05-26 00:00:00	2014-05-15
1709	7480	1694	1	3	NA	1	2014-06-23 00:00:00	2014-05-15
1709	7483	1709	0	2	2014-05-19	0	2014-05-16 00:00:00	2014-05-15
1710	7490	1682	1	2	NA	1	2014-05-29 00:00:00	2014-05-15
1710	7491	1682	1	3	2014-06-09	1	2014-05-29 00:00:00	2014-05-15
1710	7492	1682	1	2	NA	1	2014-05-29 00:00:00	2014-05-15
1710	7493	1682	0	2	2014-05-24	1	2014-05-19 00:00:00	2014-05-15
1710	7498	1710	1	3	2014-06-05	0	2014-05-29 00:00:00	2014-05-15
1711	7584	1712	1	3	NA	1	2014-12-02 00:00:00	2014-05-23
1711	7585	1712	1	3	NA	1	2014-07-16 00:00:00	2014-05-23
1711	7586	1712	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1711	7587	1712	1	3	NA	1	2015-02-18 00:00:00	2014-05-23
1711	7592	1711	0	2	2014-05-27	0	2014-05-24 00:00:00	2014-05-23
1712	7589	1711	1	3	NA	1	2014-06-23 00:00:00	2014-05-23
1712	7590	1711	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1712	7591	1711	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1712	7588	1711	1	3	2014-06-09	1	2014-06-03 00:00:00	2014-05-23
1712	7621	1712	0	2	2014-05-27	0	2014-05-26 23:59:59	2014-05-23
1713	7601	1724	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1713	7602	1724	1	3	NA	1	2014-07-11 00:00:00	2014-05-23
1713	7603	1714	1	3	NA	1	2014-06-22 00:00:00	2014-05-23
1713	7604	1714	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1713	7600	1724	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1714	7598	1713	1	2	NA	1	2014-06-03 00:00:00	2014-05-23
1714	7599	1713	1	3	NA	1	2014-06-22 00:00:00	2014-05-23
1715	7536	1715	1	3	NA	0	2014-06-23 00:00:00	2014-05-15
1715	7537	1715	0	2	2014-05-26	0	2014-05-19 00:00:00	2014-05-15
1715	7538	1715	1	2	NA	0	2014-05-26 00:00:00	2014-05-15
1716	7543	1716	1	2	NA	0	2014-05-22 00:00:00	2014-05-12
1716	7544	1716	1	3	NA	0	2014-12-04 00:00:00	2014-05-12
1716	7545	1716	1	2	NA	0	2014-05-25 00:00:00	2014-05-12
1717	7548	1717	0	2	2014-05-22	0	2014-05-19 00:00:00	2014-05-10
1717	7549	1717	1	3	NA	0	2014-12-06 00:00:00	2014-05-10
1717	7550	1717	1	2	NA	0	2014-05-22 00:00:00	2014-05-10
1717	7547	1717	1	3	NA	0	2014-07-16 00:00:00	2014-05-10
1718	7715	1718	1	2	NA	0	2014-06-20 00:00:00	2014-06-07
1718	7716	1743	0	2	2014-06-16	1	2014-06-11 00:00:00	2014-06-07
1718	7717	1743	1	2	NA	1	2014-06-20 00:00:00	2014-06-07
1718	7718	1743	0	2	2014-06-18	1	2014-06-16 00:00:00	2014-06-07
1719	7623	1719	1	2	NA	0	2014-06-07 00:00:00	2014-05-27
1719	7624	1719	1	3	NA	0	2014-08-05 00:00:00	2014-05-27
1719	7625	1719	1	2	NA	0	2014-06-07 00:00:00	2014-05-27
1719	7622	1719	1	3	2014-07-13	0	2014-06-23 00:00:00	2014-05-27
1720	7612	1720	1	2	NA	0	2014-06-07 00:00:00	2014-05-25
1720	7611	1720	1	3	NA	0	2014-06-22 00:00:00	2014-05-25
1720	7657	1720	1	2	NA	0	2014-06-07 00:00:00	2014-05-25
1721	7653	1721	0	2	2014-06-02	0	2014-06-01 23:59:59	2014-05-29
1721	7640	1721	1	2	NA	0	2014-06-09 00:00:00	2014-05-29
1722	7567	1722	1	2	NA	0	2014-05-21 00:00:00	2014-05-04
1722	7568	1722	1	2	NA	0	2014-05-21 00:00:00	2014-05-04
1723	7569	1723	1	2	NA	0	2014-05-21 00:00:00	2014-05-15
1723	7570	1723	1	3	NA	0	2015-05-14 00:00:00	2014-05-15
1723	7571	1723	0	2	2014-05-21	0	2014-05-20 23:59:59	2014-05-15
1724	7595	1713	0	2	2014-05-29	1	2014-05-24 00:00:00	2014-05-23
1724	7597	1713	0	2	2014-05-29	1	2014-05-24 00:00:00	2014-05-23
1724	7596	1713	0	2	2014-05-29	1	2014-05-24 00:00:00	2014-05-23
1725	7637	1725	1	3	NA	0	2014-06-23 00:00:00	2014-05-29
1725	7638	1725	1	2	NA	0	2014-06-09 00:00:00	2014-05-29
1725	7639	1725	0	2	2014-06-02	0	2014-05-30 00:00:00	2014-05-29
1725	7636	1725	0	2	2014-06-09	0	2014-06-07 00:00:00	2014-05-29
1726	7644	1726	1	3	2014-06-16	0	2014-06-10 00:00:00	2014-05-30
1726	7645	1726	1	3	NA	0	2014-06-23 00:00:00	2014-05-30
1726	7664	1726	1	2	NA	0	2014-06-10 00:00:00	2014-05-30
1726	7646	1726	0	2	2014-06-03	0	2014-05-31 00:00:00	2014-05-30
1727	7629	1730	1	2	NA	1	2014-06-09 00:00:00	2014-05-29
1727	7630	1730	1	2	NA	1	2014-06-09 00:00:00	2014-05-29
1727	7631	1730	1	2	NA	1	2014-06-09 00:00:00	2014-05-29
1728	7613	1728	1	2	NA	0	2014-05-30 00:00:00	2014-05-15
1728	7614	1728	0	2	2014-05-30	0	2014-05-25 00:00:00	2014-05-15
1728	7617	1728	1	2	NA	0	2014-05-30 00:00:00	2014-05-15
1728	7615	1728	1	3	NA	0	2016-11-26 00:00:00	2014-05-15
1728	7616	1728	1	3	NA	0	2016-11-26 00:00:00	2014-05-15
1729	7618	1729	1	3	NA	0	2014-12-02 00:00:00	2014-05-10
1730	7626	1727	1	2	NA	1	2014-06-11 00:00:00	2014-05-29
1730	7628	1727	1	2	NA	1	2014-06-11 00:00:00	2014-05-29
1730	7627	1727	1	2	NA	1	2014-06-11 00:00:00	2014-05-29
1730	7632	1730	1	2	NA	0	2014-06-11 00:00:00	2014-05-29
1731	7633	1731	0	2	2014-06-02	0	2014-05-30 00:00:00	2014-05-28
1731	7634	1731	0	2	2014-06-02	0	2014-05-30 00:00:00	2014-05-28
1731	7635	1731	1	2	NA	0	2014-06-09 00:00:00	2014-05-28
1732	7652	1732	1	3	NA	0	2014-07-12 00:00:00	2014-05-31
1732	7650	1732	1	2	NA	0	2014-06-11 00:00:00	2014-05-31
1732	7651	1732	0	2	2014-06-04	0	2014-06-01 00:00:00	2014-05-31
1733	7667	1733	0	2	2014-06-14	0	2014-06-12 00:00:00	2014-06-03
1733	7668	1733	0	2	2014-06-12	0	2014-06-07 00:00:00	2014-06-03
1733	7669	1733	0	2	2014-06-14	0	2014-06-12 00:00:00	2014-06-03
1733	7670	1733	0	2	2014-06-14	0	2014-06-12 00:00:00	2014-06-03
1734	7661	1734	1	2	NA	0	2014-06-13 00:00:00	2014-06-02
1734	7662	1734	1	2	NA	0	2014-06-13 00:00:00	2014-06-02
1734	7663	1734	1	2	NA	0	2014-06-13 00:00:00	2014-06-02
1734	7660	1734	1	3	NA	0	2014-07-20 00:00:00	2014-06-02
1735	7678	1735	1	3	2014-07-30	0	2014-06-25 00:00:00	2014-06-04
1735	7679	1735	1	3	2015-07-22	0	2015-07-09 00:00:00	2014-06-04
1735	7680	1735	1	3	NA	0	2014-07-16 00:00:00	2014-06-04
1735	7681	1735	0	2	2014-06-08	0	2014-06-05 00:00:00	2014-06-04
1736	7689	1737	1	3	NA	1	2016-11-26 00:00:00	2014-06-05
1736	7690	1737	1	3	NA	1	2014-08-06 00:00:00	2014-06-05
1737	7694	1738	1	2	NA	1	2014-06-16 00:00:00	2014-06-05
1737	7695	1738	1	3	NA	1	2014-06-22 00:00:00	2014-06-05
1737	7696	1738	1	3	NA	1	2014-12-02 00:00:00	2014-06-05
1737	7738	1737	0	2	2014-06-09	0	2014-06-08 23:59:59	2014-06-05
1738	7691	1737	1	2	NA	1	2014-06-16 00:00:00	2014-06-05
1738	7692	1736	1	3	NA	1	2014-06-22 00:00:00	2014-06-05
1738	7693	1736	1	2	NA	1	2014-06-16 00:00:00	2014-06-05
1738	7697	1738	1	3	NA	0	2014-08-06 00:00:00	2014-06-05
1739	7705	1740	1	2	NA	1	2014-06-19 00:00:00	2014-06-06
1739	7703	1740	1	3	NA	1	2015-08-06 00:00:00	2014-06-06
1739	7704	1740	1	2	NA	1	2014-06-19 00:00:00	2014-06-06
1739	7707	1742	1	2	NA	1	2014-06-19 00:00:00	2014-06-06
1740	7699	1739	1	2	NA	1	2014-06-17 00:00:00	2014-06-06
1740	7700	1739	1	2	NA	1	2014-06-17 00:00:00	2014-06-06
1740	7701	1739	1	3	NA	1	2014-07-29 00:00:00	2014-06-06
1740	7698	1739	1	3	NA	1	2014-12-04 00:00:00	2014-06-06
1740	7706	1740	1	3	2014-06-21	0	2014-06-17 00:00:00	2014-06-06
1741	7720	1759	0	2	2014-06-11	1	2014-06-08 00:00:00	2014-06-07
1742	7702	1740	1	2	NA	1	2014-06-17 00:00:00	2014-06-06
1742	7708	1742	0	2	2014-06-07	0	2014-06-06 23:59:59	2014-06-06
1743	7712	1718	1	3	NA	1	2014-12-07 00:00:00	2014-06-07
1743	7713	1718	1	2	NA	1	2014-06-18 00:00:00	2014-06-07
1743	7714	1718	1	2	NA	1	2014-06-18 00:00:00	2014-06-07
1746	7750	1767	1	2	NA	1	2014-06-20 00:00:00	2014-06-09
1746	7747	1767	1	2	NA	1	2014-06-20 00:00:00	2014-06-09
1746	7748	1767	1	2	NA	1	2014-06-20 00:00:00	2014-06-09
1746	7749	1767	1	2	NA	1	2014-06-20 00:00:00	2014-06-09
1747	7665	1747	1	2	NA	0	2014-06-13 00:00:00	2014-06-02
1747	7666	1747	1	2	NA	0	2014-06-13 00:00:00	2014-06-02
1748	7673	1748	1	3	NA	0	2014-07-18 00:00:00	2014-06-01
1748	7674	1748	1	2	NA	0	2014-06-09 00:00:00	2014-06-01
1748	7675	1748	1	3	NA	0	2014-08-06 00:00:00	2014-06-01
1748	7676	1748	0	2	2014-06-05	0	2014-06-04 23:59:59	2014-06-01
1749	7767	1771	1	2	NA	1	2014-06-25 00:00:00	2014-06-12
1749	7768	1771	0	2	2014-06-16	1	2014-06-13 00:00:00	2014-06-12
1749	7769	1771	0	2	2014-06-27	1	2014-06-25 00:00:00	2014-06-12
1750	7791	1754	1	3	NA	1	2014-12-05 00:00:00	2014-06-14
1750	7792	1754	1	2	NA	1	2014-06-25 00:00:00	2014-06-14
1751	7683	1751	1	3	2014-06-27	0	2014-06-14 00:00:00	2014-06-03
1751	7684	1751	1	3	NA	0	2014-07-15 00:00:00	2014-06-03
1752	7685	1752	0	2	2014-06-08	0	2014-06-05 00:00:00	2014-06-01
1752	7686	1752	1	2	NA	0	2014-06-12 00:00:00	2014-06-01
1752	7687	1752	1	3	NA	0	2014-08-06 00:00:00	2014-06-01
1753	7782	1772	1	2	NA	1	2014-06-24 00:00:00	2014-06-13
1753	7783	1772	1	2	NA	1	2014-06-24 00:00:00	2014-06-13
1753	7780	1753	1	2	NA	0	2014-06-24 00:00:00	2014-06-13
1753	7781	1772	1	2	NA	1	2014-06-24 00:00:00	2014-06-13
1754	7797	1762	1	3	2014-06-29	1	2014-06-25 00:00:00	2014-06-14
1754	7794	1754	0	2	2014-06-18	0	2014-06-15 00:00:00	2014-06-14
1754	7799	1762	1	2	NA	1	2014-06-25 00:00:00	2014-06-14
1754	7798	1762	1	2	NA	1	2014-06-25 00:00:00	2014-06-14
1755	7810	1764	1	3	2014-08-14	1	2014-08-04 00:00:00	2014-06-15
1755	7811	1764	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1755	7820	1757	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1755	7809	1764	0	2	2014-06-19	1	2014-06-16 00:00:00	2014-06-15
1755	7821	1757	1	3	2014-07-04	1	2014-06-26 00:00:00	2014-06-15
1756	7823	1763	1	2	NA	1	2014-06-27 00:00:00	2014-06-16
1757	7814	1755	1	3	NA	1	2016-08-25 00:00:00	2014-06-15
1757	7815	1755	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1757	7812	1755	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1757	7813	1755	1	2	NA	1	2014-07-07 00:00:00	2014-06-15
1757	7816	1755	1	2	NA	1	2014-07-07 00:00:00	2014-06-15
1758	7771	1749	1	2	NA	1	2014-06-23 00:00:00	2014-06-12
1758	7772	1749	0	2	2014-06-21	1	2014-06-16 00:00:00	2014-06-12
1758	7773	1749	1	2	NA	1	2014-06-23 00:00:00	2014-06-12
1759	7759	1759	1	2	2014-06-22	0	2014-06-20 00:00:00	2014-06-07
1759	7721	1759	1	2	NA	0	2014-06-20 00:00:00	2014-06-07
1759	7722	1759	0	2	2014-06-18	0	2014-06-16 00:00:00	2014-06-07
1759	7719	1741	1	2	NA	1	2014-06-20 00:00:00	2014-06-07
1760	7726	1761	0	2	2014-06-13	1	2014-06-11 00:00:00	2014-06-07
1760	7727	1761	0	2	2014-06-11	1	2014-06-08 00:00:00	2014-06-07
1760	7728	1761	0	2	2014-06-13	1	2014-06-11 00:00:00	2014-06-07
1760	7760	1760	0	2	2014-06-13	0	2014-06-11 00:00:00	2014-06-07
1761	7725	1760	1	2	NA	1	2014-06-18 00:00:00	2014-06-07
1761	7730	1761	0	2	2014-06-08	0	2014-06-07 23:59:59	2014-06-07
1761	7723	1760	1	3	NA	1	2014-07-24 00:00:00	2014-06-07
1761	7724	1760	1	3	NA	1	2014-07-18 00:00:00	2014-06-07
1761	7729	1761	1	2	NA	0	2014-06-18 00:00:00	2014-06-07
1762	7793	1754	1	3	NA	1	2016-02-17 00:00:00	2014-06-14
1762	7827	1762	1	3	NA	0	2014-07-22 00:00:00	2014-06-14
1762	7795	1750	1	3	NA	1	2014-08-05 00:00:00	2014-06-14
1762	7796	1750	1	3	NA	1	2014-07-18 00:00:00	2014-06-14
1763	7825	1763	0	2	2014-06-17	0	2014-06-16 23:59:59	2014-06-16
1763	7826	1756	1	2	NA	1	2014-06-27 00:00:00	2014-06-16
1763	7824	1763	1	3	NA	0	2014-07-18 00:00:00	2014-06-16
1764	7819	1757	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1764	7817	1757	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1764	7818	1757	1	2	NA	1	2014-06-26 00:00:00	2014-06-15
1764	7834	1764	1	2	NA	0	2014-06-26 00:00:00	2014-06-15
1765	7830	1765	1	2	NA	0	2014-06-28 00:00:00	2014-06-17
1765	7831	1765	1	3	NA	0	2014-07-16 00:00:00	2014-06-17
1765	7832	1765	0	2	2014-06-21	0	2014-06-18 00:00:00	2014-06-17
1765	7829	1765	1	2	NA	0	2014-06-28 00:00:00	2014-06-17
1766	7835	1766	0	2	2014-06-22	0	2014-06-19 00:00:00	2014-06-18
1766	7836	1766	1	2	NA	0	2014-07-09 00:00:00	2014-06-18
1767	7743	1746	1	3	NA	1	2014-12-07 00:00:00	2014-06-09
1767	7746	1746	1	3	NA	1	2014-07-24 00:00:00	2014-06-09
1767	7751	1767	1	2	NA	0	2014-06-18 00:00:00	2014-06-09
1767	7744	1746	1	2	NA	1	2014-06-18 00:00:00	2014-06-09
1767	7745	1746	1	2	NA	1	2014-06-18 00:00:00	2014-06-09
1769	7761	1769	1	3	NA	0	2014-06-25 00:00:00	2014-06-10
1770	7762	1770	0	2	2014-06-20	0	2014-06-15 00:00:00	2014-06-11
1770	7763	1770	0	2	2014-06-12	0	2014-06-11 23:59:59	2014-06-11
1771	7764	1758	1	3	NA	1	2016-12-01 00:00:00	2014-06-12
1771	7765	1758	1	2	NA	1	2014-06-23 00:00:00	2014-06-12
1771	7766	1758	1	2	NA	1	2014-06-23 00:00:00	2014-06-12
1771	7770	1771	0	2	2014-06-13	0	2014-06-12 23:59:59	2014-06-12
1772	7777	1753	1	3	NA	1	2014-08-04 00:00:00	2014-06-13
1772	7778	1753	1	3	NA	1	2014-08-04 00:00:00	2014-06-13
1772	7779	1753	1	3	NA	1	2014-07-22 00:00:00	2014-06-13
1772	7784	1772	1	2	NA	0	2014-06-24 00:00:00	2014-06-13
1772	7785	1772	1	2	NA	0	2014-06-24 00:00:00	2014-06-13
1773	7800	1773	1	2	NA	0	2014-06-16 00:00:00	2014-06-05
1773	7801	1773	1	2	NA	0	2014-06-16 00:00:00	2014-06-05
1773	7802	1773	1	2	NA	0	2014-06-16 00:00:00	2014-06-05
1774	7843	1775	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1774	7844	1775	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1774	7842	1775	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1775	7839	1774	1	3	NA	1	2015-02-14 00:00:00	2014-06-19
1775	7840	1779	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1775	7841	1779	1	3	2014-07-16	1	2014-06-30 00:00:00	2014-06-19
1775	7845	1775	1	2	NA	0	2014-06-30 00:00:00	2014-06-19
1776	7852	1777	1	3	NA	1	2014-07-15 00:00:00	2014-06-19
1776	7854	1777	1	2	NA	1	2014-07-04 00:00:00	2014-06-19
1776	7855	1777	1	2	NA	1	2014-07-02 00:00:00	2014-06-19
1776	7853	1777	1	2	NA	1	2014-07-04 00:00:00	2014-06-19
1777	7848	1776	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1777	7850	1776	0	2	2014-06-28	1	2014-06-23 00:00:00	2014-06-19
1777	7851	1776	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1777	7849	1776	1	3	2014-07-11	1	2014-06-30 00:00:00	2014-06-19
1778	7883	1783	1	3	NA	1	2014-07-21 00:00:00	2014-06-20
1778	7885	1783	1	2	NA	1	2014-07-01 00:00:00	2014-06-20
1778	7886	1783	1	2	NA	1	2014-07-01 00:00:00	2014-06-20
1778	7891	1778	0	2	2014-06-24	0	2014-06-21 00:00:00	2014-06-20
1778	7884	1783	0	2	2014-06-24	1	2014-06-21 00:00:00	2014-06-20
1779	7837	1774	1	3	2014-12-08	1	2014-06-30 00:00:00	2014-06-19
1779	7838	1774	1	2	NA	1	2014-06-30 00:00:00	2014-06-19
1779	7914	1779	1	2	NA	0	2014-06-30 00:00:00	2014-06-19
1780	7900	1781	1	3	2016-05-24	1	2016-05-26 00:00:00	2014-06-21
1780	7901	1781	1	2	NA	1	2014-07-02 00:00:00	2014-06-21
1781	7903	1781	1	2	NA	0	2014-07-02 00:00:00	2014-06-21
1781	7904	1780	1	2	NA	1	2014-07-02 00:00:00	2014-06-21
1781	7905	1780	0	2	2014-06-25	1	2014-06-22 00:00:00	2014-06-21
1781	7902	1781	0	2	2014-06-25	0	2014-06-22 00:00:00	2014-06-21
1782	7896	1785	1	2	NA	1	2014-07-02 00:00:00	2014-06-21
1782	7898	1785	1	3	2015-08-06	1	2014-07-02 00:00:00	2014-06-21
1782	7899	1785	0	2	2014-06-30	1	2014-06-25 00:00:00	2014-06-21
1782	7897	1785	1	3	NA	1	2015-07-12 00:00:00	2014-06-21
1783	7888	1778	1	2	NA	1	2014-07-01 00:00:00	2014-06-20
1783	7890	1778	0	2	2014-06-24	1	2014-06-21 00:00:00	2014-06-20
1783	7887	1778	1	2	NA	1	2014-07-01 00:00:00	2014-06-20
1783	7889	1778	1	3	2014-07-06	1	2014-07-01 00:00:00	2014-06-20
1784	7916	1786	0	2	2014-06-28	1	2014-06-26 00:00:00	2014-06-22
1784	7917	1786	1	3	NA	1	2014-07-17 00:00:00	2014-06-22
1784	7918	1786	1	3	NA	1	2014-07-17 00:00:00	2014-06-22
1784	7946	1784	1	2	2014-07-09	0	2014-07-07 00:00:00	2014-06-22
1785	7892	1782	1	3	NA	1	2014-07-12 00:00:00	2014-06-21
1785	7894	1782	1	3	NA	1	2015-07-31 00:00:00	2014-06-21
1785	7895	1782	0	2	2014-06-25	1	2014-06-22 00:00:00	2014-06-21
1785	7893	1782	1	3	NA	1	2014-07-18 00:00:00	2014-06-21
1786	7922	1787	1	2	NA	1	2014-07-03 00:00:00	2014-06-22
1786	7923	1787	0	2	2014-06-26	1	2014-06-23 00:00:00	2014-06-22
1786	7924	1787	1	3	2015-02-16	1	2014-07-03 00:00:00	2014-06-22
